gram,counts
covid 19,226048
coronavirus pandemic,11304
coronavirus covid19,10148
19 pandemic,9600
covid19 coronavirus,9592
covid19 pandemic,6671
new york,6077
via youtube,5498
coronavirus cases,5217
19 cases,5208
coronavirus crisis,5200
positive coronavirus,5038
new cases,5007
coronavirus lockdown,4607
tested positive,4595
rel nofollow,4447
href rel,4447
cashless society,4367
true href,4357
death toll,4241
white house,4127
coronavirus covid,3995
social distancing,3885
nofollow twitter,3568
due coronavirus,3466
19 crisis,3461
amid coronavirus,3435
19 patients,3389
donald trump,3281
new coronavirus,3278
coronavirus outbreak,3266
due covid,3160
bbc news,3075
tests positive,3006
stay home,2969
coronavirus covid_19,2937
may 2020,2933
news coronavirus,2849
pressure israel,2799
urging pressure,2798
israel endgazablockade,2797
public health,2789
covid_19 coronavirus,2683
endgazablockade amid,2669
coronavirus via,2600
positive covid,2573
twitter web,2524
billy niño,2497
coronavirus deaths,2457
19 deaths,2446
amid covid19,2364
due covid19,2352
19 via,2323
task force,2289
casos covid,2256
nuevos casos,2243
coronavirus response,2226
nursing homes,2197
web app,2157
confirmed cases,2152
covid19 cases,2131
casos confirmados,2116
casos coronavirus,2110
covid19 lockdown,2097
19 testing,2093
trump personal,2076
mental health,2037
corona virus,2011
covid19 covid_19,1996
new covid,1980
test positive,1969
amid covid,1953
gon na,1927
united states,1904
towards cashless,1895
contact tracing,1894
pandemia coronavirus,1883
gt gt,1881
coronavirus testing,1835
19 lockdown,1832
year old,1827
health care,1824
19 response,1814
spread coronavirus,1793
covid19 crisis,1791
coronavirus patients,1790
crisis coronavirus,1779
coronavirus death,1765
19 outbreak,1763
fake news,1749
stay safe,1738
du coronavirus,1692
black people,1690
coronavirus vaccine,1687
24 horas,1685
looks like,1664
likely die,1662
19 death,1657
trump administration,1646
society know,1633
president trump,1631
many people,1606
novel coronavirus,1603
long term,1577
live updates,1574
sars cov,1566
impact covid,1551
coronavirus restrictions,1543
fight covid,1510
around world,1505
new deaths,1500
coronavirus ppe,1494
da covid,1492
jesus spoke,1483
casos positivos,1482
fight covid19,1480
trump coronavirus,1457
bible spoke,1445
cases covid19,1439
07 05,1433
know jesus,1428
19 coronavirus,1413
join us,1404
bill gates,1404
heading towards,1400
coronavirus live,1398
19 di,1396
fox news,1396
know bible,1391
prime minister,1389
every day,1386
pandemia covid19,1381
du covid,1380
personal valets,1375
people died,1361
24 hours,1346
fight coronavirus,1340
death rate,1339
19 relief,1302
pandemia covid,1300
care home,1297
