gram,counts
covid 19 vaccine,5109
covid 19 cases,2247
covid 19 pandemic,2153
covid 19 vaccines,2019
sosialisasiedukasiprokescipta kamtibmas kondusif,1578
covid 19 vaccination,1291
covid 19 di,1254
new covid 19,1230
covid 19 dan,1151
19 dan dolayı,1056
770 sözleşmeli personel,1056
alinmayan 770 sözleşmeli,1045
positive covid 19,1006
casos covid 19,931
tc_icisleri 2020 yilinda,885
2020 yilinda covid,885
yilinda covid 19,885
dan dolayı alinmayan,885
dolayı alinmayan 770,885
sözleşmeli personel alimi,885
personel alimi yil,885
alimi yil bi,885
yil bi tmeden,885
bi tmeden alinmasini,837
tmeden alinmasini bekli,837
kabinesi tc_icisleri 2020,810
alinmasini bekli yoruz,762
2021 10 22,741
covid19 coronavirus covid_19,729
whatshappeninginmyanmar myanmarcovidsos oct25coup,728
refugees unicef asean,728
myanmarcovidsos oct25coup freezepaymentstojunta,727
oct25coup freezepaymentstojunta refugees,727
freezepaymentstojunta refugees unicef,727
data covid19 coronavirus,715
updated covid insights,714
usafacts dataanalysis datascience,714
dataanalysis datascience analytics,714
datascience analytics data,714
analytics data covid19,714
shut due coronavirus,709
due coronavirus amp,709
10 22 updated,708
22 updated covid,708
karenni state shut,708
state shut due,708
coronavirus amp villages,708
amp villages phruso,708
village eastern part,707
suffering disease spreading,707
spreading refugee camps,707
whole village eastern,706
disease spreading refugee,706
eastern part demoso,701
demoso tsp karenni,700
tsp karenni state,700
covid insights data,699
insights data scientists,699
data scientists usafacts,699
scientists usafacts dataanalysis,699
part demoso tsp,699
refugee camps refugees,698
villages phruso tsp,693
phruso tsp suffering,693
tsp suffering disease,693
covid 19 booster,686
pandemi covid 19,683
camps refugees whatshappeninginmyanmar,680
refugees whatshappeninginmyanmar oct25coup,675
vacunación covid 19,648
cumhurbaşkanlığı kabinesi tc_icisleri,631
vacuna covid 19,629
due covid 19,582
covid 19 deaths,575
vacina covid 19,527
da covid 19,521
vaksin covid 19,515
vaksinasi covid 19,489
dose covid 19,481
penyebaran covid 19,469
covid 19 sosialisasiedukasiprokescipta,458
19 sosialisasiedukasiprokescipta kamtibmas,457
cagrihizmetmznn tc_icisleri cumhurbaşkanlığı,455
tc_icisleri cumhurbaşkanlığı kabinesi,455
cases covid 19,447
covid 19 mark,443
19 mark beast,443
25 10 2021,440
mhp tbmm grup,438
últimas 24 horas,434
19 di indonesia,427
vaccinated covid 19,423
tested positive covid,421
от covid 19,420
get covid 19,405
children ages 11,402
di masa pandemi,391
masa pandemi covid,386
kasus covid 19,385
pandemia covid 19,369
vacinas covid 19,369
contagios covid 19,367
says covid 19,367
