tweet_id	date	time	lang	country_code
1590570483405422592	2022-11-10	05:02:09	en	NULL
1590570506042114048	2022-11-10	05:02:14	en	NULL
1590570544675815426	2022-11-10	05:02:23	fr	NULL
1590570546466807808	2022-11-10	05:02:24	en	NULL
1590570548345856001	2022-11-10	05:02:24	en	NULL
1590570551386722309	2022-11-10	05:02:25	de	NULL
1590570560287014913	2022-11-10	05:02:27	en	NULL
1590570564502319104	2022-11-10	05:02:28	es	NULL
1590570572647632899	2022-11-10	05:02:30	en	NULL
1590570598748782592	2022-11-10	05:02:36	en	NULL
1590570599922868224	2022-11-10	05:02:37	en	NULL
1590570611558211585	2022-11-10	05:02:39	in	NULL
1590570633284710400	2022-11-10	05:02:45	en	NULL
1590570640737980417	2022-11-10	05:02:46	en	NULL
1590570680223150082	2022-11-10	05:02:56	en	NULL
1590570692155936769	2022-11-10	05:02:59	en	NULL
1590570697046167552	2022-11-10	05:03:00	en	NULL
1590570711219056640	2022-11-10	05:03:03	en	NULL
1590570713013833728	2022-11-10	05:03:04	de	NULL
1590570713353949187	2022-11-10	05:03:04	en	NULL
1590570722803740674	2022-11-10	05:03:06	in	NULL
1590570741355122689	2022-11-10	05:03:10	en	NULL
1590570744794472449	2022-11-10	05:03:11	en	NULL
1590570791472877568	2022-11-10	05:03:22	es	NULL
1590570797848223747	2022-11-10	05:03:24	en	NULL
1590570803116281859	2022-11-10	05:03:25	en	NULL
1590570827468398592	2022-11-10	05:03:31	es	NULL
1590570840462352386	2022-11-10	05:03:34	en	NULL
1590570878408228866	2022-11-10	05:03:43	en	NULL
1590570894912819200	2022-11-10	05:03:47	en	NULL
1590570900419903489	2022-11-10	05:03:48	in	NULL
1590570908993073152	2022-11-10	05:03:50	en	NULL
1590570916219867136	2022-11-10	05:03:52	ja	NULL
1590570919634010112	2022-11-10	05:03:53	de	NULL
1590570936646111232	2022-11-10	05:03:57	en	NULL
1590570952823566337	2022-11-10	05:04:01	en	NULL
1590570959987437569	2022-11-10	05:04:02	en	NULL
1590570962592075777	2022-11-10	05:04:03	en	NULL
1590570967025455105	2022-11-10	05:04:04	en	NULL
1590570970263478272	2022-11-10	05:04:05	en	NULL
1590570977834176512	2022-11-10	05:04:07	en	NULL
1590570987837591553	2022-11-10	05:04:09	en	NULL
1590570996867555330	2022-11-10	05:04:11	en	NULL
1590570996880543744	2022-11-10	05:04:11	en	NULL
1590571000949010432	2022-11-10	05:04:12	en	NULL
1590571004153450498	2022-11-10	05:04:13	en	NULL
1590571009014628352	2022-11-10	05:04:14	en	NULL
1590571012415840257	2022-11-10	05:04:15	de	NULL
1590571034331480064	2022-11-10	05:04:20	en	NULL
1590571050387275776	2022-11-10	05:04:24	in	NULL
1590571061745438721	2022-11-10	05:04:27	en	NULL
1590571068808626176	2022-11-10	05:04:28	en	NULL
1590571105189650432	2022-11-10	05:04:37	de	NULL
1590571129697349632	2022-11-10	05:04:43	en	NULL
1590571138962558976	2022-11-10	05:04:45	qme	NULL
1590571144511647744	2022-11-10	05:04:46	en	NULL
1590571148948869120	2022-11-10	05:04:47	en	NULL
1590571173309743104	2022-11-10	05:04:53	en	NULL
1590571187733950464	2022-11-10	05:04:57	qme	NULL
1590571188669284354	2022-11-10	05:04:57	en	NULL
1590571200853557249	2022-11-10	05:05:00	in	NULL
1590571210152501248	2022-11-10	05:05:02	en	NULL
1590571221485498368	2022-11-10	05:05:05	en	NULL
1590571230444523520	2022-11-10	05:05:07	qme	NULL
1590571232671727618	2022-11-10	05:05:07	en	NULL
1590571292037873664	2022-11-10	05:05:22	zxx	NULL
1590571297188515840	2022-11-10	05:05:23	fr	NULL
1590571302313930752	2022-11-10	05:05:24	und	NULL
1590571323431956480	2022-11-10	05:05:29	en	NULL
1590571333783818240	2022-11-10	05:05:32	en	NULL
1590571338166865920	2022-11-10	05:05:33	en	NULL
1590571348765855744	2022-11-10	05:05:35	en	NULL
1590571360296005632	2022-11-10	05:05:38	in	NULL
1590571364624535554	2022-11-10	05:05:39	en	NULL
1590571365043965952	2022-11-10	05:05:39	en	NULL
1590571442252689408	2022-11-10	05:05:57	en	NULL
1590571456970489856	2022-11-10	05:06:01	en	NULL
1590571516298919939	2022-11-10	05:06:15	en	NULL
1590571533566881798	2022-11-10	05:06:19	in	NULL
1590571563166093314	2022-11-10	05:06:26	en	NULL
1590571567863705606	2022-11-10	05:06:27	en	NULL
1590571601124544512	2022-11-10	05:06:35	en	NULL
1590571603007787010	2022-11-10	05:06:36	in	NULL
1590571619755311105	2022-11-10	05:06:40	hu	NULL
1590571632518918144	2022-11-10	05:06:43	en	NULL
1590571638181203974	2022-11-10	05:06:44	en	NULL
1590571639120752640	2022-11-10	05:06:44	en	NULL
1590571643948404736	2022-11-10	05:06:45	en	NULL
1590571645605150724	2022-11-10	05:06:46	qme	NULL
1590571662650773505	2022-11-10	05:06:50	en	NULL
1590571675208536064	2022-11-10	05:06:53	in	NULL
1590571743626031104	2022-11-10	05:07:09	es	NULL
1590571771560087553	2022-11-10	05:07:16	en	NULL
1590571778346450945	2022-11-10	05:07:18	en	NULL
1590571806834176001	2022-11-10	05:07:24	en	NULL
1590571812500680704	2022-11-10	05:07:26	qme	NULL
1590571827998642178	2022-11-10	05:07:29	en	NULL
1590571853374189568	2022-11-10	05:07:35	en	NULL
1590571863192633344	2022-11-10	05:07:38	en	NULL
1590571874714816512	2022-11-10	05:07:40	en	NULL
1590571894478352386	2022-11-10	05:07:45	en	NULL
1590571896223207424	2022-11-10	05:07:46	en	NULL
1590571903777136641	2022-11-10	05:07:47	en	NULL
1590571906528251904	2022-11-10	05:07:48	en	NULL
1590571915705741313	2022-11-10	05:07:50	vi	NULL
1590571921049292800	2022-11-10	05:07:52	en	NULL
1590571931883163648	2022-11-10	05:07:54	en	NULL
1590571946361528323	2022-11-10	05:07:58	en	NULL
1590571949973188608	2022-11-10	05:07:58	en	NULL
1590571970131013632	2022-11-10	05:08:03	en	NULL
1590571979366858752	2022-11-10	05:08:05	in	NULL
1590571985968726022	2022-11-10	05:08:07	en	NULL
1590571993262620673	2022-11-10	05:08:09	fr	NULL
1590571993631379456	2022-11-10	05:08:09	en	NULL
1590572018336169986	2022-11-10	05:08:15	de	NULL
1590572023503544320	2022-11-10	05:08:16	en	NULL
1590572023620993024	2022-11-10	05:08:16	en	NULL
1590572032424480768	2022-11-10	05:08:18	in	NULL
1590572040649838593	2022-11-10	05:08:20	en	NULL
1590572043879129088	2022-11-10	05:08:21	en	NULL
1590572046345711616	2022-11-10	05:08:21	en	NULL
1590572050531635200	2022-11-10	05:08:22	en	NULL
