tweet_id	date	time	lang	country_code
1543082358752043008	2022-07-02	04:01:18	bg	NULL
1543082375646691328	2022-07-02	04:01:22	en	NULL
1543082404252102659	2022-07-02	04:01:28	in	ID
1543082408148353024	2022-07-02	04:01:29	es	MX
1543082419753889793	2022-07-02	04:01:32	fr	NULL
1543082421624643584	2022-07-02	04:01:33	es	NULL
1543082422656442368	2022-07-02	04:01:33	en	NULL
1543082438146023425	2022-07-02	04:01:36	en	NULL
1543082464842842113	2022-07-02	04:01:43	es	NULL
1543082470182207493	2022-07-02	04:01:44	en	NULL
1543082478050607104	2022-07-02	04:01:46	en	NULL
1543082516634034178	2022-07-02	04:01:55	en	NULL
1543082522787344384	2022-07-02	04:01:57	en	NULL
1543082532660563968	2022-07-02	04:01:59	qht	NULL
1543082535760150528	2022-07-02	04:02:00	tl	NULL
1543082546656862208	2022-07-02	04:02:02	qme	NULL
1543082564495126528	2022-07-02	04:02:07	en	NULL
1543082572053237760	2022-07-02	04:02:08	en	NULL
1543082606329155586	2022-07-02	04:02:17	en	AU
1543082611253383168	2022-07-02	04:02:18	en	NULL
1543082616328527874	2022-07-02	04:02:19	en	NULL
1543082630555516928	2022-07-02	04:02:22	de	NULL
1543082646678360064	2022-07-02	04:02:26	in	ID
1543082654475554816	2022-07-02	04:02:28	en	NULL
1543082685031129088	2022-07-02	04:02:35	en	NULL
1543082691515633664	2022-07-02	04:02:37	es	NULL
1543082701682487296	2022-07-02	04:02:39	en	NULL
1543082718430433280	2022-07-02	04:02:43	en	NULL
1543082727007629312	2022-07-02	04:02:45	en	NULL
1543082727435640832	2022-07-02	04:02:45	es	NULL
1543082734624833536	2022-07-02	04:02:47	qht	NULL
1543082735346061312	2022-07-02	04:02:47	en	NULL
1543082740295278592	2022-07-02	04:02:49	en	NULL
1543082760319168512	2022-07-02	04:02:53	en	NULL
1543082764764856320	2022-07-02	04:02:54	en	NULL
1543082785325432833	2022-07-02	04:02:59	en	NULL
1543082792044867584	2022-07-02	04:03:01	tr	NULL
