gram,counts
covid 19,210896
coronavirus pandemic,9479
19 pandemic,8410
coronavirus covid19,8205
covid19 coronavirus,6964
penyebaran covid,5977
rantai penyebaran,5440
mata rantai,5329
memutus mata,5269
virus corona,5257
pandemi covid,4983
coronavirus cases,4907
corona stopmudikcegahcovid19,4835
guna memutus,4814
idul fitri,4570
anggota polri,4566
19 cases,4564
hari raya,4554
mudik untuk,4553
19 atau,4526
atau virus,4504
raya idul,4500
dilarang mudik,4499
fitri 1441,4496
mudik saat,4494
saat hari,4492
1441 guna,4490
polri dan,4490
dan pns,4489
pns polri,4489
polri dilarang,4486
untuk anggota,4481
larangan mudik,4459
rel nofollow,4427
href rel,4427
true href,4357
new cases,4155
coronavirus lockdown,3969
tidak mudik,3909
social distancing,3800
death toll,3721
covid19 pandemic,3682
via youtube,3542
nofollow twitter,3514
coronavirus crisis,3512
new york,3505
back work,3483
amid coronavirus,3420
due coronavirus,3375
coronavirus covid,3321
19 stopmudikcegahcovid19,3312
new coronavirus,3302
19 crisis,3256
coronavirus outbreak,3191
nursing homes,3004
due covid,2939
white house,2799
public health,2711
bbc news,2679
stay home,2626
go away,2614
di tengah,2501
twitter web,2493
may 13,2481
dr fauci,2432
go back,2424
news coronavirus,2374
tengah pandemi,2350
nuevos casos,2292
coronavirus vaccine,2252
covidー19 coronavirus,2241
casos coronavirus,2231
casos covid,2225
may never,2213
public transport,2207
year old,2201
web app,2142
coronavirus deaths,2125
never go,2097
new covid,2073
19 deaths,2055
tested positive,2037
19 via,2027
at home,2026
boris johnson,2013
casos confirmados,1987
19 patients,1980
coronavirus relief,1960
care homes,1959
pandemia coronavirus,1941
masyarakat tidak,1937
pastikan masyarakat,1926
gerbang tol,1923
cek gerbang,1922
mudik di,1922
merak pastikan,1921
tol merak,1921
polri cek,1918
due covid19,1898
coronavirus covidー19,1889
confirmed cases,1871
paul manafort,1864
coronavirus death,1857
covidー19 covid19,1842
coronavirus via,1806
gon na,1800
19 vaccine,1776
many people,1770
coronavirus response,1767
stay at,1735
donald trump,1731
supreme court,1722
dirumah aja,1721
19 response,1703
work home,1676
may 2020,1670
care home,1648
fight covid,1646
manafort released,1643
24 horas,1633
united states,1622
gt gt,1615
covid19 cases,1600
home order,1589
mental health,1588
stay safe,1580
amid covid,1579
13 mayo,1555
19 testing,1531
19 outbreak,1523
du coronavirus,1509
contact tracing,1506
13 2020,1493
second wave,1490
coronavirus live,1467
covid19 crisis,1461
greta thunberg,1455
pandemia covid,1454
19 segera,1450
long term,1449
around world,1445
live updates,1437
kita tetap,1419
13 05,1412
segera berlalu,1404
agar pandemi,1395
19 lockdown,1392
mudik tidak,1389
spread coronavirus,1389
tidak piknik,1387
positive covid,1385
tetap patuh,1380
dan dirumah,1380
patuh tidak,1379
piknik dan,1379
jangan mudik,1378
aja agar,1377
novel coronavirus,1372
health care,1365
fake news,1365
coronavirus may,1365
corona virus,1353
da covid,1331
19 di,1322
crisis coronavirus,1318
people died,1308
impact covid,1307
join us,1297
positive cases,1293
19 relief,1288
fight covid19,1283
19 death,1281
sars cov,1272
cases covid,1270
us coronavirus,1264
coronavirus bill,1254
response covid,1240
home confinement,1224
coronavirus patients,1211
post covid,1211
nursing home,1206
looks like,1205
fight coronavirus,1202
covid19 lockdown,1194
trump administration,1193
bill gates,1183
prime minister,1163
casos positivos,1148
19 coronavirus,1146
good news,1138
coronavirus update,1120
president trump,1115
positive coronavirus,1109
south korea,1108
05 2020,1103
wisconsin supreme,1101
coronavirus testing,1089
pandemia covid19,1086
fox news,1081
ayo kita,1081
every day,1075
du covid,1068
new deaths,1063
24 hours,1059
face masks,1058
herd immunity,1053
relief bill,1052
death rate,1051
coronavirus test,1049
pule_polsek ayo,1047
berlalu stopmudikcegahcovid19,1046
últimas 24,1045
mudik dulu,1043
task force,1041
get back,1031
return work,1030
19 virus,1024
wear mask,1021
trillion coronavirus,1013
19 test,1006
post covid19,1006
social media,1002
help us,1000
common sense,999
cases covid19,997
spread covid,995
covid19 covidー19,995
mayo 2020,983
new normal,982
total cases,976
post coronavirus,974
linked coronavirus,972
house democrats,968
total number,963
make sure,962
