gram,counts
covid 19,164099
19 cases,6461
19 pandemic,6374
coronavirus covid19,5608
coronavirus pandemic,5597
covid19 coronavirus,4845
coronavirus cases,4368
new cases,3772
new zealand,3266
19 vaccine,3097
nuevos casos,2850
covid19 pandemic,2826
positive covid,2808
170 000,2684
new coronavirus,2662
new covid,2635
due covid,2615
new york,2605
casos covid,2526
public health,2351
chapel hill,2322
death toll,2225
donald trump,2177
vacuna covid,2113
tested positive,2019
unc chapel,1966
casos coronavirus,1950
coronavirus outbreak,1900
coronavirus covid,1884
social distancing,1853
in person,1820
covid19 cases,1805
17 agosto,1804
coronavirus deaths,1684
due covid19,1665
19 deaths,1654
test positive,1649
19 testing,1636
vacuna coronavirus,1633
coronavirus vaccine,1572
sharon stone,1563
via youtube,1534
24 horas,1506
wear mask,1424
due coronavirus,1408
amid covid,1387
patente vacuna,1371
50 000,1366
19 test,1310
cases covid,1302
news coronavirus,1281
positive coronavirus,1265
live updates,1258
19 outbreak,1254
amid coronavirus,1252
south korea,1247
herd immunity,1244
covid19 covid,1244
august 17,1233
tests positive,1223
gon na,1211
19 crisis,1201
sars cov,1193
casos positivos,1190
últimas 24,1179
gt gt,1179
united states,1178
19 patients,1174
19 via,1169
casos confirmados,1154
active cases,1144
found malaysia,1144
confirmed cases,1143
17 2020,1134
nursing homes,1115
pandemia coronavirus,1113
17 08,1107
pandemia covid,1098
person classes,1095
china aprueba,1082
da covid,1077
last week,1072
spread covid,1052
24 hours,1045
bbc news,1029
coronavirus strain,1027
aug 17,1018
pandemia covid19,1013
10 times,937
impact covid,937
agosto 2020,929
novel coronavirus,929
primera patente,927
many people,922
mental health,918
us coronavirus,918
covid19 lockdown,916
back school,913
000 people,912
lasting immunity,909
pandemi covid,908
jacinda ardern,892
protokol kesehatan,891
100 000,883
vacuna rusa,881
health care,879
new deaths,879
casos nuevos,876
died covid,871
08 2020,863
19 found,855
gnboficialve fabiozavarsep,855
19 update,849
covid_19 coronavirus,848
du coronavirus,847
coronavirus crisis,845
19 coronavirus,839
coronavirus death,835
post office,835
india mitega,835
joe biden,834
19 response,833
casos covid19,833
fin semana,829
long term,827
19 tests,823
president trump,822
wear masks,821
second wave,818
stay safe,817
times infectious,806
spread covid19,806
19 di,805
prime minister,804
remote learning,801
19 death,798
south africa,798
covid19 deaths,794
one week,794
august 2020,793
10 000,785
positive cases,783
cause death,778
wearing mask,769
every day,768
covid19 vaccine,767
cases coronavirus,764
delays election,758
corona virus,755
good news,750
year old,747
total cases,747
19 positive,740
mitega india,740
fanb gnbprotecciónysalud,738
people died,737
ke 75,735
spread coronavirus,735
new covid19,733
nuevos contagios,733
home pandemic,729
pandemic join,720
face masks,718
died coronavirus,718
000 americans,718
evictions ban,718
coronavirus evictions,716
extend coronavirus,716
corona covid19,712
bill gates,711
petition calling,711
one forced,711
stay home,710
urgently extend,709
forced home,708
via 38_degrees,708
ve signed,707
robertjenrick urgently,707
looks like,706
calling robertjenrick,705
ban one,704
19 virus,703
cases deaths,703
fabiozavarsep gnbgdjfl,703
signed petition,701
muertes covid,695
join via,695
contagios covid,694
coronavirus lockdown,691
coronavirus argentina,690
coronavirus update,686
strain found,686
coronavirus response,685
death rate,683
000 dead,681
white house,677
contact tracing,672
positivo covid,672
tens thousands,671
19 infection,669
17ago fanb,665
gnbprotecciónysalud cuarentenaradicalreforzada,662
contagios coronavirus,656
cuarentenaradicalreforzada gnboficialve,654
york times,647
health officials,645
social media,644
high school,642
help us,641
total number,639
make sure,635
wuhan china,631
casos activos,630
go back,629
young people,628
covid covid_19,626
task force,626
aprueba primera,626
last 24,619
get tested,619
cases reported,615
coronavirus live,612
around world,610
first week,610
fight covid,609
ministerio salud,607
positivity rate,606
positive covid19,604
19 case,602
dr fauci,601
000 deaths,600
saliva test,600
lunes 17,598
join us,598
ce masque,597
please help,596
flu season,596
self employed,595
perpetual isolation,595
par vaccin,595
covid19 karşı,594
nursing home,593
wearing masks,592
masque esclavagiste,591
esclavagiste dont,591
dont monnaiera,591
monnaiera si,591
si gentiment,591
gentiment libération,591
libération par,591
vaccin si,591
si affairiste,591
covid19 sarscov2,590
19 impact,589
covid19 corona,587
even mild,585
coronavirus via,584
election coronavirus,583
savaşan tüm,583
karşı savaşan,582
özlük hakları,582
tüm sağlıkçıların,581
sağlıkçıların özlük,581
saglikbakanligi drfahrettinkoca,581
covid19 covid_19,581
hakları yeniden,580
yeniden düzenlensin,578
19 relief,578
vacuna covid19,578
face mask,574
coronavirus test,574
130 students,570
response covid,568
died covid19,567
fake news,564
du covid,564
