gram,counts
covid 19,150304
coronavirus cases,12649
19 cases,9373
19 pandemic,5524
new cases,5442
coronavirus covid19,5310
coronavirus pandemic,5099
wear mask,4976
10 million,4602
covid19 coronavirus,3952
new coronavirus,3571
covid19 cases,3274
500 000,3234
social distancing,3132
casos covid,2932
new covid,2860
nuevos casos,2767
death toll,2567
casos coronavirus,2410
covid19 pandemic,2359
wearing mask,2320
new york,2198
coronavirus covid,2130
stay home,2086
wear masks,2057
tested positive,2051
coronavirus deaths,1947
fox news,1929
nursing homes,1927
positive covid,1862
confirmed cases,1858
positive coronavirus,1829
due covid,1812
wearing masks,1789
global coronavirus,1786
via youtube,1758
public health,1753
10 millones,1729
19 deaths,1703
24 horas,1699
casos confirmados,1699
bbc news,1633
19 patients,1630
single day,1626
united states,1611
cases covid,1610
news coronavirus,1603
gon na,1541
due coronavirus,1533
pandemic covid19,1499
many people,1482
coronavirus outbreak,1480
24 hours,1477
june 28,1471
coronavirus infections,1458
live updates,1434
second wave,1404
handling covid,1400
corona virus,1395
sign petition,1375
donald trump,1352
due covid19,1313
casos positivos,1302
death rate,1288
positive cases,1287
19 crisis,1278
tests positive,1260
últimas 24,1245
people died,1231
white house,1206
active cases,1204
penyebaran covid,1179
public inquiry,1173
window closing,1168
half million,1160
via ukchange,1160
johns hopkins,1154
get coronavirus,1145
government handling,1140
hold public,1125
spread coronavirus,1118
cegah covid,1112
petition via,1109
sars cov,1106
orders bars,1105
stay safe,1103
19 vaccine,1102
inquiry government,1099
28 06,1098
cases pass,1086
cases coronavirus,1080
masker cegah,1079
berikan masker,1078
coronavirus live,1077
coronavirus spread,1074
test positive,1074
da covid,1065
face masks,1058
new covid19,1056
coronavirus threat,1056
new deaths,1050
taking coronavirus,1046
coronavirus death,1042
cegah penyebaran,1039
novel coronavirus,1035
28 2020,1035
19 via,1033
pandemia coronavirus,1024
000 people,1019
million people,1016
kept millions,1016
spread covid,1014
new infections,1011
amid covid,1004
sejutamaskerpoldajatimberbagi dengan,1004
dengan sesama,1004
sesama cegah,1004
looks like,1002
mantap berikan,1000
threat seriously,996
28 junio,992
millions taking,985
health care,982
cases exceed,977
cases covid19,976
news may,968
125 000,964
million coronavirus,963
may kept,963
06 2020,962
10 000,949
white power,949
shredded cheese,940
fake news,938
coronavirus crisis,936
one day,933
spread covid19,933
amid coronavirus,932
covid19 sign,931
data fox,927
surge coronavirus,921
florida texas,917
cases surge,915
cases rise,902
around world,901
america coronavirus,891
bill gates,890
27 junio,889
19 di,888
young people,886
cases reported,883
19 testing,882
get covid,871
task force,871
gt gt,855
face mask,855
newsom orders,850
total number,849
19 test,847
got ta,846
coronavirus vaccine,846
mike pence,842
coronavirus covid_19,842
19 death,841
total cases,840
last 24,840
coronavirus argentina,835
19 virus,822
bars closed,819
thearieair tjhinfar21,819
exceed 10,817
19 sejutamaskerpoldajatim,811
us coronavirus,809
coronavirus lockdown,804
lives matter,804
wash hands,802
surge new,800
number covid,797
1trenggalek divhumas_polri,795
divhumas_polri khofifahip,795
khofifahip humaspoldajatim,795
humaspoldajatim thearieair,795
go back,794
june 2020,793
new normal,791
tjhinfar21 mantap,791
coronavirus via,782
19 coronavirus,775
top 10,775
coronavirus failures,773
000 americans,773
millones casos,769
000 new,768
long term,768
000 deaths,768
19 infections,766
failures exposed,766
positivo covid,765
casos covid19,763
washington post,758
junio 2020,754
herd immunity,749
pandemia covid,748
us states,748
died coronavirus,746
19 segera,744
president trump,741
number cases,739
global covid,739
decline new,738
19 response,737
cases deaths,737
fight covid,737
semoga covid,733
contact tracing,725
states reporting,725
coronavirus control,716
19 came,711
every day,710
pandemia covid19,708
coronavirus spike,708
coronavirus update,707
year old,707
health officials,706
hopkins university,706
york times,702
covid_19 coronavirus,702
trump administration,699
help us,697
us cases,694
recovery rate,689
covid19 deaths,689
record surge,686
save lives,685
black lives,684
reporting decline,680
died covid,678
casos nuevos,677
good news,676
000 000,674
leicester could,674
leading way,672
mask wearing,671
truth covid,671
realdonaldtrump vp,667
last week,665
contagios coronavirus,664
usa world,663
muertes covid,662
make sure,658
people going,657
coronavirus surge,654
daily updates,653
antibody tests,650
people dying,649
du coronavirus,647
june 27,647
cases spike,647
via nytimes,639
world blame,639
learn truth,638
came usa,637
coronavirus coverage,636
confirmed covid,634
trump leading,633
first time,632
covid19 covid_19,632
epoch times,630
post covid,629
exposed record,629
positive covid19,628
way america,627
coronavirus mundo,624
times app,623
exclusive coronavirus,621
joe biden,620
please help,618
contagios covid,616
covid19 corona,615
boris johnson,611
mental health,611
19 tests,610
nursing home,609
people die,608
app see,607
pass 5m,607
counties including,607
campaign events,604
see exclusive,604
coverage daily,603
covid19 positive,601
florida arizona,600
get tested,600
covid19 patients,600
19 outbreak,598
years ago,597
people get,595
hhs secretary,595
confirmed coronavirus,593
new post,592
eat fajitas,592
fight coronavirus,591
cases top,591
fight covid19,589
covid coronavirus,587
19 positive,587
please retweet,586
covid19 covid,585
social distance,584
medio millón,581
coronavirus florida,580
nuevos contagios,572
coronavirus testing,572
response covid,570
american soldiers,570
local lockdown,570
wan na,568
two weeks,568
arizona florida,567
muertes coronavirus,564
realdonaldtrump trump,560
pandemi covid,558
pacientes covid,553
covid cases,548
coronavirus updates,546
total deaths,544
go away,544
look like,542
south africa,540
domingo 28,540
way eat,538
19 update,537
co founder,535
19 em,533
100 000,531
stop spread,530
global pandemic,528
next week,528
social media,528
19 relief,526
000 dead,526
two us,524
months ago,523
golf course,523
19 906,520
blame please,520
first place,519
trump coronavirus,518
19 lockdown,518
india covid,517
corona covid19,515
covid19 lockdown,514
take care,513
coronavirus disease,512
loved ones,510
people like,510
amit shah,505
cases worldwide,505
covid covid19,501
ministerio salud,500
immune system,500
global covid19,500
family members,498
us get,498
19 spread,494
pm modi,494
19 case,492
american people,491
stop coronavirus,487
protokol kesehatan,485
28 june,481
20 000,481
coronavirus uk,479
impact covid,474
mortality rate,472
cruz azul,470
covid19 sarscov2,469
pence cancels,468
like covid,466
knife edge,466
need know,464
casos activos,463
reverse reopening,461
new death,459
nuevo coronavirus,459
americans died,458
health minister,456
common sense,456
10 years,456
robertjeffress vp,455
us covid,454
2020 06,453
novos casos,453
masker untuk,453
march 2019,452
million cases,452
lawan covid,450
across country,449
trump campaign,448
vice president,448
slow spread,446
people still,445
positivos covid,444
000 mark,443
19 situation,443
covid19 amp,442
000 coronavirus,442
deaths reported,440
closing us,439
ee uu,438
texas reverse,438
died covid19,437
cases hit,437
number coronavirus,435
chief judge,435
day record,434
muertos coronavirus,434
data shows,432
trump pence,432
would like,431
19 antibody,431
spread virus,431
coronavirus leicester,431
27 2020,430
covid free,430
million deaths,430
top story,429
worldwide coronavirus,429
breaking news,428
home secretary,427
maryland group,426
testing kits,426
covid19 crisis,425
group protested,425
protested state,425
untuk lawan,425
new record,424
du covid,424
19 amp,423
18 minutes,423
spike covid,421
founder maryland,421
coronavirus response,421
blaming covid19,421
quit blaming,420
cases india,419
record high,418
date night,418
people wear,416
live news,416
coronavirus task,416
coronavirus corona,416
get back,415
state reopen,415
positif covid,413
reopen tests,411
segera berlalu,411
aumento casos,410
mil casos,409
testing positive,409
post covid19,409
people need,408
deaths covid,408
19 recovery,408
19 mundo,408
realdonaldtrump robertjeffress,408
since march,407
via googlenews,407
even though,406
ta quit,406
danscavino realdonaldtrump,406
great job,405
19 infection,405
global cases,405
bringing total,403
trump supporters,403
days ago,403
27 06,402
feel like,402
back work,401
mortes covid,400
26 381,400
test results,400
covid19 virus,400
dr fauci,400
hong kong,400
per day,400
breaking global,400
trump amp,399
deaths covid19,399
americans dead,399
namo app,399
reopening us,399
cases confirmed,398
coronavirus coronaviruspandemic,398
cases surpass,398
crappy service,398
millones contagios,397
nouveaux cas,397
private golf,396
coronavirus test,396
number new,396
like coronavirus,396
daily thanks,395
get covid19,395
rapid surge,394
texas florida,393
highest single,392
cheese way,392
infected covid,390
14 days,390
corona coronavirus,390
waiting shredded,389
covid19 crappy,388
get sick,387
mask covid,387
good luck,386
good job,385
florida coronavirus,385
cases today,385
tested covid,385
spike coronavirus,384
keep safe,384
covid19 coronaviruspandemic,384
19 fight,384
including angeles,383
trump knew,382
vacuna covid,382
coronavirus spikes,381
000 casos,381
asked people,381
vp markmeadows,381
weeks ago,380
positivos coronavirus,380
us battles,380
covid_19 covid19,379
course us,378
crisis coronavirus,378
wear face,378
battles rapid,377
markmeadows nytimes,377
killing people,376
end summer,376
the coronavirus,376
prevent spread,376
deaths linked,376
quarantine waiting,376
superan 10,375
response coronavirus,375
visits private,374
black people,374
secretary warns,374
sábado 27,373
cases last,373
coronavirus patients,373
take action,373
population coronavirus,373
coronavirus news,373
months locked,373
000 cases,372
212 802,372
gov newsom,370
new zealand,369
prime minister,369
night months,369
daily cases,368
confirmados covid,368
tell us,368
locked quarantine,368
scotland could,367
health experts,367
19 symptoms,367
return austerity,367
dies covid,366
going 18,366
health ministry,365
vacina covid,365
california counties,365
says home,365
cases new,364
reported today,364
high risk,364
40 000,363
die covid,363
low iq,363
coronavirus pm,363
could locked,363
trump visits,362
covid19 via,361
infected coronavirus,361
citing coronavirus,360
could covid,359
san antonio,359
28 juni,359
last days,359
in the,359
covid19 test,358
dans monde,358
19 covid19,357
cancels campaign,357
coronavirus case,357
500 mil,357
sarscov2 forecast,357
post coronavirus,357
minutes unreal,357
06 28,356
location got,356
control trump,355
fatality rate,355
wife date,355
26 mil,354
du covid19,354
masks social,354
of the,354
going back,353
seems like,353
self quarantine,352
cases rising,352
million worldwide,352
coronavirus coronavirus,352
isolation centre,352
covid19 testing,351
much better,351
expert says,350
michigan bar,350
well done,350
positivo coronavirus,349
85 people,349
death population,348
ve seen,348
day spike,348
fallecidos covid,347
2nd wave,346
supera 10,346
getting covid,345
nearly half,345
cases increase,344
coronavirus us,344
closed counties,343
120 000,342
amp covid,342
people tested,341
802 casos,341
people covid,340
world news,340
three months,340
trump hhs,340
19 numbers,339
south korea,339
juni 2020,339
virus covid19,339
let us,338
pass 10,338
779 new,337
department health,337
allen tx,337
locked says,337
every single,336
propagación covid19,336
abc news,336
face coverings,336
nuevas muertes,335
cases one,334
deaths coronavirus,334
19 still,334
austerity 10,334
cases 10,333
crise du,333
número casos,331
stock market,331
latest news,331
india coronavirus,330
free end,330
co uk,330
health department,330
lockdown easing,330
angeles citing,330
coronavirus delhi,329
19 covid,329
talk us,329
tx location,329
tens thousands,328
dio positivo,327
actual coronavirus,327
cbs news,327
linked nursing,327
coronavirus trump,327
people wearing,326
coronavirus expert,326
vastly undercounted,326
000 covid,326
number confirmed,326
therapy covid,326
死者 ５０万人,325
120 million,325
common cold,324
kill us,324
coronavirus india,324
infections vastly,324
going get,324
新たに１７万人 死者,323
nuovi casi,323
scientist warns,323
critical condition,322
entertain empower,322
empower educate,322
educate talk,322
0208 090,322
090 2121,322
2121 hello,322
hello fantasticradio,322
fantasticradio co,322
uk fantasticradiouk,322
fantasticradiouk homeofpossibilities,322
homeofpossibilities believeyourpossibilities,322
believeyourpossibilities stayhomesafelives,322
buy song,322
primer día,322
please take,322
world leaders,322
stayhome staysafe,322
white people,322
stayhomesafelives buy,321
127 000,321
realdonaldtrump foxandfriends,321
death rates,320
know covid,320
fajitas asked,320
one thing,319
45 000,318
cases total,318
says scotland,317
covid deaths,317
coronavirus tests,317
disease 2019,317
10 millions,317
genomics guided,317
guided molecular,317
molecular maps,317
maps sars,317
cov targets,317
efficient inhibitor,317
inhibitor covid,317
19 tripartite,317
tripartite combination,317
combination prophylaxis,317
prophylaxis therapy,317
us 0208,316
get rid,316
please wear,316
back normal,315
000 muertos,315
on knife,315
da saúde,314
anytime soon,312
private hospitals,312
unreal allen,312
says coronavirus,311
covid19 vaccine,311
virus covid,310
sounds like,310
world population,310
covid19 outbreak,310
federal officials,310
wave coronavirus,310
mundo supera,310
cases day,309
daily coronavirus,308
coronavirus still,308
people infected,307
19 real,307
record coronavirus,306
join us,306
record daily,306
handling coronavirus,306
stopbolsonaro stopbolsonaromundial,306
died today,305
people think,305
data show,305
covid19 covidiots,305
surpass 10,305
com covid,304
il coronavirus,303
19 brasil,302
health secretary,302
case count,302
kogi chief,302
coronavirus symptoms,301
forget wear,301
covid19 death,300
thank god,300
community transmission,300
perspective data,300
rest world,299
anyone else,298
people recovered,297
cases amp,297
coronavirus amp,296
hit 10,296
breaking foxnews,296
foxnews alert,296
wearing face,295
highest number,295
2019 covid,295
via nyt,295
million mark,294
shouting white,294
infectados coronavirus,293
fighting covid,293
like covid19,293
via yahoonews,293
19 nedeniyle,293
million americans,292
federal government,292
de la,292
take responsibility,291
cases us,291
infection rate,290
muertos covid,290
cases via,289
coronavirus new,289
covid19 response,289
re opening,289
jun 28,289
american lives,288
tests knew,288
physical distancing,288
última hora,288
19 isolation,288
george floyd,287
est pas,287
think covid,286
knew many,285
california gov,285
test kits,284
last year,284
climate change,284
damn mask,283
south carolina,283
deaths per,283
qu il,283
mask public,282
god bless,282
4th july,282
caused covid,282
million confirmed,282
infections pass,282
die coronavirus,281
without mask,280
daily new,280
record new,280
re going,280
new confirmed,279
19 spike,279
19 hoax,279
health problems,279
long time,279
jun 2020,279
coronainfoch covid19,279
19 data,278
right wing,278
record numbers,278
last night,278
351 nuevos,277
via nbcnews,277
come back,277
die covid19,277
health workers,277
dying covid,276
vp pence,276
cases state,276
total confirmed,275
day day,275
coronavirus going,275
covid19 wearamask,274
allowed distribution,274
total casos,273
000 muertes,273
realdonaldtrump potus,273
distribution covid,273
signed petition,273
number deaths,273
cure covid,273
rise covid,273
10m mark,273
patients critical,272
day row,272
news covid,272
affected covid19,272
pm cares,272
will return,272
edge ahead,272
officials allowed,271
works covid19,271
mundo coronavirus,271
bars close,271
80 days,271
ahead lockdown,271
petition demand,270
latest coronavirus,270
testing sites,270
200 000,270
healthcare workers,270
surge covid,270
covid patients,270
期日前投票に行きましょう 自粛から自衛へ,270
