covid,98968
19,83637
covid19,56497
coronavirus,30757
omicron,19502
cases,15413
new,13468
vaccine,11958
people,11346
amp,10368
get,9095
health,7532
pandemic,6970
test,6489
2021,6483
us,6133
variant,5884
via,5785
casos,5759
news,5602
one,5459
virus,5385
day,5290
vaccination,5245
vaccinated,5215
et,5165
christmas,5104
booster,5052
est,5024
vaccines,4945
12,4941
positive,4910
des,4797
like,4773
deaths,4659
23,4619
000,4551
il,4411
di,4319
year,4233
pfizer,4226
time,4208
tests,4164
die,3895
da,3879
due,3713
pill,3711
24,3625
need,3571
testing,3511
fda,3507
pas,3467
home,3443
pour,3436
the,3417
today,3413
data,3404
si,3397
du,3338
still,3335
many,3330
10,3317
per,3243
would,3215
omicronvariant,3198
first,3087
know,3065
death,2984
last,2983
merck,2941
100,2940
trump,2881
world,2864
please,2766
said,2738
good,2735
go,2726
hospital,2725
could,2724
week,2717
make,2708
pandemia,2671
state,2665
even,2654
china,2651
see,2644
2022,2634
take,2614
uk,2583
says,2574
million,2549
getting,2546
days,2534
two,2528
une,2524
public,2509
mask,2479
use,2470
2020,2467
record,2450
to,2442
also,2437
salud,2436
risk,2428
dose,2427
delta,2393
variante,2375
non,2372
daily,2358
going,2353
spread,2352
december,2348
biden,2348
government,2329
patients,2329
well,2318
doses,2317
dosis,2278
contagios,2277
help,2273
since,2270
plus,2248
care,2231
na,2228
qui,2217
work,2215
case,2210
11,2193
au,2191
safe,2188
total,2182
ómicron,2180
india,2150
tested,2133
vacuna,2128
mais,2126
treatment,2119
may,2117
back,2114
got,2113
corona,2112
vacunación,2108
reported,2095
number,2091
latest,2082
high,2059
right,2056
infections,2053
je,2031
dan,2028
surge,2027
re,2023
ne,2022
stop,2016
thursday,2012
update,2005
second,2004
in,2000
think,1995
ce,1994
country,1983
reports,1971
another,1945
read,1944
say,1942
way,1936
21,1921
nuevos,1919
county,1918
13,1900
let,1900
live,1899
22,1894
der,1880
dec,1878
vous,1877
children,1870
masks,1858
lockdown,1858
unvaccinated,1855
years,1824
vacunas,1815
everyone,1802
every,1800
keep,1799
want,1788
und,1775
much,1758
shot,1748
dr,1740
antiviral,1730
dans,1729
less,1727
family,1717
long,1717
fully,1713
holiday,1702
pcr,1696
infection,1694
em,1685
free,1684
sur,1676
life,1668
rate,1664
restrictions,1648
man,1648
20,1643
bannon,1638
media,1634
15,1618
covid_19,1616
qu,1613
study,1604
months,1602
team,1590
times,1584
workers,1579
likely,1565
30,1551
cold,1545
support,1539
around,1536
available,1535
really,1534
better,1534
não,1529
symptoms,1525
cas,1516
never,1512
city,1508
drug,1503
das,1500
stay,1498
medical,1484
variants,1475
states,1473
at,1466
died,1458
com,1452
medidas,1442
next,1440
rapid,1431
list,1429
numbers,1427
report,1425
south,1419
vaksinasi,1412
come,1405
flu,1401
par,1401
of,1397
anti,1394
authorizes,1393
find,1387
personas,1383
game,1381
gt,1371
and,1371
ça,1363
france,1360
must,1359
end,1358
disease,1357
wave,1352
va,1347
amid,1334
sont,1330
season,1329
ontario,1324
without,1323
cdc,1321
made,1308
18,1307
population,1306
start,1303
shots,1298
drlimengyan1,1295
face,1290
usa,1288
van,1288
great,1285
het,1281
across,1277
social,1276
vs,1274
oh,1272
yet,1267
hospitals,1265
hours,1263
outbreak,1249
protect,1249
united,1247
avec,1241
breaking,1240
president,1239
best,1239
16,1238
weeks,1221
canada,1215
dos,1213
50,1211
ve,1206
response,1205
highest,1203
vaccin,1199
holidays,1197
cause,1193
real,1191
rise,1186
ser,1185
ist,1176
país,1176
science,1175
diciembre,1175
big,1171
online,1169
immunity,1164
thanks,1161
early,1155
sars,1153
look,1151
information,1140
vax,1138
kids,1134
severe,1133
already,1126
africa,1124
che,1123
staff,1121
open,1118
healthcare,1118
book,1115
ca,1114
de,1111
january,1110
show,1104
positivo,1100
community,1099
nous,1097
far,1089
travel,1086
effective,1086
ou,1084
give,1082
least,1080
14,1079
records,1072
confirmed,1070
anyone,1069
increase,1065
countries,1064
players,1064
whatshappeninginmyanmar,1061
2nd,1058
global,1058
hoy,1053
23dic,1052
enough,1050
shows,1049
person,1049
thank,1040
años,1035
dec23coup,1035
americans,1034
australia,1033
pm,1032
bien,1030
limengyan,1029
la,1029
thing,1027
point,1014
york,1013
system,1012
it,1012
día,1009
full,1007
done,1003
mundo,1002
sure,1000
premier,999
ecuador,999
continue,992
crianças,991
post,989
omikron,989
local,983
oms,982
hope,981
research,981
on,980
common,978
año,975
navidad,975
plan,974
boosters,974
part,971
um,969
three,969
place,969
coming,965
ils,964
ever,962
info,962
contre,961
sick,961
silvia,958
mil,957
pinal,954
spike,953
horas,953
updates,952
sa,952
call,950
boxing,949
90,947
chief,945
genocidegames,945
check,943
for,942
things,941
safety,941
including,939
leeds,939
put,938
important,934
17,933
mandate,931
infected,931
mild,928
making,928
positivos,928
visit,927
residents,926
wednesday,925
others,925
love,925
cov,922
lives,921
business,920
70,919
minister,918
money,915
league,914
fauci,912
negative,912
spreading,912
wear,911
might,908
video,907
nhs,907
according,905
taking,905
mandates,904
close,903
40,901
ont,901
isolation,897
60,895
found,895
among,895
is,894
control,891
refuerzo,889
bad,888
situation,887
play,887
कर,886
rising,885
emergency,885
faire,884
away,883
florida,883
remember,883
er,882
rules,882
impact,880
house,879
gobierno,877
protocols,875
en,875
current,874
working,873
pass,873
crisis,872
25,872
ahead,871
vaksin,871
een,868
past,864
clinic,859
possible,854
fin,854
astrazeneca,852
higher,850
yesterday,850
mit,848
announced,848
active,847
yes,845
this,844
tweet,843
nicht,842
officials,842
ahora,842
yang,841
winter,841
sites,840
fight,840
watch,840
almost,838
eu,837
fact,837
uso,836
liverpool,836
80,834
tout,833
nothing,832
días,832
no,828
wait,827
used,827
experts,827
easy,826
general,825
someone,825
police,825
administration,817
old,816
oral,815
postponed,815
fuck,814
youtube,814
national,814
00,810
paxlovid,808
protection,805
top,805
aumento,805
following,804
así,802
all,796
zu,796
results,796
vacinação,795
tell,793
measures,792
follow,791
soon,789
fait,787
muertes,786
eve,785
gente,783
article,783
ago,783
school,780
cnn,779
actually,777
review,775
tras,775
españa,771
ai,768
saying,768
als,768
games,768
jab,767
lot,766
believe,764
approved,763
últimas,759
solo,759
31,758
within,755
hospitalizations,755
recorded,754
single,754
menos,754
