gram,counts
covid 19,38300
19 pandemic,1558
fort detrick,1479
covid19 covid,1460
19 vaccine,1409
19 cases,1358
19 covid,1148
covid omicron,1037
2022 02,926
new covid,894
02 22,771
data covid19,706
covid data,697
22 covid,687
covid19 publichealth,686
data insights,682
analytics team,680
usafacts datavisualization,680
datavisualization datascience,680
datascience analytics,680
analytics healthtech,680
healthtech data,680
publichealth covid,680
covid globalhealth,680
insights analytics,669
team usafacts,669
nuevos casos,659
new cases,632
casos covid,610
two years,609
19 vaccination,578
public health,572
stop penyebaran,568
vaksinasi covid,562
19 di,547
positive covid,517
covid19 coronavirus,500
vaksin booster,493
19 vaccines,489
24 horas,468
hong kong,452
birthplace covid,447
confirmed covid,435
25 02,425
covid19 omicron,417
covid cases,417
19 restrictions,403
coronavirus covid19,398
02 2022,384
covid covid19,384
últimas 24,384
us covid,373
covid19 pandemic,346
25 febrero,346
25 2022,339
feb 25,331
covid deaths,330
coronavirus pandemic,329
langkahcegahpandemipercepat vaksin,328
vaksin covid,327
due covid,323
nuevos contagios,321
19 tests,319
mask guidelines,312
covid19 vaccine,312
per 1k,310
sars cov,303
get well,301
1k population,298
protokol kesehatan,293
19 test,291
cases per,291
population county,291
24 hours,287
19 fort,284
fully vaccinated,284
19 come,279
last two,278
covid19 cases,276
well soon,275
geçmiş olsun,269
vacunación covid,269
19 update,269
mask mandate,268
coronavirus covid,267
come fort,266
february 25,264
kemenkumham jatim,260
25 februari,259
februari 2022,259
wear mask,259
kemenkumham_ri kemenkumham_jtm,259
kemenkumham_jtm kumhampasti,259
kumhampasti kumhamjatim,259
contagios covid,257
cases covid,253
19 testing,251
active cases,250
united states,249
years covid19,249
kasus covid,247
prokes stop,247
19 patients,246
19 deaths,245
people ukraine,244
around world,242
us universities,242
covid 19prokes,241
casos positivos,240
get paid,237
war world,236
new cdc,235
nasal spray,234
free covid,232
19 data,232
heart goes,231
many people,230
must choose,230
hard times,230
choose peace,229
casos nuevos,228
casos activos,228
pandemia covid19,228
climate crisis,228
world gone,228
times last,228
peace war,227
slap face,226
19prokes stop,226
gone hard,225
come true,223
goes people,223
ukraine must,222
thousand times,221
times lie,221
19 transmission,220
ten thousand,220
authoritative slap,219
face came,219
febrero 2022,218
new coronavirus,218
say ten,218
lie come,218
covid covid,218
true time,217
time authoritative,217
19 via,217
last 24,216
pozitif çıkan,214
covid19 climate,214
crisis need,212
tested positive,211
need everyone,211
confirmed cases,210
mask wearing,209
pandemia covid,209
