gram,counts
covid 19,156727
coronavirus covid19,10881
coronavirus pandemic,8615
last delivered,8425
deliver copy,8425
signing support,8373
support usps,8221
officials last,8193
copy officials,8193
usps deliver,8157
covid19 coronavirus,8007
new york,6171
boris johnson,5143
coronavirus cases,5129
anak anak,4898
coronavirus crisis,4838
happy easter,4831
death toll,4753
19 pandemic,4710
via youtube,4609
stay home,4546
19 semuapedulicovid19,4273
social distancing,4084
coronavirus lockdown,3929
19 cases,3762
new cases,3711
coronavirus outbreak,3570
rantai covid,3500
amid coronavirus,3402
coronavirus deaths,3266
coronavirus covid,3249
coronavirus via,3245
bbc news,3153
href rel,3068
rel nofollow,3068
true href,3013
coronavirus response,2680
nofollow twitter,2657
10 000,2605
easter sunday,2537
due coronavirus,2509
bill gates,2452
news coronavirus,2418
19 patients,2370
physical distancing,2364
covid19 pandemic,2356
stay safe,2348
coronavirus death,2302
fight covid19,2300
new coronavirus,2297
brooke taylor,2270
york times,2223
19 crisis,2215
tested positive,2167
mata rantai,2096
confirmed cases,2070
fake news,2056
sosialisasikan physical,2027
united states,2000
corona virus,1977
fight coronavirus,1967
anak ini,1900
donald trump,1891
20 000,1861
casos coronavirus,1851
due covid,1835
coronavirus patients,1828
19 deaths,1827
tim brooke,1795
spread coronavirus,1794
demi terputusnya,1792
positive coronavirus,1790
terputusnya mata,1780
distancing demi,1780
ikut andil,1778
andil sosialisasikan,1777
ini ikut,1775
casos confirmados,1749
white house,1732
public health,1723
fight covid,1706
prime minister,1698
tetap dirumah,1697
coronavirus covid_19,1697
tidak mudik,1689
du coronavirus,1679
trump coronavirus,1657
dr fauci,1652
novel coronavirus,1649
nuevos casos,1646
pandemia coronavirus,1637
untuk putuskan,1631
19 via,1630
many people,1618
health care,1616
covid_19 coronavirus,1612
dies coronavirus,1577
crisis coronavirus,1576
anak indonesia,1572
people died,1557
live updates,1549
twitter web,1539
indonesia untuk,1535
untuk tetap,1534
gt gt,1515
gon na,1511
dan tidak,1506
amid covid,1505
mudik dulu,1501
covid19 covid_19,1497
virus covid,1496
19 outbreak,1487
coronavirus live,1483
partisipasi anak,1482
dirumah dan,1480
response coronavirus,1480
president trump,1480
putuskan rantai,1479
bentuk partisipasi,1477
dulu adalah,1474
adalah bentuk,1474
casos covid,1463
capol covid19,1462
capolitics capol,1462
19 lockdown,1453
pun turut,1442
