covid,135881
19,120874
covid19,84373
coronavirus,40436
whatshappeninginmyanmar,35470
july19coup,27056
people,22338
day,22222
vaccine,21311
myanmar,17497
cases,16612
amp,16470
honorthefallenheroes,13685
martyrs,13595
2021,13563
new,12457
vaccinated,12419
sacwantscoviduncontrollable,12137
get,12002
junta,10382
pandemic,9714
us,8543
vaccination,8488
07,8449
di,8344
casos,7904
health,7822
via,7704
delta,7695
vaccines,7546
positive,7460
virus,7437
18,7374
news,7124
still,6851
deaths,6844
uses,6697
capacity,6684
need,6665
one,6648
dreadfulcovidamidmilitarycoup,6245
like,6189
et,6120
20,6087
dan,5951
help,5724
des,5672
today,5666
uk,5615
restrictions,5488
july,5401
also,5354
variant,5346
patients,5324
hospital,5248
est,5126
china,5118
da,5024
terrorists,5009
see,4937
test,4910
government,4823
time,4712
available,4630
000,4608
please,4517
il,4488
weapons,4427
sac,4381
would,4353
age,4310
si,4280
die,4175
know,4062
many,4047
world,3965
myanmarneedso2,3957
lockdown,3910
du,3904
12,3903
pas,3878
weapon,3865
unvaccinated,3848
cowin,3757
the,3732
country,3728
take,3708
even,3707
mask,3674
per,3645
10,3634
says,3622
go,3591
india,3562
pour,3559
getting,3554
year,3536
last,3533
said,3516
yang,3514
total,3499
code,3491
na,3490
24,3476
data,3464
every,3457
pandemia,3440
min,3419
back,3405
going,3404
due,3404
state,3385
fully,3352
limit,3341
dates,3307
good,3300
non,3296
pune,3269
pin,3251
60,3235
well,3231
myanmarcovidsos,3225
dose1,3213
dose2,3212
vaccinepune,3212
england,3209
2020,3177
dose,3171
tests,3154
olympics,3150
death,3140
corona,3139
re,3129
covishield,3096
first,3089
may,3060
want,3058
fight,3051
15,3023
tested,3020
masks,3006
right,3005
21,3001
doses,3001
could,2993
best,2991
ini,2979
children,2972
spread,2970
two,2960
across,2951
must,2950
100,2931
work,2928
since,2923
vacuna,2922
public,2917
inhumane,2910
make,2909
vacunación,2909
risk,2895
week,2882
salud,2860
read,2860
latest,2847
days,2839
assistance,2835
contagios,2833
way,2800
think,2788
safe,2784
number,2783
au,2778
nuevos,2764
say,2744
stop,2736
everyone,2731
une,2713
dosis,2691
freedom,2676
monday,2674
plan,2674
daily,2672
mais,2647
let,2643
30,2634
50,2622
care,2619
case,2600
je,2595
update,2579
gt,2567
untuk,2561
vacunas,2554
keep,2547
live,2543
em,2535
lives,2530
social,2522
home,2519
personas,2508
find,2503
45,2499
qui,2473
tokyo,2467
military,2463
got,2445
around,2444
pfizer,2429
ne,2425
rate,2422
anti,2422
dr,2422
long,2351
thanks,2344
plus,2340
dans,2316
medical,2312
dengan,2308
county,2301
immunity,2289
media,2288
outbreak,2286
really,2270
trump,2261
life,2260
17,2258
covid_19,2250
face,2247
post,2243
com,2229
travel,2197
años,2195
ce,2195
julio,2194
indonesia,2189
pandemi,2188
ppkm,2186
team,2183
deltavariant,2173
testing,2173
vous,2164
mil,2159
free,2152
much,2141
states,2119
give,2114
texas,2099
pmc,2076
provide,2076
infections,2048
freedomday,2046
misinformation,2044
end,2041
johnson,2040
already,2035
reported,2031
part,2030
vaccin,2029
months,2025
died,2021
wave,2009
sur,2005
crisis,1996
infection,1989
cdc,1986
wear,1985
another,1984
biden,1976
in,1958
rise,1946
global,1937
million,1935
40,1934
population,1928
11,1924
qu,1924
