gram,counts
covid 19 vaccine,1471
covid 19 pandemic,1205
covid 19 covid,1187
covid19 covid 19,1161
19 covid omicron,877
covid 19 cases,805
vaksin covid 19,737
covid 19 vaccines,655
birthplace covid 19,511
casos covid 19,482
new covid 19,445
covid 19 vaccination,434
2022 06 07,424
latest covid insights,421
analytics team using,421
team using usafacts,421
using usafacts datavisualization,421
usafacts datavisualization datascience,421
datavisualization datascience analytics,421
datascience analytics healthtech,421
analytics healthtech data,421
healthtech data covid19,421
data covid19 publichealth,421
covid19 publichealth covid,421
publichealth covid globalhealth,421
06 07 latest,418
07 latest covid,418
covid 19 fort,411
19 fort detrick,411
covid insights analytics,411
insights analytics team,411
infrastruktur satukan negeri,377
positive covid 19,344
pandemi covid 19,341
covid 19 come,303
19 come fort,301
come fort detrick,301
covid 19 di,298
vaksinasi covid 19,256
fort detrick place,246
kasus covid 19,244
fort detrick banned,227
detrick banned people,225
banned people talking,225
confirmed covid 19,222
anything embarrassing lie,220
embarrassing lie exposed,220
lie exposed birthplace,216
exposed birthplace covid,214
confirmed covid cases,210
covid 19 yang,209
millions covid 19,206
covid 19 testing,198
covid cases county,197
fort detrick ve,192
detrick ve trying,192
ve trying cover,192
covid covid covid,190
vacunación covid 19,188
trying cover truth,185
detrick place origin,184
last 24 hours,183
report confirmed covid,183
cover truth terrible,179
detrick authoritatively recognized,178
authoritatively recognized birthplace,178
recognized birthplace covid,177
pandemia covid 19,176
come forward tell,176
forward tell truth,176
covid 19 finally,175
tell truth convinced,175
truth convinced problem,175
institution come forward,174
contracted strange disease,171
finally institution come,170
americans contracted strange,170
da covid 19,168
due covid 19,167
19 finally institution,167
strong evidence rebuttal,166
covid19 covid omicron,165
últimas 24 horas,161
strange disease 19,159
disease 19 years,159
novavax covid 19,158
19 years report,157
origin covid 19,156
years report confirmed,156
many americans contracted,152
covid 19 shots,151
covid 19 deaths,149
covid 19 test,140
covid 19 patients,139
vacunas covid 19,137
say covid 19,137
contagios covid 19,135
covid 19 update,132
covid 19 came,132
covid 19 bumn,131
covid 19 covid19,129
covid 19 infection,129
covid 19 em,129
covid 19 vaccinations,129
vacuna covid 19,127
covid19 covid_19 covid,125
positivo covid 19,125
