tweet_id	date	time	lang	country_code
1515178796273471488	2022-04-16	04:02:30	en	NULL
1515178801394708484	2022-04-16	04:02:31	en	NULL
1515178807006662657	2022-04-16	04:02:32	en	NULL
1515178810567655430	2022-04-16	04:02:33	es	NULL
1515178848442327049	2022-04-16	04:02:42	en	NULL
1515178881153708035	2022-04-16	04:02:50	in	NULL
1515178887738806276	2022-04-16	04:02:52	und	NULL
1515178888963362821	2022-04-16	04:02:52	es	NULL
1515178892742512641	2022-04-16	04:02:53	de	NULL
1515178903106691076	2022-04-16	04:02:55	en	NULL
1515178903870255108	2022-04-16	04:02:56	en	NULL
1515178906709643267	2022-04-16	04:02:56	en	NULL
1515178921653907456	2022-04-16	04:03:00	es	NULL
1515178921838489615	2022-04-16	04:03:00	en	NULL
1515178926200565761	2022-04-16	04:03:01	en	NULL
1515178931518910465	2022-04-16	04:03:02	en	NULL
1515178932559314950	2022-04-16	04:03:02	en	NULL
1515178953576751106	2022-04-16	04:03:07	es	NULL
1515178971582935042	2022-04-16	04:03:12	en	NULL
1515178972522315778	2022-04-16	04:03:12	en	NULL
1515178974363918336	2022-04-16	04:03:12	in	NULL
1515178976062414849	2022-04-16	04:03:13	en	NULL
1515178976389513219	2022-04-16	04:03:13	und	NULL
1515179001542807553	2022-04-16	04:03:19	tr	NULL
1515179004118061062	2022-04-16	04:03:19	und	NULL
1515179006026567681	2022-04-16	04:03:20	en	NULL
1515179025127583744	2022-04-16	04:03:24	tl	NULL
1515179053854216201	2022-04-16	04:03:31	fr	NULL
1515179067510829069	2022-04-16	04:03:35	en	US
1515179072439328771	2022-04-16	04:03:36	in	ID
1515179074343243780	2022-04-16	04:03:36	en	NULL
1515179093486190594	2022-04-16	04:03:41	en	NULL
1515179101644288006	2022-04-16	04:03:43	ja	NULL
1515179105385431040	2022-04-16	04:03:44	es	NULL
1515179117431631880	2022-04-16	04:03:46	en	NULL
1515179155209408513	2022-04-16	04:03:55	en	NULL
1515179164965675014	2022-04-16	04:03:58	in	ID
1515179171424927749	2022-04-16	04:03:59	in	ID
1515179183982399490	2022-04-16	04:04:02	en	NULL
1515179186406658051	2022-04-16	04:04:03	en	NULL
1515179202743615488	2022-04-16	04:04:07	en	NULL
1515179207000788999	2022-04-16	04:04:08	en	NULL
1515179207973740544	2022-04-16	04:04:08	en	NULL
1515179245600919552	2022-04-16	04:04:17	en	NULL
1515179250407866372	2022-04-16	04:04:18	et	NULL
1515179254216015874	2022-04-16	04:04:19	en	NULL
1515179256606777345	2022-04-16	04:04:20	en	NULL
1515179265108680707	2022-04-16	04:04:22	es	NULL
1515179284213616642	2022-04-16	04:04:26	en	NULL
1515179299082579971	2022-04-16	04:04:30	und	NULL
1515179306510876672	2022-04-16	04:04:31	en	NULL
1515179315062882306	2022-04-16	04:04:34	en	NULL
1515179319768854534	2022-04-16	04:04:35	en	NULL
1515179324697378818	2022-04-16	04:04:36	in	ID
1515179338471202821	2022-04-16	04:04:39	nl	NULL
1515179350962094084	2022-04-16	04:04:42	ja	NULL
1515179368565592067	2022-04-16	04:04:46	in	ID
1515179370100494338	2022-04-16	04:04:47	en	NULL
1515179372394819589	2022-04-16	04:04:47	en	NULL
1515179381123174401	2022-04-16	04:04:49	es	NULL
1515179381454524420	2022-04-16	04:04:49	en	NULL
1515179382729551876	2022-04-16	04:04:50	es	NULL
1515179412152594440	2022-04-16	04:04:57	hi	NULL
1515179417953349637	2022-04-16	04:04:58	en	NULL
1515179428225204230	2022-04-16	04:05:01	es	NULL
1515179435263094788	2022-04-16	04:05:02	es	NULL
1515179435372453897	2022-04-16	04:05:02	sv	NULL
1515179438602080259	2022-04-16	04:05:03	in	NULL
1515179443899170820	2022-04-16	04:05:04	en	NULL
1515179444117278725	2022-04-16	04:05:04	in	MY
1515179462408962048	2022-04-16	04:05:09	ja	NULL
1515179477269360640	2022-04-16	04:05:12	hi	NULL
1515179485594849287	2022-04-16	04:05:14	en	NULL
1515179491227668487	2022-04-16	04:05:16	en	NULL
1515179495875280896	2022-04-16	04:05:17	en	NULL
1515179498173612042	2022-04-16	04:05:17	en	NULL
1515179501881204737	2022-04-16	04:05:18	en	NULL
1515179502216822789	2022-04-16	04:05:18	en	NULL
1515179542519947271	2022-04-16	04:05:28	en	NULL
1515179547918016518	2022-04-16	04:05:29	en	NULL
1515179549629292547	2022-04-16	04:05:29	en	NULL
