gram,counts
covid 19 vaccine,8468
covid 19 cases,4601
covid 19 pandemic,4176
covid 19 vaccination,3658
urungkanniatmudikpandemi belum berakhir,3538
covid 19 vaccines,3187
get well soon,3116
covid 19 belum,2808
19 belum berakhir,2788
patuhi protokol kesehatan,2667
mudik urungkanniatmudikpandemi belum,2642
protokol kesehatan dan,2623
belum berakhir sayangi,2611
sayangi orang disekitarmu,2610
berakhir sayangi orang,2608
kesehatan dan patuhilah,2603
dan patuhilah peniadaan,2603
orang disekitarmu patuhi,2601
disekitarmu patuhi protokol,2601
patuhilah peniadaan mudik,2599
ฐมนตร สธ ลาออก,2572
สธ ลาออก จากความล,2571
มเหลวในการแก ญหาการระบาด covid19,2571
ลาออก จากความล มเหลวในการแก,2570
จากความล มเหลวในการแก ญหาการระบาด,2570
peniadaan mudik urungkanniatmudikpandemi,2568
เร ยกร องให,2567
อน ฐมนตร สธ,2567
ยกร องให อน,2566
องให อน ฐมนตร,2563
กลงช อสน บสน,2427
คล กลงช อสน,2426
covid19 คล กลงช,2425
ญหาการระบาด covid19 คล,2423
keselamatan bersama dengan,2288
bersama dengan tidak,2288
dengan tidak mudikpandemi,2196
tidak mudikpandemi covid,2195
mudikpandemi covid 19,2195
jaga keselamatan bersama,1889
covid 19 crisis,1866
urungkanniatmudikpandemi belum berakhirpandemi,1719
belum berakhirpandemi belum,1719
covid 19 di,1712
berakhirpandemi belum berakhir,1687
new covid 19,1652
19 vaccination appointments,1537
vaccination appointments available,1529
อสน บสน าน,1494
บสน าน changethailand,1483
sign 2021 04,1457
covid 19 patients,1395
appointments available cvs,1387
available cvs near,1387
2021 04 26,1373
covid 19 surge,1361
casos covid 19,1271
jangan pulang kampung,1220
india covid 19,1212
johnson amp johnson,1119
da covid 19,1092
penanganan covid 19,1067
fight covid 19,1041
covid 19 urungkanniatmudikpandemi,1039
19 urungkanniatmudikpandemi belum,1039
due covid 19,1036
positif covid 19,1032
covid 19 india,1025
amid covid 19,1018
positive covid 19,963
satgas penanganan covid,952
pa sign 2021,946
vacunas covid 19,911
อสน บสน via,899
บสน via changethailand,892
19 di indonesia,888
terhadap keluarga bisa,888
keluarga bisa menimbulkan,888
bisa menimbulkan hal,888
menimbulkan hal yang,888
kerinduan terhadap keluarga,887
hal yang tragis,885
covid 19 situation,874
kasus positif covid,865
mohon bersabar jangan,854
bersabar jangan pulang,854
pulang kampung dulu,854
well soon tay,850
pandemi covid 19,845
kampung dulu kerinduan,844
dulu kerinduan terhadap,844
monardoketua satgas penanganan,842
yang tragis doni,840
tragis doni monardoketua,839
doni monardoketua satgas,839
wave covid 19,818
últimas 24 horas,813
lonjakan baru kasus,804
baru kasus positif,804
get covid 19,798
mencegah lonjakan baru,776
2021 urungkanniatmudikpandemi belum,773
mudik tahun 2021,744
kebijakan pemerintah dalam,744
pemerintah dalam melarang,744
dalam melarang mudik,744
cases covid 19,743
polri mendukung kebijakan,743
mendukung kebijakan pemerintah,743
melarang mudik tahun,743
di indonesia polri,740
indonesia polri mendukung,740
covid 19 via,718
tahun 2021 urungkanniatmudikpandemi,710
astrazeneca covid 19,707
well soon tawan_v,700
covid 19 infections,693
vacuna covid 19,688
last 24 hours,662
madras high court,651
karena covid 19,639
pandemi belum berakhir,636
covid 19 deaths,618
mortes covid 19,618
mhp tbmm grup,609
urungkanniatmudik pandemi belum,607
contagios covid 19,596
covid 19 trends,592
covid 19 em,588
tpr l7d avg,583
mudik tahun ini,581
covid 19 test,579
pandemia covid 19,577
gold play button,569
26 04 2021,564
kasus covid 19,562
covid 19 vaccinations,561
vacunación covid 19,559
larangan mudik tahun,539
second wave covid,538
tahun ini polisi,538
lebih ketat lagi,538
ketat lagi siapkan,538
lagi siapkan penyekatan,538
siapkan penyekatan di,538
penyekatan di jalur,538
di jalur tikus,538
jalur tikus untuk,538
tikus untuk pengendara,538
untuk pengendara sepeda,538
pengendara sepeda motor,538
sepeda motor urungkanniatmudikpandemi,538
motor urungkanniatmudikpandemi belum,538
covid 19 dengan,535
coronavirus covid 19,535
covid 19 positive,523
dengan tidak mudik,522
covid 19 restrictions,518
april 26 2021,511
md sign 2021,511
daily covid 19,506
die covid 19,499
60 million doses,491
penyebaran covid 19,488
dose covid 19,488
19 vaccine doses,480
covid 19 update,476
l7d avg 19,475
โคว ด19ว นน,468
new covid19 cases,459
covid 19 testing,454
covid 19 response,452
surge covid 19,450
19 trends 26,444
trends 26 apr,444
covid 19 relief,442
covid 19 masih,441
impact covid 19,439
vaccinated covid 19,433
memutus rantai penyebaran,429
spread covid 19,423
19 dengan tidak,419
getting covid 19,417
nicolasmaduro cmdtegralgnb gnbgdjuvenal,417
paparan covid 19,416
cmdtegralgnb gnbgdjuvenal lopezvargasr,416
dari paparan covid,414
muertes covid 19,413
gnbypueblovenciendo nicolasmaduro cmdtegralgnb,412
johnson covid 19,406
2021 04 27,404
covid 19 baru,400
cluster covid 19,398
cpi da covid19,398
dilakukan demi memutus,396
mudik dulu dan,396
demi memutus rantai,396
vaccines countries need,395
ini dilakukan demi,394
tidak mudik dulu,393
26 april 2021,392
keluarga dari paparan,392
dulu dan silarurahmi,392
dan silarurahmi via,392
silarurahmi via online,392
via online aja,392
jauhkan keluarga dari,391
19 masih ada,389
online aja urungkanniatmudikpandemi,389
aja urungkanniatmudikpandemi belum,389
membuat cluster covid,389
serta membuat cluster,388
rantai penyebaran serta,387
help end pandemic,386
penyebaran serta membuat,384
amp johnson covid,383
help get millions,380
millions covid19 vaccines,380
at cost pricing,380
eu sues astrazeneca,380
profit help get,379
covid19 vaccines countries,379
hi moderna_tx noubarafeyan,378
put lives profit,378
get millions covid19,378
lives profit help,377
countries need at,377
need at cost,377
cost pricing help,377
pricing help end,377
semanaflexible gnbypueblovenciendo nicolasmaduro,377
du covid 19,376
end pandemic vaxlive,376
moderna_tx noubarafeyan put,375
noubarafeyan put lives,375
covid 19 outbreak,373
di rumah aja,372
