gram,counts
covid 19,190989
coronavirus cases,12945
19 cases,11629
coronavirus pandemic,7008
new cases,6852
19 pandemic,6794
coronavirus covid19,6396
wear mask,5247
covid19 coronavirus,5158
new coronavirus,4380
social distancing,3916
task force,3907
covid19 pandemic,3847
new covid,3666
covid19 cases,3658
positive covid,3464
casos covid,3270
white house,3142
19 deaths,3104
single day,3014
nuevos casos,2972
new york,2948
tested positive,2843
due covid,2746
united states,2631
wearing mask,2621
public health,2585
casos coronavirus,2568
stay home,2436
positive coronavirus,2420
young people,2390
test positive,2323
wear masks,2310
donald trump,2235
coronavirus task,2183
coronavirus covid,2171
120 million,2168
trump administration,2167
gon na,2154
coronavirus crisis,2054
joe biden,2051
wearing masks,1940
june 26,1922
health care,1914
via youtube,1912
cases covid,1890
second wave,1878
19 crisis,1875
19 patients,1855
000 new,1843
one day,1811
many people,1801
confirmed cases,1797
million americans,1792
due covid19,1773
19 testing,1768
coronavirus deaths,1757
nursing homes,1749
casos confirmados,1734
people died,1701
24 horas,1678
news coronavirus,1673
death rate,1669
death toll,1654
bill gates,1649
19 vaccine,1642
bbc news,1635
face masks,1597
due coronavirus,1591
tests positive,1588
died covid,1587
24 hours,1505
supreme court,1488
cases rise,1481
casos positivos,1456
live updates,1446
amid covid,1420
coronavirus outbreak,1415
gt gt,1408
da covid,1401
million people,1391
amid coronavirus,1386
mortality rate,1384
corona virus,1377
10 times,1371
pandemia coronavirus,1359
cases coronavirus,1355
looks like,1354
cases surge,1351
spread covid,1316
positive cases,1312
impact covid,1310
26 2020,1299
stay safe,1288
texas florida,1285
40 000,1279
coronavirus live,1275
19 di,1273
19 via,1271
spread coronavirus,1269
spread covid19,1267
day record,1249
new covid19,1248
get sick,1241
sars cov,1236
últimas 24,1215
cases reported,1205
americans died,1203
face mask,1202
long term,1194
mike pence,1176
contact tracing,1172
coronavirus vaccine,1170
covid19 covid,1167
19 outbreak,1163
died coronavirus,1162
coronavirus testing,1162
dr fauci,1153
26 06,1131
19 virus,1123
