gram,counts
positive covid 19,26392
trump first lady,14032
tested positive coronavirus,10095
trump covid 19,9636
tested positive covid,9390
president trump first,9248
president donald trump,8014
first lady tested,7638
lady tested positive,7622
test positive covid,7361
covid 19 diagnosis,7189
trump tested positive,7035
tests positive coronavirus,6922
trump tests positive,6873
first lady melania,6464
tests positive covid,5513
recommend professional mask,5132
lady melania trump,4762
covid 19 test,4642
test positive coronavirus,4408
positivo covid 19,4395
lady test positive,3976
first lady test,3970
covid 19 cases,3796
tested positive covid19,3789
melania trump tested,3622
google search ushoparea,3620
covid 19 pandemic,3436
trump test positive,3259
melania test positive,3205
channel hoping virus,3122
hoping virus defeated,3122
covid 19 via,3107
mask wash hands,3037
wear mask wash,3035
covid 19 hoax,2979
melania trump test,2941
wash hands disinfect,2849
tested positive covid19doctors,2847
positive covid19doctors recommend,2847
covid19doctors recommend professional,2847
professional mask purchasing,2847
mask purchasing channel,2847
purchasing channel comfortable,2847
channel comfortable wear,2847
comfortable wear fad,2847
wear fad certification,2847
fad certification wear,2847
certification wear mask,2847
hands disinfect keep,2847
disinfect keep safe,2847
keep safe social,2847
safe social keep,2847
social keep away,2847
keep away virus,2847
away virus google,2847
virus google search,2847
donald melania trump,2720
testing positive coronavirus,2677
donald trump first,2645
testing positive covid,2515
wear fda approved,2509
fda approved google,2509
approved google searches,2509
google searches ushoparea,2509
says first lady,2443
positive coronavirus test,2407
trump says first,2374
president first lady,2364
virus defeated comfortable,2349
defeated comfortable wear,2349
comfortable wear fda,2349
amy coney barrett,2311
professional mask buying,2285
mask buying channel,2285
buying channel hoping,2285
donald trump melania,2215
walter reed hospital,2211
negative covid 19,2208
trump coronavirus diagnosis,2066
got covid 19,1963
get well soon,1920
trump positive covid,1808
covid 19 positive,1737
melania tested positive,1705
trump testing positive,1674
covid 19 trump,1596
new covid 19,1560
donald trump coronavirus,1552
hospital covid 19,1526
us president donald,1517
protect themselvesdoctors recommend,1515
themselvesdoctors recommend professional,1515
trump melania test,1507
covid 19 vaccine,1497
getting covid 19,1486
get covid 19,1421
ordinary citizens protect,1406
citizens protect themselvesdoctors,1406
donald trump wife,1378
biden tests negative,1324
dari covid 19,1288
donald trump esposa,1279
president trump covid,1276
dan positivo covid,1274
trump wife melania,1272
tested positive covid19as,1269
aide hope hicks,1252
covid 19 infection,1234
covid 19 virus,1231
trump melania trump,1212
tests negative coronavirus,1199
due covid 19,1185
melania dan positivo,1170
president united states,1167
positive coronavirus via,1162
walter reed medical,1161
trump primera dama,1158
diri dari covid,1147
jaga diri dari,1145
ayo jaga diri,1144
test positive covid19,1132
tested negative coronavirus,1131
casos covid 19,1130
hicks tests positive,1123
hope hicks tests,1117
penyebaran covid 19,1089
donald trump covid,1089
donald trump tests,1088
reed medical center,1087
trump positive coronavirus,1083
covid 19 testing,1079
new york times,1079
dan positivo coronavirus,1045
covid 19 tests,1042
covid 19 patients,1037
trump esposa melania,1030
pandemi covid 19,1015
positive covid19as ordinary,1010
covid19as ordinary citizens,1010
coronavirus covid 19,1009
recommends professional mask,997
professional mask purchase,997
mask purchase channel,997
coronavirus donald trump,992
contracted covid 19,990
purchase channel hoping,983
positif covid 19,966
positive covid 19as,958
president trump says,952
donald trump tested,948
says tested positive,929
died covid 19,924
covid 19 deaths,923
covid 19 di,911
cegah penyebaran covid19,907
contracting covid 19,902
prokesuntukkitasemuapatuhi dan taati,902
dan taati cegah,902
taati cegah penyebaran,902
experiencing mild symptoms,901
cases covid 19,895
covid 19 could,891
test negative coronavirus,890
wife melania test,882
testing positive covid19,863
trump got covid,862
presidente donald trump,862
covid 19 prokesuntukkitasemua,853
call covid 19,851
200 000 americans,849
au covid 19,839
president covid 19,838
breaking president trump,837
covid 19 outbreak,835
covid 19 treatment,834
president trump tests,818
amp first lady,812
donald trump primera,809
biden wearing mask,808
biden tested negative,807
lady melania test,806
tras dar positivo,804
conway tests positive,802
flotus tested positive,801
trump getting covid,800
president mike pence,794
kellyanne conway tests,782
number covid19 infections,781
