gram,counts
covid 19,108917
19 vaccine,7094
peguei covid,2780
lópez obrador,2777
19 cases,2740
19 pandemic,2608
funciona sim,2584
new covid,2277
positivo covid,2074
positive covid,1995
19 vaccines,1991
não desenvolvi,1980
covid19 coronavirus,1978
desenvolvi nenhum,1959
19 não,1947
nenhum sintoma,1865
white house,1857
coronavirus covid19,1787
coronavirus pandemic,1772
south africa,1737
new cases,1656
andrés manuel,1585
sintoma funciona,1584
coronavirus cases,1540
coronavirus vaccine,1527
manuel lópez,1524
covid19 vaccine,1469
tested positive,1461
da positivo,1384
19 vaccination,1340
joe biden,1338
casos covid,1287
nuevos casos,1283
25 million,1219
new coronavirus,1150
não peguei,1144
covid_19 covid19,1143
eu usei,1132
new zealand,1112
presidente méxico,1086
dio positivo,1030
due covid,1017
19 relief,993
public health,988
19 variant,987
positivo covid19,983
travel restrictions,981
covid19 pandemic,973
via youtube,962
jan 21,962
coronavirus variant,952
cases covid,935
coronavirus covid,930
19 di,927
deborah birx,915
24 horas,909
vacuna covid,888
24 01,883
long term,880
19 deaths,874
sars cov,858
new york,839
mexican president,838
19 case,837
dr birx,837
biden reinstate,820
covid19 covid_19,805
test positive,792
reinstate covid,789
positive coronavirus,785
24 enero,783
travel ban,776
19 via,775
01 2021,772
tests positive,772
covid covid19,767
covid19 cases,747
last year,736
vaksin covid,723
vacunas covid,723
united states,707
da covid,703
getting covid,699
pronta recuperación,690
coronavirus lockdown,687
19 testing,686
est pas,677
últimas 24,672
wear mask,672
vaccine distribution,668
one year,668
mental health,668
casos positivos,664
casos coronavirus,661
19 travel,660
mentir robar,656
boris johnson,650
covid19 covid,645
โคว ด19,632
presidente lopezobrador_,629
stay home,628
19 test,627
donald trump,622
100 000,622
du covid,615
confirmed cases,613
dr fauci,613
eu tomei,610
active cases,607
student suicides,605
mexico president,605
robar traicionar,605
síntomas leves,597
covid_19 coronavirus,595
president biden,595
24 2021,594
trump administration,593
get covid,589
year old,582
com covid,580
died covid,579
19 patients,570
social distancing,569
trump white,569
pandemia covid19,568
schools reopen,567
obrador da,566
death toll,560
19 outbreak,551
vegas schools,550
suicides pushes,549
dr deborah,546
surge student,544
capitol police,541
covid19 vaccines,539
pushes vegas,537
qu il,536
due covid19,534
contagios covid,532
save lives,530
400 000,524
spread covid,521
pandemia covid,520
term care,517
vaccine rollout,517
traicionar ayuda,517
gt gt,515
anthony fauci,511
pandemia coronavirus,507
coronavirus restrictions,506
lopez obrador,506
24 hours,502
covid vaccine,501
people died,501
first covid,499
many people,498
top story,496
brazil covid,496
enero 2021,493
pruebas covid,491
19 response,490
complete massacre,490
19 coronavirus,488
protokol kesehatan,487
horror film,487
president joe,485
gon na,482
contre covid,482
massacre horror,482
inside brazil,482
corona covid19,480
january 24,480
pfizer covid,479
film inside,479
stay safe,477
covid disaster,477
positif covid,469
pfizer biontech,466
muertes covid,464
new deaths,462
casos confirmados,460
receiving covid,459
covid19 vaccination,456
real time,454
estrategias implementadas,452
coronavirus deaths,442
larry king,441
dé coronavirus,441
fight covid,440
du coronavirus,440
presidente andrés,439
penyebaran covid,438
coronavirus covid_19,437
vaksinasi covid,435
york times,435
january 2021,430
never made,430
presidente lópez,424
vaccine doses,423
dies hours,422
25 millones,419
coronavirus variants,416
casos nuevos,411
dosis vacuna,411
million people,411
vacuna coronavirus,409
million covid,409
ayuda dé,409
sniffing dogs,408
south african,405
jan 24,404
vacunas coronavirus,402
da vacina,402
graphs never,402
couvre feu,401
100 million,400
covid coronavirus,400
new covid19,400
health care,400
méxico andrés,400
total number,398
around world,396
nuevos contagios,395
care home,391
hours getting,390
africa travel,390
task force,389
first dose,388
19 vaccinations,386
コロナ で大量死してるんじゃないの,386
で大量死してるんじゃないの 昨年の1,386
昨年の1 10月の日本の死亡数は前年同期より1万4千人少ないことが厚生労働省の人口動態統計,386
10月の日本の死亡数は前年同期より1万4千人少ないことが厚生労働省の人口動態統計 速報,386
速報 で判明,386
domingo 24,384
due coronavirus,381
year since,381
19 virus,380
time check,379
president says,379
police officers,378
vaccines real,377
health officials,376
proteus revolutionary,375
revolutionary covid,375
check constant,375
constant temperature,375
temperature time,375
time established,375
established protocol,375
welcome informations,375
healthyhealings org,375
org 44,375
44 7760988246,375
distribution plan,374
amlo da,371
vacunación covid,370
reino unido,369
fake news,368
coronavirus disease,366
looks like,364
19 tests,363
casos activos,362
spread covid19,362
77 cases,362
pacientes covid,361
spread coronavirus,361
year ago,360
casos covid19,360
19 related,359
last week,354
positivo coronavirus,354
two months,353
coronavirus vaccines,353
trillion covid,352
million doses,351
от covid,347
19 strains,347
biden administration,346
pandemi covid,345
live covid,344
ca wait,343
obrador tests,343
vacina covid,342
000 people,342
uk coronavirus,340
combat new,340
uk variant,339
relief package,338
du covid19,337
make sure,337
new variant,337
national guard,336
andres manuel,336
januari 2021,335
vacuna covid19,335
nicolasmaduro mippcivzla,335
presenting graphs,335
health ministry,334
19 funciona,333
coronavirus live,332
coronavirus case,331
impose south,330
het coronavirus,328
birx says,328
informations please,325
novel coronavirus,324
millones casos,323
19 em,323
mask wearing,322
second wave,321
biden impose,321
face mask,320
restrictions lifted,320
manuel lopez,319
coronavirus corona,318
says tested,317
redes sociales,316
americans live,316
long way,314
da saúde,314
nicolás maduro,314
every day,313
saw president,313
wait biden,313
johns hopkins,311
bill gates,311
covid19 deaths,309
2021 01,309
fauci says,308
good news,308
president presenting,308
hong kong,307
il est,307
contingencia covid19,307
covid19 disinformation,307
19 lockdown,305
nuovi casi,305
coronavirus outbreak,304
hours receiving,303
wearing mask,303
chimalhuacán tolentinogobiernaconresultados,303
il faut,302
dr anthony,301
education covid,301
impact covid,301
californian dies,301
matt hancock,300
ban combat,300
ils ont,299
social media,298
segunda ola,298
covid19 corona,298
19 update,298
000 dead,297
uk covid,297
tratamiento médico,297
jtolentinoroman chimalhuacán,297
demuestra compromiso,296
birx covid19,296
24 januari,295
vaccine prompting,295
prompting probe,294
coronavirus relief,294
calles avenidas,294
wash hands,293
two weeks,293
coronavirus response,292
side effects,291
someone inside,291
covid19 demuestra,291
implementadas contingencia,291
desinfección calles,290
parte estrategias,290
kasus covid,289
bbc news,289
dado positivo,289
tells margbrennan,289
compromiso jtolentinoroman,289
africa coronavirus,287
congress trillion,287
avenidas parte,287
19 death,286
protocol manufacturers,285
manufacturers evaluation,285
evaluation welcome,285
house saw,285
fight coronavirus,284
get vaccine,284
herd immunity,284
toque queda,284
covid19 lockdown,284
wear masks,283
evo morales,283
via nypost,282
disinformation inside,282
inside trump,282
community case,281
via yahoo,281
