coronavirus,217131
covid,215140
19,203584
covid19,175929
cases,43269
amp,38889
people,38271
new,38017
pandemic,30436
trump,27317
via,23652
us,23289
casos,20064
virus,19753
health,19521
like,19368
get,19167
one,18817
news,17392
deaths,16959
2020,16207
china,15939
000,15849
realdonaldtrump,15399
time,14514
help,13613
crisis,13568
world,13354
need,12825
positive,12803
today,12603
mask,12401
masks,12383
would,12349
day,12305
still,12048
18,11928
know,11790
si,11571
go,11339
please,11318
state,11212
many,10997
da,10995
going,10835
see,10812
says,10728
lockdown,10726
pandemia,10705
total,10692
test,10631
work,10450
due,10366
government,10361
could,10358
june,10344
di,10236
support,10082
take,10034
may,10009
good,9989
read,9959
back,9883
testing,9694
death,9575
home,9462
uk,9390
even,9304
florida,9303
public,9286
re,9209
na,9085
first,9042
spread,9031
care,8809
wear,8728
country,8697
also,8648
make,8639
response,8528
patients,8512
well,8378
die,8320
think,8267
live,8212
right,8207
must,8173
social,8167
said,8111
corona,8096
risk,8057
say,7963
states,7903
the,7876
et,7842
face,7823
covid_19,7620
india,7520
app,7518
10,7480
want,7468
let,7289
data,7180
business,7176
way,7171
per,7040
number,6943
keep,6940
workers,6931
much,6922
em,6912
latest,6894
salud,6876
hospital,6851
vaccine,6768
really,6765
year,6719
since,6700
post,6614
next,6609
nuevos,6608
24,6606
great,6603
got,6599
global,6572
stay,6572
president,6560
days,6509
daily,6504
look,6477
last,6438
17,6432
safe,6415
contagios,6395
update,6342
outbreak,6300
lives,6280
impact,6260
tests,6259
americans,6223
economy,6205
tested,6195
20,6167
another,6163
stop,6133
du,6125
com,6118
des,6087
plan,6083
il,6046
rally,5981
county,5962
mil,5846
12,5845
two,5787
times,5747
week,5741
free,5673
everyone,5594
use,5592
país,5566
de,5537
life,5510
contact,5497
100,5492
dr,5437
million,5410
money,5369
months,5325
personas,5275
real,5269
case,5257
every,5231
gt,5181
thank,5173
died,5159
come,5099
black,5092
hoy,4993
gobierno,4988
confirmed,4968
to,4948
thanks,4943
não,4926
open,4916
high,4892
hope,4881
wearing,4855
getting,4841
america,4841
better,4816
amid,4794
around,4779
online,4773
numbers,4756
check,4738
article,4721
never,4716
ser,4688
community,4685
report,4660
gente,4632
15,4631
dan,4604
made,4598
30,4591
protect,4587
long,4580
reported,4553
pour,4509
est,4502
man,4495
recovery,4479
working,4463
ca,4457
find,4455
study,4447
ve,4447
reports,4405
día,4365
join,4352
pacientes,4301
family,4294
record,4269
end,4264
away,4261
local,4256
updates,4250
in,4244
medidas,4219
second,4214
beijing,4204
fight,4202
give,4199
video,4198
mais,4194
texas,4194
usa,4187
wave,4183
increase,4178
medical,4172
arizona,4171
food,4166
yet,4148
part,4144
eu,4136
market,4136
ever,4136
across,4127
watch,4077
méxico,4075
mundo,4066
rate,4055
control,4039
media,4021
businesses,4019
experts,4013
school,4008
job,4000
put,3977
already,3974
shit,3964
muertes,3957
petition,3939
important,3929
believe,3901
weeks,3893
thing,3885
economic,3882
big,3872
tracing,3869
sign,3865
information,3865
solo,3844
done,3840
children,3828
city,3826
fuck,3822
cuarentena,3810
staff,3778
dos,3768
safety,3766
anyone,3765
au,3765
bad,3758
countries,3754
dead,3751
without,3747
governor,3742
van,3740
distancing,3738
sure,3723
ahora,3719
continue,3702
tulsa,3692
research,3686
far,3680
future,3674
and,3674
disease,3661
50,3647
través,3642
full,3642
show,3642
junio,3641
best,3641
11,3626
chinese,3626
years,3610
bastadementirasamlo,3594
non,3587
love,3580
va,3569
oh,3544
brasil,3532
house,3527
quarantine,3521
hit,3516
change,3514
16,3507
06,3504
learn,3496
um,3492
presidente,3492
call,3488
order,3486
youtube,3485
others,3485
system,3478
offer,3466
things,3461
national,3460
webinar,3442
recovered,3433
needs,3429
white,3425
14,3415
thursday,3414
reopening,3403
rise,3401
tell,3401
share,3393
infected,3391
une,3388
muertos,3382
sur,3379
start,3377
spike,3374
normal,3353
infection,3344
healthcare,3337
el,3333
travel,3320
coming,3314
person,3312
follow,3296
taking,3294
gov,3268
rt,3245
en,3240
sick,3226
la,3223
días,3213
hard,3213
link,3209
nuevo,3196
american,3158
mas,3156
team,3156
sa,3155
might,3154
place,3154
yes,3154
top,3133
making,3118
nothing,3106
trying,3104
symptoms,3103
13,3102
old,3101
oms,3093
gop,3087
science,3078
así,3072
lost,3071
someone,3071
positivos,3069
pm,3065
drug,3061
ll,3060
students,3051
argentina,3050
something,3049
toll,3046
least,3040
pay,3038
vía,3017
situation,3016
available,2999
confirmados,2998
positivo,2997
using,2996
federal,2996
dying,2995
god,2983
looking,2979
restrictions,2977
infections,2972
including,2956
blood,2941
of,2938
casa,2925
industry,2916
anything,2913
story,2906
related,2902
breaking,2898
york,2896
kids,2889
minister,2887
der,2878
españa,2875
apple,2873
behind,2871
police,2868
everything,2855
music,2855
fucking,2852
govt,2848
google,2845
lot,2841
fallecidos,2840
officials,2838
leaders,2838
soon,2829
flu,2829
enough,2827
three,2826
africa,2816
horas,2814
month,2796
point,2794
21,2791
bien,2784
plus,2783
pas,2772
relief,2770
no,2759
500,2751
less,2749
it,2739
used,2732
canada,2724
puede,2721
chile,2719
california,2706
pruebas,2700
personal,2698
treatment,2697
mayor,2697
friends,2694
always,2692
schools,2666
services,2662
reopen,2656
visit,2655
bbc,2650
stupid,2644
00,2644
unemployment,2643
actually,2638
dans,2634
millones,2621
caso,2616
seen,2616
riesgo,2615
feel,2604
action,2591
measures,2590
together,2587
yesterday,2583
close,2580
lol,2578
delhi,2576
based,2576
homes,2575
und,2569
small,2565
saying,2565
cómo,2554
22,2547
tras,2547
25,2536
likely,2533
aquí,2533
info,2521
families,2520
arts,2511
set,2508
das,2505
service,2505
lopezobrador_,2505
coronavírus,2503
players,2497
highest,2486
wait,2482
particularly,2480
air,2473
amidst,2471
doctors,2467
this,2466
hacer,2465
protests,2459
maybe,2445
yang,2444
emergency,2443
quedateencasa,2442
human,2440
cnn,2440
issues,2438
wrong,2434
ne,2430
save,2430
among,2427
sector,2427
play,2418
hace,2416
talk,2412
hours,2411
vacuna,2410
sheriff,2410
uma,2397
group,2396
nhs,2395
south,2391
hospitals,2391
population,2389
nursing,2389
digital,2384
single,2384
return,2383
thought,2380
wo,2377
communities,2375
women,2374
dexamethasone,2361
worst,2361
according,2361
leadership,2359
thread,2353
true,2341
hear,2336
número,2334
employees,2332
mean,2332
possible,2331
vote,2331
tem,2328
jobs,2327
shows,2326
hospitales,2321
sigue,2320
found,2317
virtual,2315
rising,2312
worse,2311
kill,2310
spreading,2310
education,2309
ver,2308
contagio,2305
told,2305
oklahoma,2302
all,2302
residents,2301
anti,2298
blacklivesmatter,2298
menos,2297
rules,2296
march,2295
fauci,2295
matter,2290
technology,2281
society,2281
we,2281
cause,2277
cdc,2265
act,2259
little,2259
gon,2257
fall,2253
become,2249
early,2240
thousands,2236
you,2225
interesting,2223
hands,2223
que,2221
120,2213
office,2213
summer,2211
makes,2208
40,2207
theatres,2204
remember,2203
despite,2200
self,2200
financial,2198
almost,2197
qui,2197
pueblo,2194
nueva,2194
event,2185
nature,2181
surge,2181
left,2180
current,2179
is,2178
gracias,2176
critical,2174
affected,2174
vida,2163
provide,2162
etc,2159
200,2155
football,2155
casi,2143
ai,2140
ago,2139
demand,2134
nba,2129
access,2128
médicos,2128
bank,2128
understand,2117
claims,2115
cada,2114
on,2113
ok,2108
prevent,2103
united,2101
chief,2094
past,2091
england,2091
problem,2089
war,2086
deal,2086
following,2085
ready,2085
different,2082
started,2073
nation,2073
essential,2070
par,2065
situación,2064
for,2063
60,2057
che,2053
looks,2050
listen,2050
july,2044
able,2040
millions,2038
idea,2037
political,2030
happen,2025
fake,2024
low,2023
कर,2019
fear,2018
especially,2017
años,2016
active,2013
venezuela,2011
hey,2011
biden,2009
major,2008
trabajo,2008
killed,2003
últimas,1995
ce,1991
model,1985
policy,1982
results,1978
failure,1967
track,1966
ask,1964
given,1960
season,1959
información,1957
records,1956
23,1955
move,1955
lies,1952
2021,1948
finally,1943
campaign,1943
ini,1942
fact,1941
continues,1939
key,1929
plans,1929
parte,1921
je,1921
seems,1917
though,1914
force,1907
donald,1905
called,1903
phase,1903
san,1897
closed,1896
enforce,1896
shut,1890
killing,1888
twitter,1887
else,1886
jun,1885
frente,1885
pandemi,1884
handling,1880
members,1880
whole,1879
book,1879
companies,1878
nigeria,1875
pence,1872
click,1871
blog,1871
cas,1868
wednesday,1866
try,1864
young,1862
países,1859
europe,1858
department,1857
type,1853
dios,1852
hydroxychloroquine,1847
citizens,1845
forward,1843
severe,1842
sir,1839
mental,1838
2019,1838
line,1837
hi,1836
international,1834
release,1829
fighting,1829
co,1827
general,1827
survey,1823
mark,1820
instead,1820
miles,1816
mal,1811
pass,1808
hoax,1807
noticias,1806
reuters,1805
higher,1804
wow,1801
challenges,1801
recent,1796
35,1795
evitar,1795
seeing,1795
18jun,1793
patient,1791
ahead,1790
level,1787
tweet,1785
company,1785
borisjohnson,1784
means,1783
living,1782
coronaviruspandemic,1782
term,1778
sars,1775
law,1774
needed,1772
concerns,1769
decesos,1769
sense,1767
talking,1766
questions,1759
bill,1756
announced,1755
vez,1753
dies,1749
program,1746
gone,1746
brote,1746
dice,1744
course,1744
question,1735
administration,1733
covidー19,1731
dia,1731
tener,1728
france,1726
university,1725
helping,1723
staysafe,1718
wonder,1713
power,1712
nacional,1710
details,1710
tech,1707
leave,1701
económica,1701
atención,1701
australia,1700
experience,1700
datos,1698
guidelines,1698
taken,1696
truth,1696
meses,1694
efforts,1693
morning,1692
meeting,1690
ways,1689
mortes,1688
issue,1688
infectados,1688
rest,1688
contagiados,1687
pakistan,1686
guess,1685
según,1684
comes,1684
italia,1684
up,1680
register,1677
buy,1675
date,1674
racism,1673
wants,1672
ou,1672
aid,1665
pra,1664
along,1658
doctor,1658
party,1656
govrondesantis,1656
view,1654
court,1653
security,1653
reason,1651
increased,1649
mejor,1646
yeah,1643
hold,1638
vulnerable,1638
caused,1635
registra,1630
hand,1629
damn,1628
80,1627
brazil,1625
russia,1622
reporting,1622
age,1621
vs,1620
stayhome,1619
hell,1618
fund,1607
opening,1604
impacts,1603
cuba,1596
discuss,1594
trust,1594
sports,1593
prevención,1590
learning,1589
capital,1588
crise,1588
het,1583
gets,1580
source,1579
failed,1576
ass,1574
27,1572
lead,1571
colombia,1567
meaning,1566
salir,1564
reduce,1562
calling,1558
changes,1557
johnson,1552
ng,1551
area,1550
sad,1550
cost,1549
se,1548
run,1548
official,1548
turn,1548
result,1547
epicenter,1547
ist,1542
april,1541
cure,1540
red,1539
resources,1539
serious,1539
28,1537
rates,1531
nearly,1529
semana,1528
vamos,1527
refused,1523
scientists,1523
funding,1520
project,1520
probably,1519
untuk,1519
effects,1517
went,1516
por,1516
im,1516
fase,1513
election,1512
90,1511
45,1511
towards,1510
lying,1510
strategy,1508
sorry,1504
tv,1504
sistema,1500
giving,1498
came,1497
después,1495
hate,1495
blm,1494
history,1494
guys,1494
washington,1492
billion,1492
pa,1491
outside,1489
ensure,1489
potus,1488
momento,1486
huge,1485
wearamask,1481
healthy,1479
jueves,1479
required,1476
happened,1475
happening,1474
lie,1474
half,1473
poor,1473
special,1472
growth,1465
mr,1464
rights,1464
evidence,1462
trial,1461
that,1459
longer,1458
happy,1457
director,1456
ones,1456
distance,1455
rebrote,1454
vai,1453
opportunity,1452
recuperados,1451
space,1450
nasa,1450
guidance,1449
vp,1448
list,1447
protección,1446
blame,1443
existe,1443
website,1442
indonesia,1439
seriously,1439
alemania,1436
moment,1434
germany,1433
took,1432
late,1431
पर,1431
tres,1428
center,1427
guy,1426
ppe,1426
advice,1425
management,1424
goes,1422
increasing,1421
head,1421
isolation,1421
