tweet_id	date	time	lang	country_code
1590208715516710912	2022-11-09	05:04:37	ja	NULL
1590208755584897031	2022-11-09	05:04:46	en	NULL
1590208758378303489	2022-11-09	05:04:47	en	NULL
1590208767781736448	2022-11-09	05:04:49	en	NULL
1590208791232249856	2022-11-09	05:04:55	hi	NULL
1590208797573881858	2022-11-09	05:04:56	de	NULL
1590208807426146304	2022-11-09	05:04:58	en	NULL
1590208813550174208	2022-11-09	05:05:00	in	NULL
1590208820919558145	2022-11-09	05:05:02	ja	NULL
1590208836081967104	2022-11-09	05:05:05	in	NULL
1590208850040598529	2022-11-09	05:05:09	en	NULL
1590208856638238720	2022-11-09	05:05:10	te	NULL
1590208859783585792	2022-11-09	05:05:11	en	NULL
1590208881523052544	2022-11-09	05:05:16	in	NULL
1590208885289529345	2022-11-09	05:05:17	en	NULL
1590208908542771200	2022-11-09	05:05:23	en	NULL
1590208914338893824	2022-11-09	05:05:24	qme	NULL
1590208914703798272	2022-11-09	05:05:24	es	NULL
1590208917543739393	2022-11-09	05:05:25	en	NULL
1590208928125956096	2022-11-09	05:05:27	en	NULL
1590208931439443968	2022-11-09	05:05:28	en	NULL
1590208950200586241	2022-11-09	05:05:33	in	NULL
1590208967317553152	2022-11-09	05:05:37	en	NULL
1590208987248881664	2022-11-09	05:05:41	en	NULL
1590208996866404352	2022-11-09	05:05:44	en	NULL
1590209002197364737	2022-11-09	05:05:45	pt	NULL
1590209025890979841	2022-11-09	05:05:51	en	NULL
1590209052012793856	2022-11-09	05:05:57	en	NULL
1590209053632131073	2022-11-09	05:05:57	en	NULL
1590209054919778306	2022-11-09	05:05:58	en	NULL
1590209064478425088	2022-11-09	05:06:00	tr	NULL
1590209073584427010	2022-11-09	05:06:02	en	NULL
1590209093167632385	2022-11-09	05:06:07	en	NULL
1590209102407688192	2022-11-09	05:06:09	ru	NULL
1590209122980352001	2022-11-09	05:06:14	en	NULL
1590209153360080897	2022-11-09	05:06:21	in	NULL
1590209253955993602	2022-11-09	05:06:45	en	NULL
1590209254895804417	2022-11-09	05:06:45	en	NULL
1590209261044662274	2022-11-09	05:06:47	en	NULL
1590209268573151233	2022-11-09	05:06:48	en	NULL
1590209279260524544	2022-11-09	05:06:51	en	NULL
1590209298352975872	2022-11-09	05:06:56	en	NULL
1590209307588845569	2022-11-09	05:06:58	qme	NULL
1590209321857855488	2022-11-09	05:07:01	en	NULL
1590209326157025281	2022-11-09	05:07:02	en	NULL
1590209326173794304	2022-11-09	05:07:02	en	NULL
1590209328191275009	2022-11-09	05:07:03	en	NULL
1590209334507626497	2022-11-09	05:07:04	en	NULL
1590209349569634304	2022-11-09	05:07:08	ja	NULL
1590209351402524673	2022-11-09	05:07:08	in	NULL
1590209354216927233	2022-11-09	05:07:09	en	NULL
1590209354435002368	2022-11-09	05:07:09	en	NULL
1590209371920687104	2022-11-09	05:07:13	en	NULL
1590209372852211713	2022-11-09	05:07:13	de	NULL
1590209373875613697	2022-11-09	05:07:14	en	NULL
1590209388174016512	2022-11-09	05:07:17	en	NULL
1590209389100924929	2022-11-09	05:07:17	en	NULL
1590209389293867008	2022-11-09	05:07:17	qht	NULL
1590209397602811905	2022-11-09	05:07:19	en	NULL
1590209417387331584	2022-11-09	05:07:24	en	NULL
1590209421908807680	2022-11-09	05:07:25	en	NULL
1590209435611238400	2022-11-09	05:07:28	en	NULL
1590209440124268544	2022-11-09	05:07:29	en	NULL
1590209451562528768	2022-11-09	05:07:32	art	NULL
1590209518142910464	2022-11-09	05:07:48	en	NULL
1590209536648175616	2022-11-09	05:07:52	fr	NULL
1590209540867252225	2022-11-09	05:07:53	ja	NULL
1590209541257719809	2022-11-09	05:07:53	en	NULL
1590209543015124993	2022-11-09	05:07:54	en	NULL
1590209544596049920	2022-11-09	05:07:54	en	NULL
1590209544869011458	2022-11-09	05:07:54	en	NULL
1590209561558134784	2022-11-09	05:07:58	ja	NULL
1590209561654591488	2022-11-09	05:07:58	und	NULL
1590209568222892032	2022-11-09	05:08:00	en	US
1590209583485976577	2022-11-09	05:08:04	in	NULL
1590209592273035264	2022-11-09	05:08:06	en	AU
1590209597457174528	2022-11-09	05:08:07	es	NULL
1590209598748823554	2022-11-09	05:08:07	en	NULL
1590209606910869504	2022-11-09	05:08:09	en	NULL
1590209609088012288	2022-11-09	05:08:10	qme	NULL
1590209638091444224	2022-11-09	05:08:17	ca	NULL
1590209642315264002	2022-11-09	05:08:18	ja	NULL
1590209647176306688	2022-11-09	05:08:19	en	NULL
1590209648132603904	2022-11-09	05:08:19	en	NULL
1590209650443444225	2022-11-09	05:08:19	en	NULL
1590209652188672000	2022-11-09	05:08:20	zxx	NULL
1590209668785258498	2022-11-09	05:08:24	en	NULL
1590209672803659776	2022-11-09	05:08:25	en	NULL
1590209678310522880	2022-11-09	05:08:26	en	NULL
1590209725718634496	2022-11-09	05:08:37	es	NULL
1590209728864735234	2022-11-09	05:08:38	ja	NULL
1590209729929904128	2022-11-09	05:08:38	fr	NULL
1590209794086154240	2022-11-09	05:08:54	en	NULL
1590209798418694145	2022-11-09	05:08:55	fr	NULL
1590209817402306560	2022-11-09	05:08:59	en	NULL
1590209819327139840	2022-11-09	05:09:00	en	NULL
1590209831121453057	2022-11-09	05:09:03	sv	NULL
1590209832707305472	2022-11-09	05:09:03	in	NULL
1590209833122549761	2022-11-09	05:09:03	en	NULL
1590209855775682560	2022-11-09	05:09:08	en	NULL
1590209859714437120	2022-11-09	05:09:09	en	NULL
1590209890957799425	2022-11-09	05:09:17	es	NULL
1590209902576033794	2022-11-09	05:09:20	en	NULL
1590209948495101953	2022-11-09	05:09:31	in	NULL
1590209963304968192	2022-11-09	05:09:34	es	NULL
1590209969978507264	2022-11-09	05:09:36	en	NULL
1590209974135054336	2022-11-09	05:09:37	ja	NULL
1590209979306287104	2022-11-09	05:09:38	ja	NULL
1590210010382229504	2022-11-09	05:09:45	en	NULL
1590210017621319681	2022-11-09	05:09:47	es	NULL
1590210018640818176	2022-11-09	05:09:47	en	NULL
1590210020524036096	2022-11-09	05:09:48	en	NULL
1590210068376526848	2022-11-09	05:09:59	en	NULL
1590210070079758336	2022-11-09	05:10:00	th	NULL
1590210070951911425	2022-11-09	05:10:00	es	NULL
1590210089906221056	2022-11-09	05:10:04	fr	NULL
1590210099959992322	2022-11-09	05:10:07	en	NULL
1590210115378057216	2022-11-09	05:10:10	es	NULL
1590210149222076416	2022-11-09	05:10:18	en	NULL
1590210160647376897	2022-11-09	05:10:21	en	US
1590210171200229376	2022-11-09	05:10:24	en	NULL
1590210227151831041	2022-11-09	05:10:37	en	NULL
1590210230524133376	2022-11-09	05:10:38	ja	NULL
1590210241307762689	2022-11-09	05:10:40	de	NULL
1590210278830280704	2022-11-09	05:10:49	en	NULL
1590210285347909632	2022-11-09	05:10:51	de	NULL
1590210307783544833	2022-11-09	05:10:56	en	NULL
1590210340934995968	2022-11-09	05:11:04	de	NULL
1590210348678008834	2022-11-09	05:11:06	en	NULL
1590210358027124736	2022-11-09	05:11:08	de	NULL
1590210386804224000	2022-11-09	05:11:15	qme	NULL
1590210415769792513	2022-11-09	05:11:22	ko	NULL
1590210470614794240	2022-11-09	05:11:35	qme	NULL
1590210472166715394	2022-11-09	05:11:35	qht	NULL
1590210514147479552	2022-11-09	05:11:45	qht	NULL
1590210514289922048	2022-11-09	05:11:45	en	NULL
1590210552739291136	2022-11-09	05:11:55	qht	NULL
1590210553347473408	2022-11-09	05:11:55	tl	NULL
1590210558115995648	2022-11-09	05:11:56	es	NULL
1590210579960303617	2022-11-09	05:12:01	qme	NULL
1590210585538359296	2022-11-09	05:12:02	de	NULL
1590210586373390337	2022-11-09	05:12:03	qht	NULL
1590210596565553153	2022-11-09	05:12:05	en	NULL
1590210596674637826	2022-11-09	05:12:05	in	NULL
1590210604534755329	2022-11-09	05:12:07	qme	NULL
1590210604966744065	2022-11-09	05:12:07	in	NULL
1590210622205362176	2022-11-09	05:12:11	qht	NULL
1590210622708666368	2022-11-09	05:12:11	qht	NULL
1590210628953640960	2022-11-09	05:12:13	zxx	NULL
1590210632376205312	2022-11-09	05:12:14	fr	NULL
1590210656762220546	2022-11-09	05:12:19	qht	NULL
1590210661292081152	2022-11-09	05:12:20	qme	NULL
1590210697929326592	2022-11-09	05:12:29	qme	NULL
1590210745693773825	2022-11-09	05:12:41	de	NULL
1590210750106116101	2022-11-09	05:12:42	en	NULL
1590210765704744961	2022-11-09	05:12:45	en	NULL
1590210804619452416	2022-11-09	05:12:55	en	NULL
1590210825784266752	2022-11-09	05:13:00	en	NULL
1590210833694740481	2022-11-09	05:13:02	en	NULL
1590210839323222016	2022-11-09	05:13:03	de	NULL
1590210879416852481	2022-11-09	05:13:12	ko	NULL
1590210893274501120	2022-11-09	05:13:16	en	NULL
1590210900488691713	2022-11-09	05:13:18	en	NULL
1590210912035786752	2022-11-09	05:13:20	en	NULL
1590210934315790337	2022-11-09	05:13:26	en	NULL
1590210942113312768	2022-11-09	05:13:27	qht	NULL
1590210945124487168	2022-11-09	05:13:28	en	NULL
1590210956101316609	2022-11-09	05:13:31	en	NULL
1590210967010676736	2022-11-09	05:13:33	en	NULL
1590210977349636096	2022-11-09	05:13:36	en	NULL
1590211002280206336	2022-11-09	05:13:42	en	US
1590211002444152832	2022-11-09	05:13:42	en	NULL
1590211012833447937	2022-11-09	05:13:44	in	NULL
1590211028323008513	2022-11-09	05:13:48	en	IE
1590211056856879104	2022-11-09	05:13:55	in	NULL
1590211133398716416	2022-11-09	05:14:13	en	NULL
1590211151325200385	2022-11-09	05:14:17	de	NULL
1590211153099034624	2022-11-09	05:14:18	nl	NULL
1590211163371220992	2022-11-09	05:14:20	en	NULL
1590211189413642240	2022-11-09	05:14:26	en	NULL
1590211210061889536	2022-11-09	05:14:31	en	NULL
1590211225518223360	2022-11-09	05:14:35	qht	NULL
1590211232635944960	2022-11-09	05:14:37	en	NULL
1590211292907782145	2022-11-09	05:14:51	en	NULL
1590211307680436224	2022-11-09	05:14:55	en	NULL
1590211323807531009	2022-11-09	05:14:58	qme	NULL
1590211328601477125	2022-11-09	05:15:00	en	NULL
1590211332691070977	2022-11-09	05:15:01	en	NULL
1590211342807580673	2022-11-09	05:15:03	en	NULL
1590211345441775617	2022-11-09	05:15:04	en	NULL
1590211352039415809	2022-11-09	05:15:05	qht	NULL
1590211378396033025	2022-11-09	05:15:11	en	NULL
1590211381177257990	2022-11-09	05:15:12	und	NULL
1590211398466166786	2022-11-09	05:15:16	fr	NULL
1590211413209149440	2022-11-09	05:15:20	en	NULL
1590211429407526912	2022-11-09	05:15:24	en	NULL
1590211431433404416	2022-11-09	05:15:24	fr	NULL
1590211474198507525	2022-11-09	05:15:34	en	NULL
1590211482264174593	2022-11-09	05:15:36	en	NULL
1590211494075305985	2022-11-09	05:15:39	en	NULL
1590211495870464002	2022-11-09	05:15:39	qht	NULL
1590211506062303232	2022-11-09	05:15:42	fr	NULL
1590211519538958336	2022-11-09	05:15:45	en	NULL
1590211522281713664	2022-11-09	05:15:46	en	NULL
1590211522458161153	2022-11-09	05:15:46	en	NULL
1590211526111428609	2022-11-09	05:15:47	en	NULL
1590211546776760321	2022-11-09	05:15:52	qht	NULL
1590211550937481217	2022-11-09	05:15:53	en	NULL
1590211559136952321	2022-11-09	05:15:55	fr	NULL
1590211562102718464	2022-11-09	05:15:55	in	NULL
1590211580381519872	2022-11-09	05:16:00	en	NULL
1590211594075918336	2022-11-09	05:16:03	en	NULL
1590211605048217601	2022-11-09	05:16:06	pt	NULL
1590211612216295425	2022-11-09	05:16:07	en	NULL
1590211613453438976	2022-11-09	05:16:08	nl	NULL
1590211632005009408	2022-11-09	05:16:12	en	NULL
1590211653752475648	2022-11-09	05:16:17	en	NULL
1590211659783876610	2022-11-09	05:16:19	en	NULL
1590211662946402304	2022-11-09	05:16:19	en	NULL
1590211671259156480	2022-11-09	05:16:21	es	NULL
1590211688498106368	2022-11-09	05:16:25	en	NULL
1590211705774411776	2022-11-09	05:16:30	en	NULL
1590211709364764672	2022-11-09	05:16:30	en	NULL
1590211712418197504	2022-11-09	05:16:31	en	NULL
1590211723017035776	2022-11-09	05:16:34	es	NULL
1590211723776040960	2022-11-09	05:16:34	en	NULL
1590211739479867393	2022-11-09	05:16:38	en	NULL
1590211764935090176	2022-11-09	05:16:44	en	NULL
1590211770001817601	2022-11-09	05:16:45	qme	NULL
1590211784526659585	2022-11-09	05:16:48	en	NULL
1590211787668226048	2022-11-09	05:16:49	en	NULL
1590211789396279296	2022-11-09	05:16:49	en	NULL
1590211809218551810	2022-11-09	05:16:54	en	NULL
1590211830924050433	2022-11-09	05:16:59	en	NULL
1590211919327424517	2022-11-09	05:17:20	und	NULL
1590211926063480832	2022-11-09	05:17:22	hu	NULL
1590211927644700672	2022-11-09	05:17:22	en	NULL
1590211948393558016	2022-11-09	05:17:27	art	NULL
1590211952285982721	2022-11-09	05:17:28	en	NULL
1590212008703844352	2022-11-09	05:17:42	fr	NULL
1590212041427791875	2022-11-09	05:17:50	in	NULL
1590212069462134786	2022-11-09	05:17:56	en	NULL
1590212109425840129	2022-11-09	05:18:06	qme	NULL
1590212119290859521	2022-11-09	05:18:08	en	NULL
1590212127318384643	2022-11-09	05:18:10	en	NULL
1590212128329326592	2022-11-09	05:18:10	qme	NULL
1590212133291438080	2022-11-09	05:18:11	en	NULL
1590212152274493440	2022-11-09	05:18:16	de	NULL
1590212155928117248	2022-11-09	05:18:17	qme	NULL
1590212161355513857	2022-11-09	05:18:18	qme	NULL
1590212172361392130	2022-11-09	05:18:21	en	NULL
1590212181551091712	2022-11-09	05:18:23	en	NULL
1590212187812945920	2022-11-09	05:18:24	en	NULL
1590212194830274561	2022-11-09	05:18:26	en	NULL
1590212195819745281	2022-11-09	05:18:26	en	NULL
1590212197556555776	2022-11-09	05:18:27	en	NULL
1590212275318968322	2022-11-09	05:18:45	en	NULL
1590212283728551937	2022-11-09	05:18:47	qme	NULL
1590212305220165632	2022-11-09	05:18:52	es	NULL
1590212307321524227	2022-11-09	05:18:53	en	NULL
1590212308026142721	2022-11-09	05:18:53	en	NULL
1590212311876513792	2022-11-09	05:18:54	in	NULL
1590212316188250113	2022-11-09	05:18:55	in	NULL
1590212378330771456	2022-11-09	05:19:10	es	NULL
1590212398014758914	2022-11-09	05:19:15	ja	NULL
1590212401978568708	2022-11-09	05:19:16	ja	NULL
1590212403501084672	2022-11-09	05:19:16	en	NULL
1590212410430099456	2022-11-09	05:19:18	en	NULL
1590212461965500418	2022-11-09	05:19:30	en	NULL
1590212469238423552	2022-11-09	05:19:32	en	NULL
1590212486870880256	2022-11-09	05:19:36	en	NULL
1590212530496208896	2022-11-09	05:19:46	en	NULL
1590212559038472193	2022-11-09	05:19:53	in	NULL
1590212571558469632	2022-11-09	05:19:56	in	NULL
1590212581607841793	2022-11-09	05:19:58	en	NULL
1590212596476825600	2022-11-09	05:20:02	ja	NULL
1590212622624120832	2022-11-09	05:20:08	en	NULL
1590212628387098624	2022-11-09	05:20:09	de	NULL
1590212633738809344	2022-11-09	05:20:11	en	NULL
1590212676579360768	2022-11-09	05:20:21	fr	NULL
1590212679129784320	2022-11-09	05:20:22	en	NULL
1590212718073548800	2022-11-09	05:20:31	en	NULL
1590212725812375552	2022-11-09	05:20:33	ja	NULL
1590212753267953665	2022-11-09	05:20:39	da	NULL
1590212792644403200	2022-11-09	05:20:49	fr	NULL
1590212803411206144	2022-11-09	05:20:51	en	NULL
1590212809882738688	2022-11-09	05:20:53	en	NULL
1590212821702393858	2022-11-09	05:20:56	es	NULL
1590212838534119425	2022-11-09	05:21:00	en	NULL
1590212851402444800	2022-11-09	05:21:03	de	NULL
1590212853109493760	2022-11-09	05:21:03	in	NULL
1590212865692434432	2022-11-09	05:21:06	en	NULL
1590212865772122113	2022-11-09	05:21:06	en	NULL
1590212919563649024	2022-11-09	05:21:19	in	NULL
1590212969463676928	2022-11-09	05:21:31	en	NULL
1590212979957829633	2022-11-09	05:21:33	en	NULL
1590212996613431296	2022-11-09	05:21:37	en	NULL
1590213005526110208	2022-11-09	05:21:39	es	NULL
1590213010844704768	2022-11-09	05:21:41	it	NULL
1590213017634938880	2022-11-09	05:21:42	qme	NULL
1590213092310327296	2022-11-09	05:22:00	in	NULL
1590213103056474112	2022-11-09	05:22:03	es	NULL
1590213109867638784	2022-11-09	05:22:04	hi	NULL
1590213115349962753	2022-11-09	05:22:06	en	NULL
1590213195876438016	2022-11-09	05:22:25	en	NULL
1590213196794974208	2022-11-09	05:22:25	en	NULL
1590213208501276674	2022-11-09	05:22:28	ja	NULL
1590213221276794880	2022-11-09	05:22:31	it	NULL
