gram,counts
covid 19,28342
get well,1756
19 vaccine,1546
well soon,1497
fort detrick,1277
19 pandemic,1135
covid19 covid,967
19 cases,880
2022 04,861
covid omicron,840
19 covid,769
latest covid,700
data covid19,645
04 26,634
covid19 publichealth,632
datascience analytics,631
analytics healthtech,631
healthtech data,631
publichealth covid,631
covid globalhealth,631
datavisualization datascience,630
covid insights,629
analytics team,629
team using,629
using usafacts,629
usafacts datavisualization,629
26 latest,625
insights analytics,623
19 vaccines,587
new covid,487
vaksinasi covid,479
positive covid,478
new coronavirus,463
aturan lalulintas,411
new cases,408
prokesmudiksehatpatuhi aturan,396
soon jisung,386
casos covid,376
public health,369
confirmed covid,368
covid cases,361
mudik lebaran,360
19 vaccination,359
april 2022,357
mudik lancar,353
birthplace covid,349
covid19 omicron,346
amp lots,341
better expected,341
lebaran 2022,339
running money,339
wrote called,338
called better,338
expected losses,338
losses running,338
money salescalls,338
coronavirus blues,338
blues amp,338
lots book,338
book download,338
percepatan vaksinasi,337
business poems,337
poems wrote,337
salescalls thinktank,337
thinktank new,337
19 kepada,335
kepada masyarakat,335
smallbusinessweek treat,334
treat business,334
vaksin covid,328
19 di,326
polri terus,326
terus melakukan,326
melakukan percepatan,326
masyarakat menjelang,326
menjelang mudik,326
apa saja,324
covid19 coronavirus,322
2022 tahukah,322
tahukah kamu,322
kamu apa,322
saja langkah,322
langkah polri,322
polri dalam,322
dalam mempercepat,322
mempercepat vaksinasi,322
vaksinasi prokesmudiksehatpatuhi,320
coronavirus covid19,310
covid19 pandemic,308
vaccine rollout,306
covid covid19,300
coronavirus pandemic,293
19 come,292
vacunación covid,292
vacuna covid,292
covid deaths,291
sars cov,291
come fort,287
tests positive,284
29 04,283
29 april,283
nuevos casos,282
white house,274
per 1k,263
april 29,261
04 2022,260
us covid,256
19 fort,254
two years,254
1k population,254
south africa,247
100 000,241
population county,241
19 wave,237
united states,227
due covid,227
patuh prokes,224
29 abril,218
coronavirus covid,217
restrictions ease,217
covid19 vaccine,213
omicron covid19,212
coronavirus cases,212
positivo covid,211
24 hours,210
covid19 covid_19,210
tested positive,207
endures restrictions,207
cases per,206
detrick ve,203
ve trying,203
trying cover,203
covid covid,200
racial split,200
19 endures,200
cardiovascular events,197
emergency cardiovascular,196
events among,196
split covid,196
among under,192
40 population,192
around world,191
under 40,191
19 spread,191
population israel,189
third covid,189
long covid,188
fully vaccinated,188
israel vaccine,187
active cases,186
rollout third,186
29 2022,184
daily us,183
19 dengan,182
pandemia covid,181
increased emergency,179
19 booster,177
amp memberikan,176
untuk vaksin,176
taking vaccine,176
19 deaths,175
upp kab,175
kab bantaeng,175
melaksanakan giat,175
memberikan himbauan,175
himbauan untuk,175
sekaligus sosialisasi,175
sosialisasi sapu,175
sapu bersih,175
without taking,175
following covid,174
ease us,174
melalui media,174
19 outbreak,173
detrick place,173
bersih pungutan,173
pungutan liar,173
media masker,173
bantaeng melaksanakan,172
age group,171
liar melalui,171
vaccine children,170
covid19 cases,168
daily covid,168
prokes mudik,167
confirmed cases,164
yang digunakan,164
19 test,163
kanwil kemenkumham,163
masker yang,163
digunakan oleh,162
penularan covid,161
covid19 vaccines,160
19 infection,160
oleh personil,159
kemenkumham sumsel,158
antigen covid,157
abril 2022,156
tes antigen,156
cover truth,155
menunjukkan hasil,155
24 horas,155
hasil tes,155
non reaktif,155
1x24 jam,155
sumsel sekjen,155
sekjen kemenkumham,155
kemenkumham andap,155
andap budhi,155
hasil non,154
berlaku 1x24,154
deaths per,153
wajib menunjukkan,153
reaktif yang,153
yang berlaku,153
cases county,153
truth terrible,152
new york,152
place origin,151
dengan hasil,151
pfizer paxlovid,151
mask mandate,150
pandemia covid19,150
get covid,150
19 restrictions,148
19 saat,147
put together,147
corona covid19,147
vacunación covid19,145
19 came,145
banned people,144
people talking,144
19 infections,144
detrick banned,143
19 update,141
04 29,141
dying covid,141
patients treated,140
origin covid,138
via youtube,138
apr 29,138
communications director,138
impact covid,137
second round,137
died covid,136
protokol kesehatan,135
treated pfizer,135
paxlovid experience,135
shortly recovering,135
house communications,135
last 24,134
mental health,134
experience second,134
round covid,134
19 shortly,134
booster shots,133
dio positivo,133
recovering doctors,130
long term,129
doctors baffled,129
19 patients,128
casos positivos,127
moderna seeks,126
anything embarrassing,126
embarrassing lie,126
lie exposed,126
exposed birthplace,126
covid vaccine,126
19 testing,126
health canada,125
sharon osbourne,125
últimas 24,123
19 via,123
people dying,123
25 years,123
pandemi covid,122
trump administration,122
truth report,121
12 17,120
cdc covid,120
covid19 vaccination,119
19 lockdown,119
personil yg,119
casos coronavirus,118
19 impact,118
000 25,118
yg berlogokan,118
jorge lanata,118
kasus covid,117
nuevos contagios,117
30 abril,117
via gatewaypundit,117
cepet sembuh,117
377 new,116
well soonjisung,116
soonjisung get,116
17 801,115
contagios covid,115
fake news,115
positivo coronavirus,114
19 lockdowns,113
people died,113
vaccine kids,113
say covid,113
americans contracted,112
strange disease,112
contracted strange,111
vacuna covid19,111
covid19 ukraine,111
vacunas covid19,110
vacunas covid,110
kate bedingfield,110
authoritatively recognized,109
satgas covid,109
jisung get,109
mudik dan,108
detrick authoritatively,108
recognized birthplace,108
come forward,108
positivity rate,108
report confirmed,108
get vaccinated,108
19 us,107
wear mask,107
ozzy osbourne,106
health care,106
da covid,105
casos nuevos,105
25 mortgage,105
fri apr,105
distribution county,104
many americans,104
daily confirmed,104
