gram,counts
covid 19 vaccine,7988
54 million lives,6058
save 54 million,5993
covid 19 cases,4131
million lives aug27coup,3810
lives aug27coup whatshappeninginmyanmar,3777
prokesdisetiapaktifitascegah dengan patuhi5m,2869
covid 19 vaccines,2526
covid 19 pandemic,2218
covid 19 vaccination,2198
covid 19 patients,2113
new covid 19,1479
re still protesting,1201
despite spread covid19,1200
spread covid19 re,1200
covid19 re still,1200
still protesting dictators,1200
protesting dictators save,1199
dictators save 54,1199
million lives whatshappeninginmyanmar,1146
lives whatshappeninginmyanmar aug27coup,1137
polridukungpon2021patuhi prokes dipapua,1112
junta uses covid,1101
uses covid weapons,1098
died covid 19,1083
positive covid 19,1068
aug27coup whatshappeninginmyanmar myanmarcovidsos,1056
million lives crimesagainsthumanity,1044
lives crimesagainsthumanity whatshappeninginmyanmar,1030
un_hrc schranerburgen1 unicef,1029
schranerburgen1 unicef rapporteurun,1029
whatshappeninginmyanmar un_hrc schranerburgen1,1028
crimesagainsthumanity whatshappeninginmyanmar un_hrc,1027
covid 19 di,1021
weapons aug27coup whatshappeninginmyanmar,1019
covid weapons aug27coup,1018
listyo sigit prabowo,973
anti mask freedom,967
mask freedom rally,965
freedom rally organizer,961
due covid 19,951
life covid 19,946
organizer fighting life,939
rally organizer fighting,938
covid 19 deaths,934
fighting life covid,929
penyebaran covid 19,921
texas anti mask,900
casos covid 19,852
pandemi covid 19,848
crimesagainsthumanity save 54,828
covid 19 surge,798
get covid 19,796
cases covid 19,779
papua polridukungpon2021patuhi prokes,777
former township development,771
township development chairman,771
2021 08 23,762
vaksin covid 19,749
vaksinasi covid 19,746
covid19 coronavirus covid_19,741
covid 19 prokesdisetiapaktifitascegah,738
19 prokesdisetiapaktifitascegah dengan,738
covid 19 thanks,737
covid visualizations give,727
visualizations give insight,727
usafacts covidvislualizations coviddata,727
covidvislualizations coviddata smcanalytics,727
coviddata smcanalytics covid19,727
smcanalytics covid19 coronavirus,727
covid 19 yang,726
08 23 covid,719
23 covid visualizations,719
give insight covid,709
insight covid 19,709
19 thanks data,709
thanks data scientists,709
data scientists usafacts,709
scientists usafacts covidvislualizations,709
spread covid 19,704
covid 19 via,703
dies covid 19,686
covid 19 test,679
pengendalian covid 19,676
di papua polridukungpon2021patuhi,647
covid 19 today,635
oxygen covid 19,634
philanthropist helping oxygen,634
ko myozawoo mycg,634
myozawoo mycg charity,634
mycg charity beaten,634
charity beaten till,634
beaten till head,634
till head broken,634
head broken military,632
broken military terrorists,632
military terrorists atrocious,632
terrorists atrocious intergorating,630
atrocious intergorating philanthropist,630
intergorating philanthropist helping,630
jenderal polisi drs,629
polisi drs listyo,629
drs listyo sigit,629
helping oxygen covid,629
kapolri jenderal polisi,628
patients aug27coup whatshappeninginmyanmar,609
19 patients aug27coup,608
junta terrorists died,597
nld member abducted,596
abducted junta terrorists,594
deaths covid 19,592
political activists died,592
terrorists died covid,591
activists died prisons,591
