covid,120042
19,105940
covid19,69230
coronavirus,68486
vaccine,36885
people,19262
amp,16038
cases,14561
first,13440
new,13076
us,13030
get,13025
trump,12205
pandemic,11958
pfizer,11400
via,11239
deaths,10319
virus,9633
2020,8665
one,8384
vaccines,8105
news,7927
like,7764
health,7734
lockdown,7500
die,7072
casos,6928
realdonaldtrump,6829
12,6543
000,6333
would,6004
di,5804
positive,5759
da,5731
year,5726
13,5724
need,5713
time,5664
know,5542
many,5382
go,5275
world,5255
take,5215
country,5008
see,4934
et,4872
10,4794
test,4742
covid_19,4738
mask,4697
corona,4673
il,4649
still,4623
even,4620
day,4609
death,4604
si,4481
please,4478
the,4458
help,4423
good,4211
well,4210
could,4204
care,4139
christmas,4060
des,4016
government,4013
today,3978
china,3956
na,3813
right,3811
said,3799
vacuna,3759
going,3736
state,3717
work,3713
make,3712
total,3705
think,3704
says,3697
way,3690
president,3644
spread,3632
americans,3630
masks,3628
pandemia,3616
house,3594
per,3580
last,3552
trucks,3529
also,3521
due,3502
du,3500
let,3445
24,3417
states,3390
est,3344
public,3328
days,3327
say,3326
tests,3294
home,3283
und,3279
getting,3274
want,3271
workers,3264
back,3246
safe,3245
der,3213
end,3187
white,3181
family,3114
may,3090
data,3086
week,3080
read,3068
live,3059
sunday,3057
dan,3050
stay,3020
died,2987
germany,2981
much,2976
vaccination,2950
hoax,2921
every,2919
dr,2895
re,2880
non,2878
got,2854
20,2851
great,2851
usa,2848
stop,2838
since,2836
thank,2834
months,2820
made,2812
pour,2804
use,2777
really,2756
million,2749
hope,2748
wear,2719
real,2703
life,2689
hospital,2689
everyone,2683
11,2663
restrictions,2652
nuevos,2625
december,2613
patients,2597
biontech,2595
must,2593
staff,2588
keep,2574
gt,2560
em,2535
uk,2532
lives,2513
flu,2511
long,2511
das,2503
come,2489
america,2483
never,2479
around,2471
social,2466
canada,2466
2021,2459
man,2458
risk,2450
cdc,2439
rate,2420
testing,2414
14,2412
line,2401
facility,2401
contagios,2400
michigan,2388
pas,2385
não,2385
tested,2376
another,2372
years,2364
to,2337
16,2327
com,2311
left,2307
latest,2287
india,2286
update,2284
already,2283
medical,2280
daily,2273
salud,2267
two,2234
high,2229
disease,2224
number,2217
american,2215
100,2214
next,2194
merkel,2171
bill,2162
officials,2157
yet,2138
start,2121
disciplinacolectiva,2114
reported,2112
thanks,2111
doses,2109
plan,2100
je,2091
top,2091
nothing,2090
give,2085
youtube,2083
better,2072
monday,2071
biden,2045
look,2041
vaccinated,2034
carrying,2022
report,2011
ca,2000
ne,1999
healthcare,1995
science,1992
ist,1971
big,1966
300,1966
crisis,1962
receive,1955
in,1950
face,1947
case,1928
mais,1923
free,1922
god,1920
relief,1917
país,1914
reports,1911
mil,1908
50,1901
times,1900
media,1896
yes,1886
fda,1884
plus,1883
believe,1878
global,1875
united,1875
15,1844
une,1840
open,1838
breaking,1836
show,1827
business,1814
coming,1813
part,1810
au,1810
ve,1808
medidas,1808
shipments,1807
het,1801
van,1800
control,1798
gente,1791
support,1790
hospitals,1786
dies,1785
etc,1785
done,1781
nicht,1778
money,1778
personas,1775
qui,1767
schools,1766
dec,1763
30,1757
and,1755
soon,1755
wearing,1750
che,1749
muertes,1743
taking,1742
pcr,1736
eu,1731
dead,1729
anyone,1721
thing,1721
lost,1716
sure,1713
across,1710
oh,1707
sur,1706
dans,1699
alemania,1695
covidvaccine,1688
video,1683
numbers,1680
early,1667
pride,1666
without,1657
vaksin,1655
post,1652
countries,1648
best,1645
close,1639
county,1639
story,1635
person,1631
infections,1629
recovery,1621
others,1618
love,1617
ser,1617
distribution,1617
um,1616
response,1613
wearamask,1605
mundo,1599
check,1587
ever,1587
important,1583
put,1579
working,1579
of,1573
children,1558
den,1555
follow,1550
nation,1547
enough,1543
national,1535
vacunas,1532
charley,1531
normal,1521
watch,1518
it,1509
record,1501
yang,1495
needs,1495
gop,1494
gates,1491
related,1490
ce,1486
méxico,1486
chinese,1484
far,1483
joebiden,1478
fuck,1477
wait,1477
anti,1473
va,1473
party,1472
away,1469
zu,1465
thought,1452
music,1440
tell,1437
local,1428
find,1426
dos,1423
confirmed,1422
hard,1421
sick,1419
administration,1419
cnn,1417
old,1416
fight,1416
south,1412
mit,1411
population,1405
school,1398
gobierno,1397
election,1396
less,1394
something,1391
community,1384
article,1381
research,1380
online,1376
study,1375
als,1375
millions,1375
18,1375
13dic,1367
hoy,1362
someone,1361
protect,1356
job,1355
99,1353
bad,1352
set,1352
remember,1350
save,1346
untuk,1344
cause,1343
infected,1342
shit,1340
full,1334
members,1329
called,1328
infection,1326
effects,1325
always,1322
using,1320
everything,1319
begin,1315
food,1312
wave,1302
17,1298
continue,1298
used,1295
no,1295
toll,1294
solo,1294
rt,1292
making,1292
safety,1291
vaccin,1291
doctor,1290
among,1289
de,1288
ready,1287
things,1286
diciembre,1286
sa,1285
system,1280
businesses,1275
horas,1275
er,1274
available,1270
roll,1267
second,1266
ll,1261
contact,1260
fake,1257
deal,1256
human,1255
updates,1255
rules,1254
lot,1252
emergency,1246
ini,1244
black,1241
point,1231
von,1227
true,1226
weeks,1224
symptoms,1222
domingo,1210
actually,1208
information,1205
place,1202
might,1202
thread,1202
needed,1201
change,1200
france,1197
wrong,1197
día,1196
hours,1195
despite,1193
scientists,1193
im,1192
call,1188
een,1185
according,1184
21,1183
side,1182
treatment,1181
doctors,1179
distancing,1179
2019,1179
fucking,1178
así,1177
team,1173
lockdowns,1172
rise,1172
ahead,1170
florida,1168
brasil,1167
amid,1167
travel,1166
sars,1163
feel,1160
try,1159
fauci,1157
bien,1155
economy,1149
trying,1146
shows,1141
par,1140
complications,1135
outbreak,1135
effort,1132
told,1128
vous,1127
including,1126
this,1126
vote,1124
ich,1123
gets,1122
season,1121
for,1118
indonesia,1117
dying,1117
saying,1115
maybe,1109
italia,1109
ups,1107
donald,1107
vacina,1106
für,1104
ahora,1103
behind,1102
fact,1099
within,1096
course,1092
california,1091
least,1091
you,1090
sie,1090
kesehatan,1089
impact,1088
tomorrow,1086
immunity,1082
anything,1078
order,1076
active,1075
pm,1073
auf,1072
together,1069
front,1065
seen,1064
term,1062
little,1060
friends,1059
results,1058
wow,1057
hit,1056
rest,1055
makes,1054
wo,1052
war,1049
source,1049
morning,1045
truth,1045
talk,1043
fedex,1039
given,1037
federal,1034
australia,1032
history,1031
hands,1031
is,1030
group,1027
killed,1025
qu,1025
dengan,1022
nhs,1019
almost,1014
march,1013
sad,1012
dat,1012
ai,1012
january,1010
likely,1006
access,1005
holiday,1005
nicolasmaduro,1004
ones,1004
leadership,1001
personal,1001
mean,999
reason,999
bir,999
auch,998
else,997
governor,996
funny,995
healthy,995
lol,994
students,993
vía,993
worst,990
quarantine,989
covidー19,989
spreading,987
super,985
vacinação,985
past,984
info,983
minister,981
protokol,978
on,978
based,977
avec,976
fallecidos,974
essential,973
ago,972
we,971
través,970
stimulus,968
possible,968
70,968
leaders,967
contre,967
city,967
general,967
casi,966
living,965
twitter,963
últimas,961
sich,958
mas,956
measures,954
pandemi,954
mal,954
list,951
economic,950
40,950
saturday,949
congress,945
niet,945
el,943
25,940
la,940
political,937
key,937
historic,934
immune,930
all,929
pacientes,928
month,928
whole,926
problem,925
small,924
though,923
met,920
false,919
worse,919
kids,916
kill,916
police,915
leave,915
wonder,913
offered,913
app,911
governo,909
allemagne,906
night,906
año,906
gov,905
rollout,905
icu,903
casa,903
heart,902
en,902
absolutely,901
govt,900
families,900
tweet,899
86,897
cold,897
navidad,895
thousands,894
situation,893
positivos,892
experts,891
millones,888
500,887
plant,886
age,884
op,884
started,883
00,883
cas,882
understand,882
muertos,882
semana,882
uma,882
vaccinations,878
effective,877
self,876
speed,876
share,876
venezuela,873
different,873
ok,872
link,870
market,869
hiv,869
fear,869
ein,867
recovered,864
puede,863
three,863
enero,863
instead,861
surge,861
aquí,859
nous,859
happen,858
they,858
pay,857
taken,857
sont,857
boris,857
following,855
22,854
98,851
happy,849
campaign,849
expected,848
menos,848
looking,847
nuevo,846
if,846
africa,844
that,842
hear,841
prevent,839
trust,839
citizens,838
future,838
vida,838
mayor,837
1st,834
ou,834
italy,832
found,830
ccp,829
women,828
fraud,827
abc,825
pass,825
causes,824
moment,824
democrats,823
mass,823
días,822
deadly,822
shot,822
wants,820
trials,818
alive,816
homes,815
sind,813
hell,812
arrive,812
question,810
head,810
ver,807
residents,806
damn,805
chief,804
stupid,804
increase,803
especially,801
europe,800
phone,800
yesterday,798
shipment,798
wie,794
registra,793
power,787
means,786
alle,785
learn,785
wir,784
cov,783
sense,783
low,782
joe,782
shop,782
york,782
serious,782
lies,782
billion,781
tem,779
court,779
closed,777
four,777
ab,777
young,776
dem,776
evidence,774
200,772
took,770
proud,766
become,765
drug,765
companies,764
japan,763
able,762
caused,762
wh,761
ja,760
korea,758
woman,757
cómo,757
official,756
probably,755
santa,755
entire,753
presidente,753
final,753
director,752
fast,751
act,751
nursing,748
plano,748
snl,745
event,745
light,744
vacunación,744
penyebaran,743
highest,743
yg,742
ça,742
dalam,741
current,741
selling,739
rich,737
questions,737
african,737
maskup,737
trial,736
positivo,736
amazing,735
interesting,733
23,731
events,731
nytimes,730
gon,729
shots,728
london,727
guidelines,727
seriously,723
bu,723
seems,722
distance,722
date,721
eine,718
agree,718
tv,718
48,717
72,717
brexit,716
giving,715
comes,713
game,713
escuelas,713
leading,711
dass,709
senate,708
office,708
action,707
sorry,707
huge,707
nigeria,706
jpnadda,704
hace,703
body,702
approved,702
28,701
ils,701
leader,700
hat,700
looks,700
washington,700
nearly,700
restaurants,700
poor,699
oil,699
dari,698
common,698
bullshit,698
hey,698
air,697
beginning,696
shut,695
republicans,695
developed,695
issues,694
buy,692
cada,691
60,691
ask,690
provide,689
años,689
aumento,688
responsible,687
be,687
play,685
education,684
company,684
five,683
spain,682
sundayvibes,680
astrazeneca,680
visit,680
vs,679
level,678
development,677
ont,677
folks,676
johnson,676
guy,675
ola,675
guess,674
co,674
facts,672
hacer,672
service,671
single,671
bring,671
noch,671
facemasks,670
scientist,669
aux,669
rakyat,668
security,668
ki,668
dit,668
novel,667
whitehouse,667
wird,667
sign,666
biggest,665
goes,665
españa,663
cure,662
san,661
services,661
gave,660
came,660
mrna,658
isolation,657
talking,656
cute,656
mr,655
join,654
major,654
partir,654
created,653
ppl,653
nacional,652
amazon,651
kasus,650
move,649
segunda,649
medicine,648
jobs,647
listen,646
college,645
matter,644
fighting,643
werden,643
comercios,643
imagine,642
happening,642
já,640
killing,640
inside,640
positif,639
vez,639
idea,638
force,638
jan,637
stayhome,635
fin,635
unidos,635
are,634
hold,633
program,632
después,632
run,632
कर,631
ao,629
27,629
bjp,629
finally,627
dangerous,627
failed,627
sono,627
bei,627
80,626
pra,626
winter,625
result,625
cancer,625
aid,625
reporting,624
voor,624
credit,623
zero,623
