covid,98649
19,86366
covid19,50557
coronavirus,30438
amp,22394
vaccine,16292
people,16088
whatshappeninginmyanmar,14313
cases,14225
2021,12987
new,10295
vaccinated,9852
get,9831
aug1coup,9746
08,8370
pandemic,7690
delta,7639
di,7596
capacity,6649
vaccines,6567
florida,6565
virus,6385
need,6242
us,6228
via,6224
stop,5947
accountability,5835
petition,5817
world,5747
variant,5738
sign,5700
news,5633
nug,5528
deaths,5509
vaccination,5393
health,5393
one,5283
18,4707
et,4645
casos,4609
like,4568
available,4567
citizens,4404
still,4146
dan,4046
000,4043
data,4009
age,3986
day,3961
unicefuganda,3958
des,3829
know,3772
sacwantscoviduncontrollable,3753
help,3733
est,3664
patients,3648
cdc,3645
military,3551
also,3486
die,3390
pfizer,3370
many,3331
min,3269
code,3264
state,3264
cowin,3248
limit,3245
india,3232
dates,3221
time,3216
would,3213
pune,3205
vaksinasi,3197
last,3196
test,3174
02,3174
pin,3155
dose1,3136
dose2,3136
vaccinepune,3136
even,3132
mask,3110
yang,3095
covishield,3082
death,3073
positive,3066
drtedros,3058
govuk,2995
dianaatwine,2992
europarl_en,2986
kgeorgieva,2982
davidmalpasswbg,2980
24,2909
ugandans,2909
please,2907
ugandaisbleeding,2901
confusing,2899
resignation,2878
10,2862
il,2853
record,2846
infected,2845
unvaccinated,2769
myanmarcovidsos,2735
take,2723
going,2722
every,2712
31,2706
pour,2691
says,2674
daily,2656
imfnews,2648
government,2644
the,2624
untuk,2579
01,2569
hospitals,2567
pas,2554
spread,2550
crimesagainsthumanity,2542
du,2541
year,2536
lockdown,2535
see,2527
could,2505
janeruth_aceng,2498
hospital,2474
go,2430
care,2402
si,2393
masks,2385
21,2346
control,2344
getting,2331
since,2329
today,2319
months,2313
lives,2310
good,2306
per,2294
week,2294
due,2289
risk,2286
coup,2284
may,2281
surge,2277
china,2263
children,2259
13,2243
100,2241
2020,2241
da,2239
said,2237
uk,2235
dr,2215
fully,2190
re,2178
well,2166
think,2165
50,2164
first,2164
life,2151
30thn,2141
public,2131
americans,2111
country,2105
ini,2098
covid_19,2097
programvaksinasimerdekabharadaksa,2093
donations,2088
total,2087
transparency,2074
na,2061
corona,2056
want,2048
work,2047
infections,2022
make,2020
right,2017
mengabdi,2008
12,1999
back,1993
30,1977
read,1972
say,1967
reports,1962
reported,1960
find,1953
nmsuganda,1937
july,1933
pmc,1903
let,1900
moderna,1886
une,1885
way,1883
fight,1881
got,1877
died,1876
nuevos,1872
thanks,1864
latest,1861
fauci,1859
vaksin,1858
qui,1855
gt,1854
20,1852
lost,1847
rate,1845
non,1837
jakarta,1837
myanmar,1831
pandemia,1829
members,1825
days,1819
instead,1815
case,1812
plus,1808
county,1805
give,1801
vacuna,1764
much,1760
number,1753
ne,1742
august,1735
states,1734
doses,1730
australia,1722
je,1722
deltavariant,1711
medical,1689
everyone,1686
vacunas,1680
long,1679
vaccin,1671
nation,1662
dose,1649
anti,1649
dosis,1648
oxygen,1644
really,1638
07,1638
infection,1636
youtube,1623
biden,1600
tests,1585
au,1583
population,1582
sac,1575
29,1571
cnn,1571
disease,1565
15,1562
treat,1557
two,1555
real,1551
wave,1548
hospitalizations,1548
safe,1540
homes,1539
trump,1538
media,1528
mais,1524
contagios,1521
03,1516
report,1515
salud,1513
everything,1504
protecting,1491
scientists,1482
must,1474
never,1471
million,1465
free,1465
everyday,1464
nonsense,1463
45,1457
personas,1457
live,1453
keep,1451
sunday,1449
contre,1446
outbreak,1443
tested,1441
agosto,1439
mal,1434
vacunación,1433
home,1430
massal,1424
โคว,1422
science,1414
testing,1408
believe,1406
look,1402
terrorist,1401
update,1397
milkteaalliance,1397
times,1384
high,1382
polisi,1379
crisis,1377
restrictions,1366
govrondesantis,1363
desantis,1359
17,1357
use,1355
school,1355
playing,1355
dans,1354
family,1353
dari,1353
melaksanakan,1349
another,1347
accept,1346
less,1339
better,1339
jenderal,1337
indonesia,1335
variante,1329
according,1325
start,1325
meanwhile,1324
france,1323
shot,1322
already,1321
ce,1312
leader,1308
charity,1306
vous,1304
yg,1303
sur,1303
others,1297
drs,1297
timur,1296
study,1292
great,1287
six,1283
tanks,1282
current,1281
worse,1279
funds,1270
listyo,1269
sigit,1269
prabowo,1269
variants,1266
flu,1265
kapolri,1265
around,1264
to,1250
magway,1247
yet,1246
sars,1246
par,1245
peninjauan,1243
99,1242
pandemi,1236
post,1234
usa,1234
em,1225
sabtu,1224
gor,1218
made,1216
der,1204
14,1202
end,1192
ke,1190
kids,1189
yes,1179
rawamangun,1179
covidisnotover,1174
breaks,1172
dos,1171
come,1162
ca,1161
among,1154
increase,1154
thread,1151
local,1150
without,1148
reject,1147
kasus,1141
dengan,1132
dalam,1132
in,1132
protect,1132
numbers,1132
part,1131
tak,1130
city,1128
vax,1115
wear,1112
icu,1112
doctors,1108
11,1107
eager,1102
counts,1101
masyarakat,1101
rise,1098
years,1097
myanmarneedso2,1095
global,1093
misinformation,1092
money,1090
warga,1088
hours,1082
ve,1081
avec,1081
man,1078
confirmed,1074
things,1073
500,1072
ada,1070
16,1070
und,1069
support,1064
continue,1062
change,1061
contribution,1055
big,1054
least,1054
gop,1049
face,1048
pcr,1047
mandates,1046
almost,1042
symptoms,1041
texas,1040
stay,1039
thing,1037
second,1036
mil,1034
qu,1033
día,1027
cov,1025
covid19indiahelp,1023
far,1019
immunity,1017
experts,1017
across,1016
full,1016
muertes,1015
organisations,1008
away,1002
spreading,1001
anyone,999
sa,999
años,996
60,995
vaccinations,995
system,992
eviction,992
social,989
minofhealthug,987
sont,983
month,977
best,975
millions,971
next,971
saturday,970
article,969
kes,968
information,968
open,966
business,962
breakthrough,959
25,957
kita,955
40,953
04,952
deadly,948
old,945
enough,942
cuba,940
point,940
thank,938
show,937
america,936
pass,934
junta,934
highest,934
coming,931
worldbank,930
das,929
amid,927
online,927
follow,926
90,924
spike,924
hoy,922
shots,921
important,920
olympics,919
border,918
eu,916
of,916
49,914
com,912
ด19,908
person,907
video,906
05,903
and,902
done,902
domingo,902
schools,900
response,898
making,896
ça,894
medidas,893
cause,891
higher,890
someone,888
sure,888
ดตรวจโคว,887
getvaccinated,887
hope,885
canada,884
community,882
national,881
staff,879
rising,879
love,877
sick,877
aug,876
put,875
ever,874
level,869
young,866
toll,863
horas,863
effective,862
freedom,861
bad,861
it,861
nothing,859
oh,858
positif,854
dangerous,851
breaking,849
weeks,849
heart,847
something,840
tell,840
countries,839
soon,839
lab,837
taking,836
terdampak,836
research,836
paket,833
va,833
tokyo,831
check,829
nous,829
plan,827
país,824
including,823
astrazeneca,817
needs,817
van,817
80,816
dying,816
che,816
shows,815
despite,811
fear,810
likely,808
woman,808
actually,808
remember,804
deathsantis,803
travel,800
situation,797
close,796
aug2coup,796
visualizations,788
american,785
single,785
hari,784
orang,783
measures,783
47,782
officials,776
polri,773
ou,771
bin,768
effects,767
info,766
200,766
jab,766
governor,763
always,762
sky,761
insight,760
wrong,760
nsw,760
problem,759
records,757
possible,754
bien,749
ont,746
govt,746
solo,745
president,744
past,740
hospitalized,740
lockdowns,740
safety,739
mandate,739
ils,739
watch,735
usafacts,734
fact,734
vaccins,734
used,732
ppkm,731
48,731
god,730
viral,730
fda,729
saying,726
kerala,725
normal,725
order,725
become,724
healthcare,724
covidvislualizations,723
coviddata,723
smcanalytics,722
white,722
nicht,721
students,720
top,719
rt,718
pcmc,718
casi,717
potus,716
rakyat,715
human,715
het,714
fallecidos,710
thousands,709
kill,709
using,708
gov,707
rules,705
israel,704
place,702
covidvaccine,701
ser,701
wuhan,701
ist,700
prevent,700
different,699
three,695
updates,694
political,694
brasil,694
41,693
bisa,693
might,693
save,690
tweet,689
active,689
united,689
call,688
22,688
binvaksinasisantri,687
últimas,686
this,686
el,685
mrna,684
stupid,683
protest,683
vote,683
tokyo2020,682
workers,681
true,678
ivermectin,678
ago,677
police,677
transmission,676
south,674
related,673
job,673
republicans,672
emergency,672
lt,672
doctor,671
understand,669
trying,669
feel,668
treatment,668
serious,667
women,667
lot,666
não,666
méxico,665
ppl,665
mundo,663
juga,663
maybe,662
23,660
source,660
twitter,657
00,657
argentina,657
tout,652
called,650
killing,649
seriously,646
third,646
mit,646
question,645
dah,645
vacunados,645
food,643
exactly,643
working,643
international,640
common,638
reason,637
shit,637
received,637
list,636
gino,636
wait,634
rates,633
baksos,633
residents,630
pemerintah,630
fake,629
severe,628
positivos,628
sydney,628
tidak,627
28,625
vs,625
nearly,625
recovery,624
ron,624
wearing,624
low,624
1ago,624
mayor,622
found,621
federal,620
hard,620
2019,618
super,618
truth,618
personnes,617
questions,617
murió,615
menos,614
expert,613
vaxxed,613
administered,613
means,612
cas,612
policy,609
evidence,609
ll,609
leading,607
line,607
story,607
pada,607
europe,607
nak,605
suffering,605
ban,604
no,603
malaysia,602
etc,602
immune,602
link,601
seen,601
prices,601
makes,601
side,598
akan,597
program,597
san,596
hit,596
คซ,595
following,593
cómo,593
pm,593
you,593
dead,592
booster,592
impact,591
thailand,591
certain,591
team,590
recorded,590
cdcgov,588
warns,586
japan,586
date,586
blame,586
given,585
intentionally,584
1st,582
millones,581
protection,581
97,580
la,579
sanitaire,578
2022,578
นน,578
early,577
98,575
regime,575
renni,574
dia,573
pay,573
is,573
lies,573
set,572
told,572
ai,572
vida,572
mean,572
announced,571
losing,570
covid19nsw,568
26,568
46,568
friday,565
aşı,564
little,563
door,562
fait,562
summer,561
return,559
yesterday,557
on,557
urges,557
39,556
கள,555
facts,555
seems,554
meses,554
reporting,554
70,553
recovered,553
friends,552
semua,551
peoples,551
tras,550
anything,550
faire,550
jokowi,549
bersama,549
clinic,548
95,547
dapat,547
black,547
bagikan,547
damn,546
self,545
foxnews,545
july31coup,545
negative,545
wearamask,545
quarantine,544
queensland,543
living,543
en,543
kesehatan,543
chinese,541
lol,539
within,539
pasien,537
negara,537
group,537
based,537
rights,536
caused,536
share,535
cold,534
party,533
er,533
shut,532
whole,531
así,531
power,530
removing,530
mass,529
learn,529
raise,528
act,524
pakistan,524
looking,524
baru,523
hospitalvaccines,523
ojol,523
ng,522
jadi,522
gente,522
activos,521
major,520
itu,520
683,519
anak,519
même,519
vaccinés,519
wo,518
term,517
lagi,517
ok,516
thought,516
grande,516
war,515
we,515
for,515
ask,514
employees,514
gets,513
berlin,512
um,512
brother,511
try,511
santé,511
house,510
être,510
especially,509
venezuela,508
aux,507
history,506
registra,505
bir,505
drug,504
up,504
future,504
de,504
कर,503
california,502
für,501
een,501
infectious,499
ones,498
auspol,497
penyebaran,496
segunda,496
abc,496
tous,496
den,496
actor,495
putting,494
minister,494
currently,493
though,493
coronaviruspandemic,493
worst,493
vaccinate,493
julio,492
fucking,492
zu,491
fuck,490
semana,490
parents,489
education,489
kalau,488
parlimen,488
días,487
penanganan,487
run,486
general,486
bu,486
pun,485
event,485
took,484
illness,483
saat,481
kepada,481
reuters,480
visit,479
came,479
natural,479
official,478
sense,478
jabs,477
51,477
zero,476
terus,475
vía,475
killed,475
unicef,475
force,474
35,473
2nd,471
blood,471
personal,470
apa,469
germany,469
either,469
fl,469
late,468
hey,468
dad,468
