gram,counts
covid 19 vaccine,7559
covid 19 cases,4299
covid 19 pandemic,2827
covid 19 vaccines,2819
polrioptimisherdimmunitypercepat target vaksinasi,2505
dies covid 19,1956
covid 19 vaccination,1935
new covid 19,1396
pandemi covid 19,1390
junta uses covid,1245
uses covid weapons,1244
covid weapons whatshappeninginmyanmar,1242
weapons whatshappeninginmyanmar sep14coup,1241
casos covid 19,1233
polripastikanprokesvaksinasi sukseskan pon,1207
penyebaran covid 19,1118
covid 19 patients,1093
due covid 19,1033
covid 19 polrioptimisherdimmunitypercepat,958
19 polrioptimisherdimmunitypercepat target,958
died covid 19,934
19 vaccine mandate,924
covid 19 deaths,877
get covid 19,876
vaccinated covid 19,785
covid 19 via,780
vaksinasi covid 19,760
vacunación covid 19,752
covid 19 di,738
rantai penyebaran covid,710
covid 19 dengan,695
vacunas covid 19,683
positive covid 19,680
cases covid 19,667
memutus rantai penyebaran,662
masyarakat melakukan vaksinasi,660
merupakan salah satu,659
yang merupakan salah,658
bisa dicapai jika,657
dicapai jika masyarakat,657
jika masyarakat melakukan,657
melakukan vaksinasi yang,657
vaksinasi yang merupakan,657
salah satu strategi,657
satu strategi memutus,657
strategi memutus rantai,657
covid 19 booster,626
covid 19 polripastikanprokesvaksinasi,625
19 polripastikanprokesvaksinasi sukseskan,625
covid 19 test,600
covid19 coronavirus covid_19,597
2021 09 10,589
insight covid 19,587
covid 19 thanks,587
covid visualizations give,584
visualizations give insight,584
give insight covid,584
19 thanks data,584
thanks data scientists,584
data scientists usafacts,584
scientists usafacts covidvislualizations,584
usafacts covidvislualizations coviddata,584
covidvislualizations coviddata smcanalytics,584
coviddata smcanalytics covid19,584
smcanalytics covid19 coronavirus,584
covid 19 testing,583
09 10 covid,577
10 covid visualizations,577
kelombok bisa dicapai,576
kekebalan kelombok bisa,575
últimas 24 horas,564
vacuna covid 19,553
vaksin covid 19,503
contagios covid 19,503
covid 19 update,479
selama pandemi covid,470
14 september 2021,456
penularan covid 19,434
covid 19 vaccinations,424
one bites dust,422
another one bites,421
covid 19 outbreak,417
covid 19 restrictions,414
radio host urged,407
vladimir putin self,402
stream here gt,400
here gt non,400
gt non stop,400
non stop hits,400
today rideshare radio,400
rideshare radio hits,400
radio hits uber,400
hits uber nowplaying,400
uber nowplaying stayathome,400
nowplaying stayathome sydneylockdown,400
stayathome sydneylockdown rideshareradio,400
sydneylockdown rideshareradio covid19,400
rideshareradio covid19 poleng,400
covid19 poleng ruokday,400
covid 19 case,399
dari pandemi covid,395
stop hits 70s,394
hits 70s today,394
70s today rideshare,394
cowin indiafightscorona covid19,388
indiafightscorona covid19 vaccine,388
covid19 vaccine cowinblore1844,388
dose covid 19,385
vaccines dies covid,375
wiping months progress,372
