gram,counts
covid 19,116737
19 vaccine,11622
19 pandemic,4200
19 cases,3313
19 vaccines,2806
da covid,2581
coronavirus covid19,2445
covid19 vaccine,2425
19 vaccination,2321
covid19 coronavirus,2172
astrazeneca covid,2021
coronavirus vaccine,1918
new cases,1870
new covid,1729
coronavirus pandemic,1708
covid19 pandemic,1688
casos covid,1533
major olímpio,1432
senador major,1343
18 marzo,1314
public health,1247
nuevos casos,1236
last year,1222
covid19 cases,1159
coronavirus cases,1127
astrazeneca vaccine,1094
vacuna covid,1079
covid19 brasil,1076
delle vittime,1066
due covid,1064
vacunas covid,1055
mar 21,1044
march 18,1042
get covid,1029
vacunación covid,1022
18 03,1013
blood clots,999
mortos covid19,991
one year,982
brasil covidvisualization,969
vaksinasi covid,951
vaccine doses,942
com covid,936
rand paul,931
24 horas,930
19 em,930
19 di,909
19 via,909
vaccine safe,889
pandemia covid19,887
sars cov,878
new york,871
03 2021,841
positive covid,831
coronavirus covid,820
variantes brasileñas,817
covid vaccine,816
dr fauci,815
gt gt,814
pandemia covid,810
covid19 vaccination,810
sexo raza,807
distinguen sexo,803
raza religión,803
brasileñas covid19,802
covid19 distinguen,798
wear mask,797
est pas,791
anti asian,785
mascarilla correctamente,785
19 vaccinations,784
usemos mascarilla,780
correctamente momento,780
covid19 covidvaccine,777
memoria delle,777
religión usemos,775
18 2021,771
covid19 vaccines,763
new coronavirus,761
safe effective,760
19 testing,758
qu il,757
major olimpio,748
adultos mayores,738
tested positive,724
get vaccinated,723
de france,721
vaksin covid,719
giornata nazionale,714
couvre feu,713
casos coronavirus,712
últimas 24,706
jean castex,704
sabemos cómo,697
first dose,695
via youtube,694
são paulo,688
john magufuli,686
stay safe,686
vaccine rollout,684
momento sabemos,684
hitobicentenario3millones500mil daleunparaoalacovid19,677
19 relief,675
marzo 2021,671
side effects,659
mexico canada,655
vacunas covid19,645
vítima da,645
100 million,636
cases covid,635
primera etiqueta,633
dosis vacuna,632
vacuna astrazeneca,631
million doses,625
asian americans,624
18mar primera,624
19 infections,615
united states,614
vacuna covid19,610
ccpvirus covid19,606
19 patients,603
year ago,599
100 000,599
24 hours,598
etiqueta daleunparaoalacovid19,595
active cases,586
19 update,580
daleunparaoalacovid19 variantes,580
vacunación covid19,568
cómo hacerlocuidémonos,568
casos positivos,566
astrazeneca coronavirus,561
covid19 covid_19,560
19 test,555
due covid19,555
medicines agency,554
500 000,550
covid covid19,548
morte cerebral,547
mental health,541
pandemia coronavirus,540
dose covid,540
mortes covid,539
long term,536
joe biden,533
march 2021,532
social distancing,524
china virus,523
nazionale memoria,519
mais uma,510
million covid,509
protokol kesehatan,508
european medicines,506
doses astrazeneca,506
vaccin astrazeneca,505
oxford astrazeneca,498
da covid19,496
19 deaths,491
health care,490
new covid19,481
fully vaccinated,481
corona covid19,479
da pandemia,478
pandemi covid,473
19 brasil,473
astrazeneca covid19,473
du covid,472
casos covid19,469
covid19 related,468
impact covid,468
19 virus,465
covid19 covid,462
gon na,462
third wave,457
prime minister,453
nuevos contagios,451
first covid,449
da saúde,448
new deaths,448
get vaccine,447
19 restrictions,446
um ano,445
next week,436
receive covid,435
35 871,434
contre covid,428
social media,427
health officials,425
semana santa,421
du covid19,418
morre covid,418
johnson amp,417
week end,417
many people,415
outweigh risks,415
take covid,414
last 24,413
herd immunity,413
join us,413
patients covid,412
il est,411
casos activos,410
contagios covid,408
casos nuevos,407
