gram,counts
covid 19,198348
coronavirus pandemic,10622
coronavirus covid19,9418
covid19 coronavirus,9212
19 pandemic,7555
jenazah covid,5326
coronavirus outbreak,5094
new york,4954
covid19 pandemic,4844
coronavirus crisis,4801
rel nofollow,4744
href rel,4744
true href,4672
social distancing,4547
coronavirus lockdown,4529
via youtube,4453
coronavirus cases,4340
nofollow twitter,4055
stay home,4037
coronavirus covid,3788
19 crisis,3775
19 cases,3716
new cases,3570
amid coronavirus,3570
pasien covid,3496
jenazah pasien,3349
due coronavirus,3157
bbc news,3137
death toll,3072
donald trump,3052
19 ayoikutiaturan,2979
tested positive,2866
news coronavirus,2791
covid_19 coronavirus,2777
due covid,2633
covid19 covid_19,2620
coronavirus via,2614
19 patients,2581
coronavirus covid_19,2576
di rumah,2429
coronavirus deaths,2407
world health,2403
fight coronavirus,2389
task force,2375
public health,2323
twitter web,2309
new coronavirus,2256
19 di,2219
rumah sakit,2204
president trump,2186
pandemia coronavirus,2184
yang sudah,2160
confirmed cases,2151
positive coronavirus,2148
korban covid,2136
wuhan lab,2135
19 yang,2108
gon na,2097
19 adalah,2095
fight covid19,2089
crisis coronavirus,2056
fox news,2053
fight covid,2043
tidak ada,2027
stay safe,2026
coronavirus death,2024
du coronavirus,2011
trump coronavirus,1998
web app,1973
19 ini,1960
health care,1924
coronavirus patients,1904
dimakamkan ayoikutiaturan,1904
wabah covid,1890
19 lockdown,1883
fake news,1882
corona virus,1879
pandemia covid19,1875
di tengah,1869
covid19 crisis,1868
19 via,1858
april 16,1853
due covid19,1853
19 outbreak,1835
yang tidak,1832
menular dari,1828
ada potensi,1828
sudah dimakamkan,1827
virus menyebar,1827
dari jenazah,1827
atau menular,1827
menyebar atau,1827
potensi virus,1827
spread coronavirus,1816
covid19 lockdown,1815
united states,1801
penolakan jenazah,1796
casos coronavirus,1788
19 sudah,1786
19 deaths,1781
at home,1777
novel coronavirus,1776
health organization,1773
gt gt,1769
white house,1754
luis sepúlveda,1736
amid covid,1732
coronavirus response,1731
mental health,1730
pengurusan jenazah,1713
nursing home,1711
sudah dilakukan,1685
dilakukan dengan,1681
diketahui bahwa,1679
bahwa pengurusan,1678
ketat di,1678
dan ketat,1677
penyebaran covid,1669
casos confirmados,1658
dengan prosedur,1649
prosedur khusus,1647
khusus dan,1645
april 2020,1626
nuevos casos,1623
many people,1599
stay at,1594
covid19 cases,1594
bill gates,1592
seharusnya kita,1589
tak seharusnya,1588
kita lebih,1587
kita panik,1587
sakit jadi,1585
jadi tak,1584
kemanusiaan kita,1583
coronavirus relief,1579
jiwa kemanusiaan,1579
lebih kuat,1577
musibah wabah,1576
seharusnya jiwa,1575
ini seharusnya,1575
19 response,1571
year old,1562
coronavirus testing,1561
tengah musibah,1545
positive covid,1534
panik dan,1530
dan takut,1526
16 04,1526
kuat ayoikutiaturan,1523
takut secara,1522
berlebihan ayoikutiaturan,1522
secara berlebihan,1508
twitter android,1495
casos covid,1495
il coronavirus,1478
penolak jenazah,1462
small business,1458
16 2020,1449
help us,1447
around world,1439
covid_19 covid19,1425
19 testing,1423
looks like,1407
da saúde,1400
