gram,counts
covid 19,159306
19 cases,10206
coronavirus cases,9665
new cases,6919
new york,5459
coronavirus covid19,4952
coronavirus pandemic,4833
single day,4651
tested positive,4585
19 pandemic,4340
positive covid,4318
new coronavirus,4179
new covid,4036
covid19 coronavirus,3972
white house,3922
wear mask,3840
positive coronavirus,3807
15 300,3544
coronavirus deaths,3418
first time,3375
test positive,3374
disney world,3267
dr fauci,3136
amitabh bachchan,3092
15 000,3059
donald trump,2841
nuevos casos,2829
social distancing,2807
casos covid,2753
covid19 cases,2709
coronavirus covid,2474
300 new,2462
000 new,2452
casos coronavirus,2433
aishwarya rai,2427
tests positive,2343
wearing mask,2253
19 vaccine,2246
record 15,2182
coronavirus outbreak,2165
amid coronavirus,2061
one day,2060
19 deaths,2059
via youtube,2055
get well,1919
well soon,1907
united states,1882
19 patients,1855
death toll,1843
florida reports,1826
due covid,1814
24 hours,1813
back school,1808
speedy recovery,1806
19 positive,1767
covid19 pandemic,1759
coronavirus vaccine,1753
stay home,1733
gon na,1719
rai bachchan,1707
july 12,1636
wear masks,1626
cases covid,1619
time since,1613
positive covid19,1611
public health,1605
24 horas,1598
face masks,1576
bbc news,1575
herd immunity,1564
news coronavirus,1558
hong kong,1547
wears mask,1543
coronavirus surge,1532
covid_19 coronavirus,1529
mask public,1492
death rate,1489
spread coronavirus,1476
since march,1473
day record,1467
florida shatters,1456
wearing masks,1434
face mask,1410
south africa,1406
19 via,1372
discredit fauci,1371
cases coronavirus,1359
बच चन,1343
12 julio,1316
casos confirmados,1302
reports 15,1291
positive cases,1283
coronavirus surges,1283
seeks discredit,1270
coronavirus covid_19,1268
go back,1267
deaths first,1266
19 test,1265
trump wears,1260
many people,1254
zero coronavirus,1252
house seeks,1249
stay safe,1241
live updates,1237
novel coronavirus,1237
florida sets,1236
positivo covid,1229
spread covid19,1227
year old,1224
betsy devos,1222
active cases,1198
corona virus,1198
confirmed cases,1177
india mitega,1158
bill gates,1156
mitega india,1155
cases reported,1150
casos positivos,1124
coronavirus live,1120
12 2020,1119
new deaths,1117
coronavirus update,1084
officials report,1074
cases state,1066
spread covid,1064
new covid19,1051
12 07,1035
15 299,1034
amid covid,1033
looks like,1030
president trump,1027
gt gt,1025
due covid19,1024
report zero,1024
good news,1021
reopening schools,1016
york officials,1011
open schools,1005
últimas 24,1004
due coronavirus,1002
york times,997
19 outbreak,991
19 di,982
covid party,963
19 testing,960
07 2020,952
da covid,942
19 crisis,940
covid19 positive,940
100 000,938
19 death,930
sars cov,929
record new,928
pandemia coronavirus,924
total cases,923
long term,917
health care,916
around world,903
coronavirus via,896
people died,895
died covid,895
second wave,890
bachchan family,887
fauci amid,887
chinese virologist,880
pandemia covid,877
daughter aaradhya,875
family members,871
000 covid,861
york city,856
cover up,855
fake news,852
us coronavirus,852
coronavirus infections,851
coronavirus everyone,843
every day,835
last 24,830
nursing homes,828
coronavirus crisis,825
reopen schools,822
everyone wrong,808
coronavirus testing,806
day increase,804
get coronavirus,801
immunity covid,798
wash hands,789
via gatewaypundit,785
coronavirus florida,784
bachchan daughter,784
accuses beijing,783
abhishek bachchan,782
july 2020,780
world first,779
common sense,778
covid19 deaths,774
testing positive,772
get tested,772
first covid,770
cases one,764
reports record,764
positivo coronavirus,762
sets new,757
19 virus,754
contagios covid,751
19 could,746
cases deaths,743
19 coronavirus,741
get covid,740
fox news,737
clinical trials,735
back reason,735
coronavirus cover,733
casos nuevos,732
julio 2020,731
died coronavirus,730
total number,729
wrong back,727
muertes covid,724
wan na,724
anupam kher,724
test results,723
casos covid19,722
du coronavirus,721
look like,719
coronavirus lockdown,718
virologist accuses,716
vacuna covid,715
largest single,714
slow spread,710
got coronavirus,709
people dying,704
viróloga china,701
one died,694
washington post,690
cases surge,688
coronavirus spread,685
mental health,685
stop spread,685
flees hong,684
trump administration,684
mask wearing,679
take care,679
amitabhbachchan abhishekbachchan,678
health officials,675
public first,674
highest risk,673
covid cases,672
beijing coronavirus,669
positif covid,667
tested covid,666
covid coronavirus,665
000 people,662
last week,658
coronavirus response,658
months ago,656
coronavirus argentina,656
deaths reported,655
coronavirus one,654
000 cases,653
bachchan tests,651
cdc guidelines,647
cases rise,646
people die,645
coronavirus death,644
top story,643
aaradhya test,643
go away,639
tested negative,638
cases single,638
coronavirus positive,632
teachers shared,632
task force,628
137 000,627
up flees,625
number cases,624
treat whistleblowers,619
know treat,618
19 response,618
pandemi covid,618
coronavirus patients,616
kong know,615
domingo 12,615
mil casos,614
pacientes covid,613
covid_19 covid19,612
000 americans,612
19 tests,611
covid19 patients,607
pandemia covid19,606
casos activos,605
study suggests,605
shared classroom,605
covid19 covid_19,604
fight covid,604
save lives,603
make sure,602
cases today,600
srbachchan juniorbachchan,599
19 infections,598
li meng,596
shatters single,596
covid19 covid,592
contagios coronavirus,591
19 hoax,591
cases day,591
world reopens,590
get sick,589
kids back,589
national record,589
sign petition,588
mexico border,588
dies covid,587
exclusive chinese,586
bachchan abhishek,585
trump finally,584
dio positivo,584
protokol kesehatan,577
10 000,575
meng yan,574
since pandemic,574
trials world,573
common cold,571
ee uu,569
infected coronavirus,568
contact tracing,566
sechenov university,566
young people,565
cases covid19,565
positivos covid,565
per day,564
two weeks,564
000 deaths,563
19 case,562
across country,561
us mexico,561
19 amp,560
jaya bachchan,560
human trials,560
china coronavirus,558
test covid,558
recovery rate,557
130 000,553
help us,549
fauci sidelined,548
nuevos contagios,548
cases spike,548
walt disney,547
social media,544
surges linked,543
linked mostly,543
world health,541
000 casos,540
coronavirus updates,539
classroom got,539
social distance,538
trust people,537
coronavirus donald,536
19 symptoms,535
breaking news,535
health department,534
da positivo,531
proximity us,528
million people,527
post covid,526
department health,526
mostly protests,525
atlas coronavirus,524
next year,523
coronavirus disease,522
protests proximity,522
cases sunday,521
dr atlas,521
south carolina,520
us covid,518
vacuna rusa,515
world news,514
coronavirus risk,514
day infection,514
américa latina,513
opening schools,513
19 spread,513
ron desantis,512
steve bannon,512
ministerio salud,512
new normal,509
lost months,509
going back,508
28 637,508
infection record,508
covid covid19,507
god bless,507
russia sechenov,507
total deaths,505
new post,505
response covid,503
in law,502
via nbcnews,502
four months,501
bases okinawa,500
virus covid,499
record daily,499
get back,499
back work,499
covid19 corona,497
coronavirus hoax,494
number covid,492
health minister,492
pandemic covid19,492
muertes coronavirus,491
impact covid,491
help slow,491
infectious disease,490
pandemic began,489
coronavirus trump,489
wear face,488
people tested,487
risk coronavirus,487
download app,487
state since,487
19 em,486
schools open,486
uk study,486
reported 15,485
finally wears,484
fauci coronavirus,484
great job,484
19 twice,484
could lost,483
died covid19,481
qu il,481
got ta,480
19 patient,479
covid19 sarscov2,479
months uk,479
infected covid,478
000 contagios,477
would like,477
petition via,476
doctor suicide,476
july 11,475
please help,475
marine bases,475
in the,473
19 update,472
fallecidos covid,471
अम बच,470
schools reopen,468
cases confirmed,468
000 dead,466
new record,465
coronavirus test,464
arizona teachers,464
told us,463
send kids,463
cases record,463
sense face,463
aaradhya bachchan,462
mortality rate,461
american people,457
coronavirus india,457
2020 07,456
bollywood star,456
die covid,455
19 lockdown,455
highest single,454
even feel,454
via nytimes,452
viróloga huyó,451
covid19 death,450
12 july,450
university successfully,450
nursing home,449
people need,448
tell us,447
cases amp,446
full reopening,445
loved ones,444
bachchan aaradhya,444
feel well,444
cases florida,442
three arizona,442
infected covid19,441
india covid,441
successfully completes,440
reporting symptoms,440
negative coronavirus,438
feel like,438
