gram,counts
covid 19,75142
19 vaccine,4395
berdampingan dengan,3841
dengan covid,3586
19 cases,3141
tetapsehatproduktif berdampingan,3140
delta variant,1951
whatshappeninginmyanmar aug28coup,1666
19 vaccines,1640
19 pandemic,1602
get vaccinated,1430
acceptnug_rejectmilitary aug28coup,1295
new cases,1277
protokol kesehatan,1259
fully vaccinated,1257
19 patients,1235
covid19 vaccine,1195
new covid,1161
infected covid,1129
covid19 situation,1114
19 deaths,1110
daily update,1107
myanmarcovidsos whatshappeninginmyanmar,1100
aug28coup myanmarcovidsos,1096
myanmar covid19,1095
19 vaccination,1089
situation daily,1087
update acceptnug_rejectmilitary,1085
acceptnug_rejectmilitary whatshappeninginmyanmar,1025
chief minister,1020
covid19 coronavirus,1006
health problem,991
19 pneumonia,990
serious health,984
former chief,977
min thein,976
phyoe min,975
minister yangon,975
pneumonia detained,975
detained yaykyiai,975
yaykyiai interrogation,975
interrogation center,975
yangon medication,974
medication serious,974
problem infected,974
thein former,973
center acceptnug_rejectmilitary,972
coronavirus covid19,967
sars cov,941
nuevos casos,862
19 infection,852
natural immunity,801
public health,774
vaccinated people,741
19 di,739
covid19 cases,729
kesehatan tetapsehatproduktif,727
prime minister,718
tmcpfoundationday tmcpfoundationday,718
kesehatan yang,708
casos covid,679
28 agosto,667
coronavirus cases,663
get covid,653
yang utama,653
utama tetapsehatproduktif,653
pandemi covid,652
covid19 covid,643
2021 08,642
aug28coup acceptnug_rejectmilitary,641
due covid,614
suffering covid,611
positive covid,609
obo prison,608
24 hours,605
zaw myint,602
myint maung,602
underlying leukemia,602
leukemia disease,602
dr zaw,600
sent back,599
minister mandalay,598
disease reportedly,598
reportedly sent,598
back obo,598
prison amidst,598
amidst suffering,598
maung prime,597
mandalay underlying,597
us intelligence,594
infection whatshappeninginmyanmar,590
24 horas,589
coronavirus covid,587
tested positive,575
coronavirus pandemic,556
kita harus,543
covid19 vaccination,535
anti parasitic,534
jangan sampai,532
dies covid,531
jaga kesehatan,523
wear mask,519
hidup berdampingan,519
pakai masker,519
police captain,516
covid19 pandemic,512
vaksinasi covid,511
via youtube,504
combat covid,504
died covid,501
despliegueporlluvias gnbypueblovencedor,501
46 759,495
variante delta,492
anti mask,490
gt gt,487
covid covid19,484
19 origins,483
ceofanbporlapatria nicolasmaduro,483
thanks didi,480
via yahoo,479
28 08,479
19 dies,477
últimas 24,476
august 2021,475
parasitic ivermectin,475
refused vaccine,474
19 treatment,473
vaccine took,471
ivermectin combat,469
28 2021,467
took anti,467
unvaccinated unmasked,466
captain refused,466
dies virus,463
single day,462
didi arranging,457
arranging fully,457
fully equipped,457
equipped water,457
water ambulances,457
vaksin covid,454
ambulances covid,454
last year,454
patients sundarban,452
sundarban area,452
08 2021,450
active cases,447
gnbypueblovencedor ceofanbporlapatria,444
fanb despliegueporlluvias,442
area tmcpfoundationday,441
cases covid,440
100 000,437
ivermectin covid,434
tetap waspada,431
elementary school,428
taati prokes,426
indiafightscorona covid19,424
august 28,424
19 surge,418
horse dewormer,416
intelligence community,411
โคว ด19,410
last 24,408
masker tetapsehatproduktif,407
vaccinated covid,406
moderna covid,404
ingat pakai,402
slotsage 18,401
cowin indiafightscorona,401
vaccine cowinblore1844,401
19 via,399
pfizer biontech,396
19 test,395
waspada tetapsehatproduktif,389
study finds,388
19 outbreak,388
unmasked teacher,387
last week,386
people died,384
coronavirus argentina,382
promoted ivermectin,381
bbmp cowin,379
cowinblore1844 bbmp,379
spread covid,377
new york,375
united states,373
nuevos contagios,372
sampai lengah,366
eric clapton,365
pandemic covid,364
18 ages,362
ages date,362
jaga protokol,361
covid19 vaccines,360
vladimirpadrino gnbcmdtgral,360
