covid,91355
19,79393
covid19,44917
coronavirus,23307
vaccine,14950
new,10709
people,10352
amp,9750
cases,9503
deaths,8179
merck,8110
get,7520
pandemic,7083
2021,7048
vaccines,6756
pill,6630
vaccinated,6506
health,6155
vaccination,5975
death,5887
us,5449
news,5381
10,4947
via,4837
says,4653
000,4621
one,4534
risk,4396
positive,4345
like,4162
virus,4059
casos,3953
die,3802
di,3721
data,3654
today,3641
dan,3599
day,3441
experimental,3423
would,3372
first,3306
tests,3262
half,3044
time,3033
kavanaugh,3028
children,2994
state,2933
know,2900
need,2891
cuts,2875
school,2837
50,2822
still,2812
california,2764
da,2759
take,2751
many,2728
pandemi,2703
good,2610
whatshappeninginmyanmar,2583
justice,2583
12,2576
india,2547
test,2519
patients,2515
said,2514
world,2498
hospitalization,2482
see,2424
could,2404
na,2403
pfizer,2390
year,2377
public,2344
please,2341
also,2340
court,2328
last,2323
friday,2301
per,2299
30,2281
days,2269
work,2265
hospital,2260
brett,2251
18,2245
uk,2245
700,2238
ivermectin,2235
corona,2220
care,2219
even,2208
fully,2195
must,2187
stop,2180
yet,2174
study,2168
government,2168
getting,2161
24,2151
the,2139
kids,2138
help,2108
dose,2094
gt,2080
mandate,2079
pandemia,2061
since,2056
make,2038
et,2034
students,2026
2020,2007
due,1986
go,1986
rate,1978
october,1973
antiviral,1937
drug,1932
total,1929
des,1911
well,1907
may,1872
county,1861
read,1854
und,1827
use,1821
update,1815
oct,1815
way,1803
week,1800
em,1797
going,1796
died,1795
dalam,1795
pon,1788
back,1774
country,1773
11,1764
flu,1756
right,1749
thanks,1746
two,1746
dr,1737
supreme,1737
molnupiravir,1737
nuevos,1725
re,1721
want,1720
salud,1715
kita,1702
anti,1702
long,1695
schools,1686
vacunación,1681
il,1681
got,1676
15,1667
01,1662
vacuna,1658
100,1654
unvaccinated,1647
say,1645
latest,1640
covid_19,1621
think,1617
treatment,1617
semua,1611
spread,1601
give,1599
food,1593
doses,1585
booster,1576
fda,1573
delta,1572
vaksinasi,1567
let,1562
reported,1561
australia,1556
testing,1552
every,1539
safe,1539
months,1534
du,1530
effects,1526
reports,1518
dosis,1500
in,1500
home,1499
medical,1491
another,1490
shot,1487
states,1482
much,1480
free,1469
si,1468
20,1459
science,1455
better,1451
oct1coup,1450
never,1447
million,1442
keep,1437
require,1432
mask,1423
great,1418
semakin,1407
really,1406
dengan,1406
hdkd2021,1405
population,1401
life,1397
non,1397
14,1397
hospitalizations,1396
kumhamsemakinpasti,1392
pasti,1388
acceptnug_rejectmilitary,1388
daily,1384
ini,1384
tested,1375
vacunas,1372
biden,1370
symptoms,1366
28,1365
live,1365
around,1358
high,1357
emergency,1354
effective,1340
workers,1337
years,1334
number,1329
americans,1325
disease,1317
17,1313
09,1308
case,1308
muertes,1304
next,1303
research,1296
com,1292
años,1289
report,1282
mandates,1282
vaccinations,1270
est,1262
restrictions,1260
ca,1254
infection,1250
support,1246
travel,1245
immunity,1243
hits,1237
pour,1233
full,1230
shortage,1230
made,1228
eradicate,1227
infected,1225
lockdown,1220
facing,1213
cdc,1212
hope,1202
available,1202
media,1201
toll,1199
