gram,counts
covid 19,163098
19 pandemic,6542
19 cases,6378
coronavirus pandemic,5768
coronavirus covid19,5262
coronavirus cases,4367
covid19 coronavirus,3907
new cases,3904
170 000,3266
donald trump,3024
covid19 pandemic,2996
19 vaccine,2972
new zealand,2971
nuevos casos,2790
19 deaths,2639
public health,2521
new york,2494
new covid,2479
casos covid,2461
pool party,2394
due covid,2374
coronavirus vaccine,2360
positive covid,2336
wuhan china,2256
social distancing,2116
tested positive,2091
casos coronavirus,2068
nursing homes,2006
covid19 cases,1930
new coronavirus,1924
anderson cooper,1889
party wuhan,1790
death toll,1770
19 first,1758
notre dame,1741
18 agosto,1718
24 horas,1710
first emerged,1704
attend pool,1661
coronavirus covid,1657
city covid,1655
in person,1647
thousands attend,1639
china city,1617
via youtube,1604
pandemi covid,1536
due covid19,1522
coronavirus deaths,1488
casos positivos,1421
wear mask,1414
19 testing,1402
michelle obama,1401
positive coronavirus,1375
19 response,1363
coronavirus outbreak,1352
herd immunity,1343
últimas 24,1296
active cases,1290
19 via,1281
19 death,1280
united states,1264
gon na,1262
pandemia coronavirus,1261
18 08,1246
due coronavirus,1236
people died,1216
test positive,1213
andrew cuomo,1207
000 americans,1204
cases covid,1202
vacuna covid,1200
casos confirmados,1198
young people,1192
died covid,1181
18 2020,1181
live updates,1176
pandemia covid,1170
nursing home,1160
19 crisis,1160
tests positive,1156
19 patients,1144
august 18,1142
many people,1135
19 outbreak,1134
19 test,1121
bbc news,1111
death rate,1097
vacuna coronavirus,1086
000 people,1078
24 hours,1064
000 dead,1051
person classes,1047
mental health,1041
confirmed cases,1036
stay positive,1030
pandemia covid19,1028
amid covid,1027
da covid,1027
aug 18,1020
novel coronavirus,1013
coronavirus response,1002
sars cov,981
amp 500,981
news coronavirus,976
000 deaths,968
long term,966
08 2020,964
spread covid,957
americans died,932
president trump,927
covid19 deaths,925
sharon stone,922
covid19 covid,911
19 di,907
deaths covid,905
corona virus,902
impact covid,898
dimasa pandemi,897
mypillow ceo,886
gt gt,875
trump coronavirus,874
pillow guy,867
agosto 2020,861
spread covid19,860
coronavirus crisis,860
covid19 lockdown,860
new covid19,836
covid19 vaccine,836
corona covid19,829
positivo covid,827
snake oil,824
year old,823
chapel hill,815
19 tests,809
positive cases,791
white house,789
new deaths,787
amid coronavirus,787
coronavirus live,784
bill gates,784
post covid,778
back school,774
august 2020,773
face masks,772
casos covid19,772
looks like,768
covid19 corona,768
response covid,766
19 coronavirus,757
last week,756
national convention,748
spread coronavirus,744
second wave,742
19 update,739
100 000,738
du masque,734
democratic national,733
south korea,726
casos nuevos,725
contact tracing,725
19 treatment,715
prime minister,715
coronavirus via,714
cases deaths,712
coronavirus update,710
wear masks,708
port du,708
10 000,706
around world,706
jacinda ardern,705
covid_19 coronavirus,705
health care,705
go back,698
good news,698
coronavirus relief,696
two weeks,694
covid19 covid_19,692
stock market,686
wearing mask,681
join us,680
get coronavirus,677
cases coronavirus,674
task force,671
nuevos contagios,671
water park,670
quedateencasa quedateenclase,669
south africa,669
du covid,669
du coronavirus,668
cases reported,668
provokasi dimasa,668
coronavirus argentina,663
positivo coronavirus,661
health officials,659
every day,656
died coronavirus,654
contagios covid,653
last 24,651
make sure,648
positive covid19,646
stay home,646
coronavirus test,644
condition trusting,641
total cases,635
protokol kesehatan,633
good thing,628
casos activos,623
het coronavirus,620
19 victim,618
19 positive,614
stay safe,612
wearing masks,609
coronavirus lockdown,606
fake news,602
dnc speech,599
20 000,598
total number,597
global pandemic,596
fight covid,596
social media,596
positivos covid,592
help us,589
face mask,586
unc chapel,581
coronavirus death,578
kristin urquiza,576
big surge,576
first time,575
get tested,575
federal government,574
swine flu,574
people dying,573
19 infections,572
victim denounces,570
wuhan coronavirus,569
covid19 crisis,568
19 virus,567
daughter covid,566
data covid,564
trusting donald,563
cause death,563
patently wrong,561
need know,561
covid19 sarscov2,559
could us,559
covid covid19,558
menolak provokasi,557
people die,554
test results,553
ministerio salud,548
19 impact,544
died covid19,542
response coronavirus,541
contagios coronavirus,539
19 em,534
19 case,533
us coronavirus,531
40 años,525
people covid,524
joe biden,524
go away,523
single day,523
000 covid,514
deaths per,514
nuovi casi,514
cases covid19,512
response covid19,511
post covid19,511
stop spread,511
martes 18,510
via yahoo,507
health ministry,507
new death,503
rest world,501
please help,500
19 lockdown,499
mike lindell,499
look like,496
post office,496
back normal,494
coronavirus spread,491
covid19 patients,490
new post,490
científica mexicana,490
manifestación antimascarillas,488
get back,487
cases rise,486
300 000,486
19 cure,484
muertes coronavirus,484
get covid,484
covid19 amp,483
coronavirus disease,482
preexisting condition,479
one day,479
oil salesman,479
nouveaux cas,476
high school,475
pneumonia deaths,475
admitted aiims,475
17 agosto,474
19 amp,473
19 relief,472
positivity rate,471
deaths reported,471
would like,470
health department,469
covid coronavirus,469
amit shah,469
muertes covid,468
pacientes covid,468
pandemic covid19,468
save lives,466
mypillow guy,466
aumento casos,464
pre existing,463
doubles coronavirus,462
vacuna covid19,459
dangerous covid,459
coronavirus testing,458
vacina covid,458
common cold,458
last night,457
19 restrictions,454
via gatewaypundit,453
americans dead,452
york times,452
speech delivered,451
since may,451
est pas,449
fight covid19,448
du covid19,447
dead americans,447
ceo unproven,446
coronavirus corona,445
