tweet_id	date	time	lang	country_code
1541633227198238720	2022-06-28	04:02:58	en	NULL
1541633245514792960	2022-06-28	04:03:02	es	NULL
1541633245523374080	2022-06-28	04:03:02	te	NULL
1541633245791416321	2022-06-28	04:03:02	en	NULL
1541633250191233024	2022-06-28	04:03:03	es	NULL
1541633251252416512	2022-06-28	04:03:03	en	NULL
1541633255652216832	2022-06-28	04:03:04	en	NULL
1541633256659079169	2022-06-28	04:03:05	fr	NULL
1541633275776897024	2022-06-28	04:03:09	in	NULL
1541633286061146113	2022-06-28	04:03:12	en	NULL
1541633313344856066	2022-06-28	04:03:18	de	NULL
1541633313856708609	2022-06-28	04:03:18	en	NULL
1541633315337564160	2022-06-28	04:03:19	ja	NULL
1541633315446394880	2022-06-28	04:03:19	en	NULL
1541633337353129984	2022-06-28	04:03:24	hu	NULL
1541633341593640965	2022-06-28	04:03:25	en	NULL
1541633344009535488	2022-06-28	04:03:26	es	NULL
1541633350812803072	2022-06-28	04:03:27	en	NULL
1541633367300521985	2022-06-28	04:03:31	es	NULL
1541633369309470721	2022-06-28	04:03:32	en	NULL
1541633383997902848	2022-06-28	04:03:35	en	NULL
1541633389073416193	2022-06-28	04:03:36	ta	NULL
1541633392436948992	2022-06-28	04:03:37	en	NULL
1541633395129692161	2022-06-28	04:03:38	in	NULL
1541633399382736898	2022-06-28	04:03:39	en	NULL
1541633404562804736	2022-06-28	04:03:40	es	NULL
1541633410619285504	2022-06-28	04:03:41	en	NULL
1541633416113930241	2022-06-28	04:03:43	en	NULL
1541633417934032896	2022-06-28	04:03:43	in	ID
1541633427539374080	2022-06-28	04:03:45	ta	NULL
1541633428608671745	2022-06-28	04:03:46	en	NULL
1541633438586912776	2022-06-28	04:03:48	en	NULL
1541633448804335617	2022-06-28	04:03:51	pt	NULL
1541633449970352128	2022-06-28	04:03:51	es	NULL
1541633459524870147	2022-06-28	04:03:53	pt	NULL
1541633461206650881	2022-06-28	04:03:53	en	NULL
1541633462393884677	2022-06-28	04:03:54	en	NULL
1541633465031897088	2022-06-28	04:03:54	in	NULL
1541633467586322433	2022-06-28	04:03:55	es	NULL
1541633467678486529	2022-06-28	04:03:55	en	NULL
1541633468077047809	2022-06-28	04:03:55	en	NULL
1541633479800000513	2022-06-28	04:03:58	tl	NULL
1541633481481916416	2022-06-28	04:03:58	en	NULL
1541633482815848451	2022-06-28	04:03:59	es	NULL
1541633483679772674	2022-06-28	04:03:59	en	NULL
1541633483860086784	2022-06-28	04:03:59	en	NULL
1541633494404710400	2022-06-28	04:04:01	en	NULL
1541633504282296323	2022-06-28	04:04:04	en	NULL
1541633505033322496	2022-06-28	04:04:04	en	NULL
1541633509181329409	2022-06-28	04:04:05	en	NULL
1541633512226271232	2022-06-28	04:04:06	en	NULL
1541633524666699777	2022-06-28	04:04:09	es	NULL
1541633529183731713	2022-06-28	04:04:10	in	NULL
1541633531851440132	2022-06-28	04:04:10	en	NULL
1541633535001362433	2022-06-28	04:04:11	en	NULL
1541633544509956096	2022-06-28	04:04:13	en	NULL
1541633547915603968	2022-06-28	04:04:14	art	NULL
1541633549350014976	2022-06-28	04:04:14	zxx	NULL
1541633549727461377	2022-06-28	04:04:15	in	NULL
1541633563140972546	2022-06-28	04:04:18	en	NULL
1541633565162864641	2022-06-28	04:04:18	en	NULL
1541633566261608448	2022-06-28	04:04:19	pt	NULL
1541633568186720256	2022-06-28	04:04:19	es	NULL
1541633569365164034	2022-06-28	04:04:19	zxx	NULL
1541633569382096896	2022-06-28	04:04:19	da	NULL
1541633573421449216	2022-06-28	04:04:20	hi	NULL
1541633573547118593	2022-06-28	04:04:20	en	NULL
1541633577636560897	2022-06-28	04:04:21	en	NULL
1541633584846487553	2022-06-28	04:04:23	en	NULL
1541633590047346688	2022-06-28	04:04:24	hi	NULL
1541633592077475840	2022-06-28	04:04:25	en	NULL
1541633593633546240	2022-06-28	04:04:25	en	NULL
1541633593998512129	2022-06-28	04:04:25	en	NULL
1541633594703187975	2022-06-28	04:04:25	pt	NULL
1541633595013480450	2022-06-28	04:04:25	es	NULL
1541633595047120896	2022-06-28	04:04:25	en	NULL
1541633599312502786	2022-06-28	04:04:26	zxx	NULL
1541633600545775616	2022-06-28	04:04:27	en	NULL
1541633601933938688	2022-06-28	04:04:27	en	NULL
1541633602735071232	2022-06-28	04:04:27	in	NULL
1541633619566936066	2022-06-28	04:04:31	en	NULL
1541633626307235840	2022-06-28	04:04:33	en	NULL
1541633626764615680	2022-06-28	04:04:33	en	NULL
1541633630555885568	2022-06-28	04:04:34	zxx	NULL
1541633642048503808	2022-06-28	04:04:37	en	NULL
1541633642534805504	2022-06-28	04:04:37	ja	NULL
1541633646578237441	2022-06-28	04:04:38	en	NULL
1541633649228906496	2022-06-28	04:04:38	qht	NULL
1541633650189533186	2022-06-28	04:04:39	en	NULL
1541633650827091974	2022-06-28	04:04:39	es	NULL
1541633654023225344	2022-06-28	04:04:39	en	NULL
1541633654023229442	2022-06-28	04:04:39	en	NULL
1541633660897591297	2022-06-28	04:04:41	es	NULL
1541633666324918273	2022-06-28	04:04:42	pt	NULL
1541633670611607557	2022-06-28	04:04:43	en	NULL
1541633679713116160	2022-06-28	04:04:46	zxx	NULL
1541633681302949889	2022-06-28	04:04:46	en	NULL
1541633682590601216	2022-06-28	04:04:46	en	NULL
1541633683957882880	2022-06-28	04:04:47	en	NULL
1541633684184383488	2022-06-28	04:04:47	en	NULL
1541633687187595270	2022-06-28	04:04:47	de	NULL
1541633688949104640	2022-06-28	04:04:48	en	NULL
1541633692313047041	2022-06-28	04:04:49	en	NULL
1541633695999721472	2022-06-28	04:04:49	en	NULL
1541633702824128512	2022-06-28	04:04:51	en	NULL
1541633703734034434	2022-06-28	04:04:51	en	NULL
1541633704254210050	2022-06-28	04:04:51	en	NULL
1541633705008975873	2022-06-28	04:04:52	en	NULL
1541633707873685504	2022-06-28	04:04:52	tl	NULL
1541633718997188608	2022-06-28	04:04:55	en	NULL
1541633728367190022	2022-06-28	04:04:57	en	NULL
1541633733563908102	2022-06-28	04:04:58	en	NULL
1541633738743971840	2022-06-28	04:05:00	en	NULL
1541633738785935363	2022-06-28	04:05:00	en	NULL
1541633739377152000	2022-06-28	04:05:00	en	NULL
1541633739406675968	2022-06-28	04:05:00	es	NULL
1541633744284647424	2022-06-28	04:05:01	es	NULL
1541633745488322561	2022-06-28	04:05:01	ta	NULL
1541633745748623360	2022-06-28	04:05:01	en	NULL
1541633747522654211	2022-06-28	04:05:02	en	NULL
1541633747870556160	2022-06-28	04:05:02	zxx	NULL
1541633748713750530	2022-06-28	04:05:02	en	NULL
1541633749133164544	2022-06-28	04:05:02	en	NULL
1541633749187690498	2022-06-28	04:05:02	en	NULL
1541633750039003137	2022-06-28	04:05:02	qam	NULL
1541633754560700418	2022-06-28	04:05:03	en	NULL
1541633755021864960	2022-06-28	04:05:04	in	NULL
1541633759912398848	2022-06-28	04:05:05	en	NULL
1541633760835289088	2022-06-28	04:05:05	en	NULL
1541633772680093696	2022-06-28	04:05:08	en	NULL
1541633776480133120	2022-06-28	04:05:09	en	NULL
1541633776853192704	2022-06-28	04:05:09	in	NULL
1541633782935162880	2022-06-28	04:05:10	en	NULL
1541633789448708097	2022-06-28	04:05:12	en	NULL
1541633789834792961	2022-06-28	04:05:12	zxx	NULL
1541633794104561664	2022-06-28	04:05:13	en	NULL
1541633795937472512	2022-06-28	04:05:13	ru	NULL
1541633798462373888	2022-06-28	04:05:14	in	NULL
1541633805303308288	2022-06-28	04:05:16	en	NULL
1541633805802405888	2022-06-28	04:05:16	en	NULL
1541633810453868544	2022-06-28	04:05:17	es	NULL
1541633817387192321	2022-06-28	04:05:18	en	NULL
1541633818007707649	2022-06-28	04:05:19	in	NULL
1541633822596501504	2022-06-28	04:05:20	de	NULL
1541633838815789057	2022-06-28	04:05:24	es	NULL
1541633839562366983	2022-06-28	04:05:24	en	NULL
1541633855592927232	2022-06-28	04:05:28	en	NULL
1541633856213852162	2022-06-28	04:05:28	fr	NULL
1541633879517560832	2022-06-28	04:05:33	ja	NULL
1541633885234425856	2022-06-28	04:05:35	ja	NULL
1541633889990545411	2022-06-28	04:05:36	en	NULL
1541633890019905537	2022-06-28	04:05:36	es	NULL
1541633893853724678	2022-06-28	04:05:37	in	NULL
1541633905958170624	2022-06-28	04:05:40	zxx	NULL
1541633926208167937	2022-06-28	04:05:44	zxx	NULL
1541633938292097024	2022-06-28	04:05:47	en	NULL
1541633958617554944	2022-06-28	04:05:52	zxx	NULL
1541633966327078914	2022-06-28	04:05:54	en	NULL
1541633967472128000	2022-06-28	04:05:54	en	NULL
1541633973066944512	2022-06-28	04:05:56	de	NULL
1541633973410926598	2022-06-28	04:05:56	en	NULL
1541633985650069510	2022-06-28	04:05:59	es	NULL
1541633990683111424	2022-06-28	04:06:00	en	NULL
1541633996559351810	2022-06-28	04:06:01	zh	NULL
1541634006935949312	2022-06-28	04:06:04	hi	NULL
1541634008563322881	2022-06-28	04:06:04	en	NULL
1541634022102601728	2022-06-28	04:06:07	en	NULL
1541634033297215488	2022-06-28	04:06:10	in	NULL
1541634042394722304	2022-06-28	04:06:12	de	NULL
1541634048296194049	2022-06-28	04:06:13	de	NULL
1541634049818730499	2022-06-28	04:06:14	en	NULL
1541634050414223361	2022-06-28	04:06:14	en	NULL
1541634050539921408	2022-06-28	04:06:14	es	NULL
