gram,counts
covid 19,204060
19 cases,9442
coronavirus cases,8044
19 pandemic,7356
coronavirus covid19,7151
19 vaccine,6974
covid19 coronavirus,6519
coronavirus pandemic,6230
coronavirus vaccine,6016
new cases,5492
wear mask,5058
tested positive,4318
trump administration,4258
positive covid,3809
vaccine research,3806
white house,3669
covid19 pandemic,3385
coronavirus data,3360
public health,3151
covid19 cases,3142
casos covid,3089
nuevos casos,2943
russian hackers,2874
new york,2796
new covid,2779
due covid,2647
positive coronavirus,2606
wearing mask,2604
casos coronavirus,2547
wear masks,2542
19 data,2509
via youtube,2503
new coronavirus,2440
social distancing,2419
united states,2336
trying steal,2282
coronavirus covid,2278
19 deaths,2237
19 patients,2143
homenaje víctimas,2105
tests positive,2088
july 16,2028
19 crisis,1979
gon na,1955
24 horas,1944
test positive,1942
face masks,1913
live updates,1903
wearing masks,1846
cases covid,1827
death toll,1770
spread coronavirus,1755
19 testing,1754
coronavirus deaths,1714
due coronavirus,1699
chuck woolery,1665
coronavirus testing,1639
single day,1633
stay home,1625
24 hours,1623
coronavirus crisis,1613
spread covid,1611
donald trump,1594
due covid19,1591
19 via,1559
back school,1556
amid covid,1554
19 test,1545
many people,1539
bbc news,1538
brian kemp,1538
news coronavirus,1518
19 response,1501
16 julio,1498
steal coronavirus,1484
casos confirmados,1479
control cdc,1475
long term,1473
shifted control,1441
coronavirus outbreak,1440
gop governor,1438
vacuna covid,1420
dr fauci,1407
positive cases,1392
administration shifted,1388
confirmed cases,1384
health care,1377
16 2020,1372
últimas 24,1360
disappeared trump,1346
coronavirus response,1345
pandemia coronavirus,1338
da covid,1335
us canada,1335
19 research,1331
casos positivos,1325
hong kong,1319
coronavirus live,1312
positivo covid,1306
spread covid19,1291
amid coronavirus,1290
go back,1284
sars cov,1278
face mask,1278
mask mandate,1277
uk us,1276
mask mandates,1273
active cases,1271
coronavirus via,1271
new deaths,1270
nursing homes,1260
19 outbreak,1243
16 07,1241
covid19 vaccine,1232
looks like,1229
test results,1214
pandemia covid,1213
covid19 crisis,1209
gt gt,1198
víctimas coronavirus,1186
target covid,1185
year old,1179
vacuna coronavirus,1128
impact covid,1127
pandemia covid19,1122
covid19 covid,1118
death rate,1117
one day,1114
mental health,1106
georgia governor,1102
stay safe,1100
19 di,1093
coronavirus lockdown,1086
víctimas covid,1082
whitehouse realdonaldtrump,1080
19 relief,1074
19 positive,1071
herd immunity,1070
president trump,1067
19 tests,1067
new covid19,1063
show host,1061
state coronavirus,1059
100 000,1058
game show,1056
hospital data,1052
19 death,1040
every day,1037
cases coronavirus,1031
good news,1027
data already,1027
fox news,1020
people died,1013
pandemi covid,1011
positive covid19,1010
larry hogan,1008
first time,1007
bill gates,1005
trump coronavirus,1005
get covid,991
us uk,989
protokol kesehatan,985
steal covid,979
already disappeared,972
fight covid,971
save lives,968
help state,964
novel coronavirus,958
casos covid19,946
trump help,946
washington post,945
july 2020,935
make sure,931
07 2020,928
second wave,927
impact covid19,926
georgia gov,922
corona virus,921
cases reported,918
covid coronavirus,918
víctimas covid19,915
data cdc,913
uk canada,911
cases deaths,892
young people,891
russia trying,888
south africa,886
cities counties,884
last 24,883
around world,882
research centers,882
contagios covid,881
140 000,877
face coverings,876
total cases,875
stand way,875
requiring masks,869
coronavirus update,868
post covid,862
fake news,860
gov brian,859
york times,857
coronavirus test,855
russian cyberattacks,849
positivo coronavirus,846
julio 2020,842
million coronavirus,842
cyberattacks covid,842
19 coronavirus,841
000 people,840
contact tracing,840
covid19 data,840
