gram,counts
covid 19,203826
coronavirus cases,9459
19 cases,9373
19 pandemic,8483
coronavirus pandemic,7137
coronavirus covid19,5958
new cases,5601
covid19 coronavirus,4978
positive covid,3425
wear mask,3336
due covid,3331
covid19 pandemic,3311
casos covid,3242
tested positive,3214
nuevos casos,3122
new coronavirus,2954
covid19 cases,2864
new covid,2829
public health,2582
social distancing,2540
casos coronavirus,2532
19 deaths,2451
coronavirus deaths,2443
coronavirus covid,2407
new york,2332
diosdado cabello,2293
via youtube,2182
positive coronavirus,2167
19 crisis,2142
united states,2123
donald trump,2066
due coronavirus,2045
single day,1985
positivo covid,1954
death toll,1944
july 2020,1906
19 patients,1901
19 vaccine,1886
death rate,1868
tests positive,1812
19 testing,1809
24 horas,1763
stay home,1747
wearing mask,1733
gon na,1718
due covid19,1703
dio positivo,1703
coronavirus outbreak,1666
wear masks,1611
pandemia covid,1608
cases covid,1604
test positive,1591
amid covid,1575
casos confirmados,1572
back school,1571
19 via,1557
amid coronavirus,1528
coronavirus vaccine,1525
24 hours,1504
bbc news,1504
da covid,1502
confirmed cases,1494
spread coronavirus,1492
trump rally,1490
19 outbreak,1484
pandemi covid,1479
casos positivos,1462
news coronavirus,1462
19 test,1457
president trump,1448
spread covid,1428
impact covid,1413
fauci says,1397
positive cases,1387
américa latina,1370
coronavirus crisis,1354
19 di,1328
novel coronavirus,1318
many people,1312
pandemia coronavirus,1311
live updates,1303
go back,1289
long term,1274
active cases,1272
positivo coronavirus,1252
new normal,1249
white house,1217
mental health,1208
wearing masks,1202
face masks,1200
gt gt,1197
coronavirus death,1195
stay safe,1194
cases coronavirus,1187
últimas 24,1185
new deaths,1175
19 response,1161
health care,1154
sars cov,1151
year old,1149
09 07,1124
inside heart,1117
corona virus,1113
07 2020,1112
nursing homes,1110
19 death,1100
open schools,1095
coronavirus response,1084
new covid19,1077
herd immunity,1075
coronavirus live,1047
spread covid19,1046
fight covid,1042
pandemia covid19,1036
19 coronavirus,1032
coronavirus via,1029
coronavirus lockdown,1026
india mitega,1019
mitega india,1018
brain damage,1012
task force,1009
coronavirus infections,1009
casos nuevos,992
us coronavirus,991
dr fauci,975
post covid,972
looks like,969
world health,963
last week,961
around world,960
south africa,952
second wave,952
health officials,950
every day,941
make sure,940
19 update,940
000 new,936
get covid,930
total cases,923
19 tests,922
19 virus,915
coronavirus update,910
covid19 crisis,909
face mask,906
contact tracing,906
scream inside,903
contagios coronavirus,903
across country,895
casos covid19,892
cases rise,888
join us,886
cases deaths,881
contagios covid,875
summer camp,871
cases reported,871
wash hands,866
julio 2020,857
response covid,846
get coronavirus,836
cases surge,834
get tested,833
health official,829
people died,827
coronavirus updates,827
coronavirus surge,825
covid19 deaths,822
total number,822
help us,820
york times,815
one day,814
people dying,813
last 24,811
positivo covid19,808
airborne transmission,808
du coronavirus,802
trump coronavirus,801
da positivo,798
covid19 patients,797
would like,790
coronavirus testing,790
positive covid19,787
19 infections,782
hong kong,779
19 positive,771
19 em,768
pacientes covid,767
post covid19,767
health department,766
cases covid19,764
schools reopen,762
coronavirus corona,756
coronavirus covid_19,756
omar prieto,755
died covid,754
000 people,751
next week,744
covid coronavirus,737
pandemic covid19,734
million people,732
good news,728
19 impact,725
covid_19 coronavirus,720
fake news,720
young people,720
reopening schools,719
fanb gnbconelpueblo,718
first time,717
reopen schools,711
schools open,711
infected coronavirus,709
need know,706
please help,706
60 000,704
19 lockdown,700
look shutting,694
test results,692
supreme court,692
100 000,689
seriously look,685
19 case,684
per day,682
coronavirus symptoms,681
kanye west,674
trump covid,674
positivos covid,671
ministerio salud,671
jair bolsonaro,670
positif covid,669
ketahanan pangan,669
wan na,663
experts say,663
opening schools,661
social media,661
10 000,660
department health,659
fight coronavirus,657
says states,656
coronavirus india,656
rally likely,652
12 million,650
corona coronavirus,646
trump administration,645
handling covid,644
coronavirus airborne,644
9jul fanb,644
stop spread,640
saludyprotecciónpopula gnboficial,639
high risk,638
please scream,635
daily cases,635
gnbconelpueblo saludyprotecciónpopula,634
miles guo,633
number cases,631
take care,628
back work,628
19 relief,626
impact covid19,621
people get,618
coronavirus disease,614
crisis covid19,614
get sick,613
look like,613
sign petition,613
coronavirus patients,613
fox news,612
anthony fauci,612
nursing home,611
130 000,610
test covid,607
save lives,606
coronavirus test,606
coronavirus relief,605
000 deaths,600
per million,598
du covid,597
new zealand,595
fight covid19,591
bill gates,591
increase covid,589
number covid,589
loved ones,584
19 situation,584
small businesses,583
kids back,581
prime minister,581
covid__19 coronavirus,580
new post,580
com covid,578
covid cases,578
makes sense,578
19 amp,576
ee uu,576
covid covid19,575
coronavirus spread,573
19 surge,573
getting tested,573
global pandemic,571
in person,571
cases today,570
covid19 lockdown,569
casos activos,568
19 gran,568
people die,567
masa pandemi,567
send kids,566
coronavirus data,566
two weeks,565
wear face,564
get back,563
19 spread,562
covid19 corona,561
covid19 testing,556
di masa,554
says coronavirus,554
testing positive,552
rusia presentará,548
protección pueblo,546
prevent spread,545
000 covid,545
health organization,544
nuevos contagios,543
health minister,543
deaths reported,543
pueblo venezolano,543
mortality rate,542
covid19 covid,542
surge coronavirus,542
penanganan covid,542
go away,541
covid19 amp,540
icu beds,540
nuevo coronavirus,539
since march,539
rishi sunak,538
take action,537
mil casos,536
19 recovery,535
jeanine áñez,535
highest single,534
slow spread,533
sistema patria,533
testing regime,532
covid19 positive,532
19 infection,531
qu il,531
likely contributed,530
covid19 sarscov2,529
lives matter,529
common cold,529
face coverings,525
make sense,525
presidenta interina,525
gran capacidad,522
coronavirus argentina,521
care workers,521
coronavirus infection,521
crisis coronavirus,521
cases confirmed,520
capacidad médica,520
million cases,519
american people,519
economic recovery,516
protokol kesehatan,516
clinical trials,516
tested covid,516
pandemic via,516
2020 07,514
médica científica,514
000 americans,513
tecnológica hospitalaria,512
fatality rate,511
health ministry,511
reported today,509
top story,509
científica tecnológica,508
corona covid19,507
global coronavirus,505
transmission coronavirus,504
19 related,503
million covid,503
health amp,503
spread virus,501
next year,501
tni polri,501
contamos sistema,501
patria protección,501
test coronavirus,500
likely linked,498
hospitalaria contamos,498
19 outbreaks,497
total deaths,496
cases per,496
venezolano pandemia,496
going back,492
coronavirus covid__19,492
die covid,491
getting worse,491
12 millones,491
social distance,491
people like,490
us covid,489
response covid19,487
brain disorders,486
community transmission,486
common sense,485
covid19 response,484
in the,484
covid deaths,483
serious brain,481
died coronavirus,481
got ta,481
watch live,479
johns hopkins,479
confirmed covid,478
click link,477
breaking news,476
coronavirus aid,475
press conference,473
coronavirus outbreaks,473
via nytimes,472
high school,469
seems like,469
months ago,468
19 través,468
broke rules,468
keep safe,468
000 000,468
federal government,468
people mild,467
muertes covid,467
tested coronavirus,466
get covid19,465
chaotic testing,465
bringing total,465
lucha covid,464
09 2020,463
feel like,462
medicamento covid,462
thursday july,462
cure covid,462
via gatewaypundit,462
82 kids,461
deaths per,461
michael cohen,461
coronavirus tests,460
regime broke,460
última hora,460
uk chaotic,459
mild coronavirus,457
covid19 vaccine,457
nuevo récord,457
transmisión aérea,457
died covid19,456
muertes coronavirus,456
petition via,456
contagio coronavirus,456
tell us,455
healthcare workers,455
19 untuk,453
black lives,452
du covid19,452
juli 2020,449
jeanine añez,449
interina bolivia,449
virus covid,447
re open,447
new death,445
via googlenews,443
boris johnson,443
positivos coronavirus,442
response coronavirus,440
coronavirus puede,439
mask wearing,438
sounds like,436
people tested,436
kids staff,435
coronavirus spike,434
coronavirus related,432
disorders people,431
last month,430
spike covid,430
long time,429
impact coronavirus,428
kids school,428
millones casos,428
warning serious,427
30 000,426
positivo prueba,426
july 09,425
made ccp,425
ccp thewhistleblowermovement,425
handling coronavirus,425
campaign rally,424
of the,424
population coronavirus,423
health workers,423
world news,422
deaths covid,422
jueves julio,422
day spike,421
day record,420
per capita,420
inside story,419
need help,419
est pas,419
people covid,417
looking forward,417
combatir coronavirus,417
mask mandate,416
coronavirus covidー19,416
dr anthony,416
record high,416
care homes,416
highest number,415
even though,414
latina medicamento,414
health experts,414
coronavirus case,414
il coronavirus,414
covid19 covid_19,414
health safety,413
say coronavirus,413
wearing face,413
immune system,413
well done,413
presidenta bolivia,413
07 09,412
59 000,412
dado positivo,411
covid19 test,411
19 may,411
county health,411
night day,411
19 responses,409
000 dead,409
story uk,409
mendukung petani,408
daily thanks,407
prueba covid,407
fall sports,406
coronavirus inside,406
dalam rangka,406
deaths total,406
coronavirus coronavirus,405
know covid,405
wildly different,405
last year,404
pregnant women,404
puede ser,404
tulsa health,402
like night,401
realdonaldtrump trump,400
good job,400
death rates,400
daily coronavirus,400
florida coronavirus,400
pandemia venceremos,400
14 days,399
trudeau trump,399
public schools,398
at home,397
covid19 virus,397
daily record,396
19 restrictions,395
case covid,395
abc news,395
responses fuel,395
fuel wildly,395
school year,394
re opening,394
disney world,393
crise du,393
untuk ketahanan,393
risk covid,392
demi terciptanya,392
day trudeau,392
people still,391
vacuna coronavirus,391
polri selalu,391
selalu mendukung,391
climate change,390
petani demi,390
terciptanya hasil,390
hasil melimpah,390
melimpah di,390
president donald,389
washington post,389
case numbers,388
não tem,388
missouri summer,388
years ago,388
pangan tnipolridukungpanenraya,388
coronavirus may,387
florida texas,387
outbreaks seriously,387
sarscov2 forecast,386
000 cases,385
it like,385
different outcomes,385
24 879,384
stop getting,384
infected covid,382
come back,382
big ten,382
working home,380
small business,379
weeks ago,379
confirmed coronavirus,378
vacuna covid,378
19 data,378
co uk,378
world new,377
spike coronavirus,377
muertos coronavirus,377
death population,377
posible transmisión,377
19 covid19,376
cases day,376
official says,376
china coronavirus,376
coronavirus task,375
il est,375
19 could,374
india news,374
let us,373
nouveaux cas,373
fighting covid,372
cases spike,372
19 9jul,372
trump campaign,371
july 10,371
one thing,370
face covering,370
total covid,370
realdonaldtrump cdcgov,369
suggests coronavirus,369
million americans,369
post coronavirus,369
hari ini,369
19 dan,368
health crisis,367
americans died,366
19 cure,366
epicenter covid,365
50 000,365
recovery rate,365
ivy league,364
like covid,364
cases via,364
etiqueta día,364
presentará viernes,363
contagios covid19,363
infectious disease,363
airborne spread,363
coronavirus still,363
12 000,362
crisis covid,362
19 numbers,360
talk us,360
contagio covid,360
gnboficial fabiozavarsep,360
mortes covid,359
coronavirus might,358
million coronavirus,358
time covid,358
di indonesia,357
health organisation,356
penyebaran covid,356
coronavirus news,356
cases new,355
covid19 outbreak,355
safety measures,355
dióxido cloro,354
every single,353
new epicenter,353
family members,353
19 treatment,352
da saúde,352
number coronavirus,352
pandemic coronavirus,352
sky news,351
beat covid,351
pm et,351
school reopening,350
covid19 update,350
got coronavirus,350
coronavirus impact,349
surge covid,349
bolivia jeanine,349
take look,348
cada vez,348
diosdado coronavirus,348
19 still,347
wave covid,347
the coronavirus,347
la etiqueta,347
cases 12,346
three million,346
500 000,346
135 000,346
yet another,346
surge tulsa,346
daily updates,346
brote coronavirus,346
re going,345
cases us,345
239 scientists,345
via usatoday,345
kasus covid,344
unemployment benefits,344
da pandemia,344
coronavirus trump,344
positive test,343
coronavirus could,343
positivity rate,343
viernes américa,342
trump amp,342
coronavirus través,342
covid19 covidー19,341
saying coronavirus,341
confirmados covid,341
prueba coronavirus,341
new infections,340
joe biden,340
several states,339
new daily,339
coronavirus new,339
since covid,339
people need,339
bill nye,338
entertain empower,338
empower educate,338
educate talk,338
0208 090,338
090 2121,338
2121 hello,338
hello fantasticradio,338
fantasticradio co,338
uk fantasticradiouk,338
fantasticradiouk homeofpossibilities,338
homeofpossibilities believeyourpossibilities,338
