gram,counts
covid 19 cases,7949
positive covid 19,6589
covid 19 pandemic,4850
test positive coronavirus,4405
casos covid 19,3329
cases covid 19,3078
test positive covid,3038
trump campaign staffers,2600
new covid 19,2461
six trump campaign,2441
staffers test positive,2238
rally test positive,2171
tested positive coronavirus,2072
new cases covid,2024
tulsa rally test,2023
due covid 19,2006
covid 19 patients,2001
000 new cases,1867
campaign staffers test,1793
campaign staffers working,1730
new coronavirus cases,1689
working tulsa rally,1689
coronavirus covid 19,1686
staffers working tulsa,1642
ahead tulsa rally,1600
covid 19 one,1576
covid 19 crisis,1459
records 000 new,1456
florida records 000,1441
19 one day,1436
tested positive covid,1392
covid 19 ahead,1359
covid 19 via,1299
covid 19 deaths,1267
últimas 24 horas,1247
19 ahead tulsa,1221
covid 19 di,1182
positive coronavirus ahead,1075
da covid 19,1073
amid covid 19,1043
six campaign staffers,1025
trump tulsa rally,1016
pandemia covid 19,1014
spread covid 19,1007
tulsa test positive,992
covid 19 outbreak,943
covid 19 test,930
bbc news coronavirus,896
new covid19 cases,867
response covid 19,857
million coronavirus cases,849
uk ministers accused,844
ministers accused downplaying,844
last 24 hours,841
downplaying covid 19,839
tested positive covid19,833
accused downplaying covid,832
day uk ministers,829
covid 19 vaccine,828
deaths one day,828
covid 19 peak,826
contagios covid 19,817
500 deaths one,816
new dangerous phase,813
one day uk,808
get covid 19,805
nearly 500 deaths,793
covid 19 testing,780
muertes covid 19,741
covid 19 positive,735
nuevos casos coronavirus,733
nuevos casos covid,729
nasser mohammad al,722
covid 19 virus,720
trump rally tulsa,719
covid 19 tests,714
tests positive covid,707
june 20 2020,706
covid 19 infections,701
black lives matter,674
covid 19 death,658
covid 19 em,656
highest single day,656
coronavirus ahead rally,654
covid 19 update,651
pandemi covid 19,648
covid 19 coronavirus,642
brazil passes million,639
million covid 19,632
20 06 2020,628
coronavirus live updates,615
impact covid 19,610
sign petition via,607
staffers setting trump,605
covid 19 response,602
players test positive,601
fight covid 19,590
rally tested positive,582
died covid 19,581
new york times,577
positif covid 19,572
covid 19 drug,571
setting trump rally,569
post covid 19,567
six members trump,567
single day spike,566
05 2020 ad,558
positivo covid 19,541
pacientes covid 19,540
rally positive covid,526
vat free day,525
amid coronavirus quarantine,524
shop vat free,523
pandemic colombians shop,522
colombians shop vat,522
free day amid,522
day amid coronavirus,522
covid 19 lockdown,516
trump rally positive,516
as urgent coronavirus,504
covid 19 case,503
trump campaign staff,497
covid 19 situation,494
climate change as,494
change as urgent,494
fallecidos covid 19,482
president donald trump,477
launches covid 19,474
glenmark launches covid,472
florida covid 19,471
spike covid 19,471
passes million coronavirus,470
thunberg climate change,468
case numbers alarm,465
greta thunberg climate,461
positivos covid 19,458
coronavirus task force,454
trump campaign members,452
covid 19 spread,449
tests positive coronavirus,449
new cases coronavirus,446
brazil becomes second,446
covid 19 méxico,443
rally tulsa oklahoma,440
rs 103 per,440
morganradford nbcnews msnbc,439
becomes second country,438
tulsa tested positive,433
penanganan covid 19,432
covid 19 treatment,430
confirmed covid 19,421
103 per tablet,421
campaign members tulsa,420
19 junio 2020,419
covid 19 impact,419
covid 19 restrictions,413
covid 19 surge,413
members tulsa test,413
world health organization,412
covid 19 still,412
brazil tops million,408
zimbabwe health minister,406
muertos covid 19,405
coronavirus pandemic accelerating,404
contact tracing app,404
com covid 19,398
past 24 hours,397
imam nasser mohammad,396
covid 19 numbers,392
handling covid 19,391
du covid 19,391
covid 19 amp,388
confirmados covid 19,387
spike coronavirus cases,385
trump campaign says,385
online voter registration,383
gt gt gt,382
signed petition demand,381
50 states offer,381
states offer online,381
offer online voter,381
demand 50 states,380
voter registration response,380
petition demand 50,379
registration response covid,379
19 crisis join,378
coronavirus covid19 sarscov2,378
crisis join signing,376
tulsa rally tested,371
dangerous phase coronavirus,370
die covid 19,365
coronavirus cases spike,365
coronavirus ahead tulsa,364
covid 19 spike,363
population coronavirus covid19,360
covid19 sarscov2 forecast,360
covid 19 relief,359
state reopening plan,358
amid coronavirus pandemic,357
virus covid 19,356
new death population,351
death population coronavirus,351
shows state reopening,350
mortes covid 19,349
overwhelmingly hispanic workers,347
surge shows state,347
reopening plan working,347
casos confirmados covid,346
