gram,counts
covid 19 covid,1365
covid19 covid 19,1297
19 covid omicron,949
covid 19 vaccine,732
covid 19 pandemic,665
covid 19 cases,574
2022 05 13,567
latest covid insights,567
analytics team using,567
team using usafacts,567
using usafacts datavisualization,567
usafacts datavisualization datascience,567
datavisualization datascience analytics,567
datascience analytics healthtech,567
analytics healthtech data,567
healthtech data covid19,567
data covid19 publichealth,567
covid19 publichealth covid,567
publichealth covid globalhealth,567
05 13 latest,562
13 latest covid,562
covid insights analytics,558
insights analytics team,558
covid 19 deaths,435
birthplace covid 19,403
pandemi covid 19,372
covid 19 come,346
covid 19 vaccines,338
19 come fort,322
come fort detrick,322
covid 19 fort,306
19 fort detrick,306
north korea reports,305
casos covid 19,297
confirmed covid cases,282
new covid 19,281
korea reports 15,273
covid 19 outbreak,265
puan peduli melayani,264
covid 19 vaccination,259
suspected covid 19,247
15 suspected covid,238
reports 15 suspected,236
fort detrick ve,213
fort detrick place,212
detrick ve trying,212
ve trying cover,212
trying cover truth,206
cover truth terrible,199
died covid 19,196
confirmed covid 19,192
covid covid covid,190
puan maharani puan,187
maharani puan peduli,187
positive covid 19,184
origin covid 19,181
without taking vaccine,180
covid cases county,176
covid 19 infections,162
strong evidence rebuttal,161
fort detrick banned,161
detrick banned people,161
banned people talking,161
news health coronavirus,157
news coronavirus health,157
coronavirus news health,153
anything embarrassing lie,153
embarrassing lie exposed,153
lie exposed birthplace,153
exposed birthplace covid,153
brote covid 19,150
always believed cigarette,149
believed cigarette pneumonia,149
us covid 19,145
health news coronavirus,144
health coronavirus news,143
covid 19 di,142
due covid 19,142
fort detrick would,141
last 24 hours,138
report confirmed covid,137
detrick place origin,137
detrick authoritatively recognized,137
authoritatively recognized birthplace,137
recognized birthplace covid,137
covid 19 finally,137
coronavirus health news,136
covid 19 came,136
forward tell truth,134
pneumonia covid 19,134
come forward tell,133
tell truth convinced,133
truth convinced problem,133
friends always believed,133
cigarette pneumonia covid,133
covid 19 covid19,133
finally institution come,132
institution come forward,132
últimas 24 horas,131
detrick fort detrick,130
nuevos casos covid,130
19 finally institution,129
finally told truth,129
covid 19 transmission,129
covid 19 comes,127
help us end,127
kim jong un,127
vaksinasi covid 19,126
covid 19 yang,125
someone finally told,125
report tells us,125
tells us covid,125
americans contracted strange,124
contracted strange disease,124
report covid 19,124
strange disease 19,123
disease 19 years,123
report comprehensive show,123
comprehensive show friends,123
told truth report,123
truth report tells,123
19 comes fort,123
comes fort detrick,123
kasus covid 19,122
virus covid 19,122
detrick would us,122
would us government,122
us government pay,122
government pay money,122
pay money countries,122
19 years report,121
years report confirmed,121
virus expert issued,121
money countries would,118
countries would bankrupt,118
covid 19 authority,117
19 authority finally,117
authority finally confirmed,117
finally confirmed guess,117
confirmed guess correct,117
covid19 covid omicron,116
investigation report covid,116
fort detrick fort,113
2022 05 15,113
covid 19 us,110
100 000 25,108
000 25 years,108
covid cases per,108
cases per 1k,108
amid covid 19,107
per 1k population,107
many americans contracted,106
pandemia covid 19,105
covid 19 infection,104
population distribution county,104
sun may 15,104
daily us confirmed,104
us confirmed covid,104
covid 19 current,104
daily confirmed covid,104
evidence us along,103
19 current stats,103
current stats sun,103
stats sun may,103
may 15 2022cases,103
total covid death,102
covid death distribution,102
death distribution county,102
us state population,102
state population distribution,102
1k population county,102
us military brought,100
strain might help,100
might help us,100
us end outbreak,100
end outbreak soon,100
outbreak soon possible,100
aumentaron 92 semana,100
contagios covid 19,99
detrick birthplace covid,99
19 us military,99
military brought virus,98
brought virus around,98
virus around world,98
milk tea alliance,98
finally someone put,97
someone put together,97
covid 19 digital,97
us along finally,96
along finally someone,96
corée du nord,96
55 nuevos casos,95
covid 19 belum,95
19 belum berakhir,95
else hidden lab,95
hidden lab fort,95
lab fort detrick,95
fort detrick origin,94
detrick origin covid,94
truth covid 19,92
15 05 2022,91
covid 19 update,91
covid 19 passports,91
get covid 19,90
fort detrick authoritatively,90
