gram,counts
covid 19,228191
coronavirus pandemic,10363
19 pandemic,9205
coronavirus covid19,8289
100 000,7210
19 cases,5949
covid19 coronavirus,5824
coronavirus cases,5667
new cases,4762
new york,4563
dominic cummings,4523
death toll,4485
social distancing,4196
memorial day,3964
covid19 pandemic,3886
coronavirus covid,3532
due covid,3523
nursing homes,3503
19 deaths,3345
19 patients,3339
coronavirus lockdown,3321
coronavirus crisis,3280
casos covid,3231
nuevos casos,3176
19 crisis,3150
coronavirus vaccine,3147
coronavirus deaths,3094
via youtube,3055
bbc news,2992
may 26,2955
news coronavirus,2752
new coronavirus,2728
amid coronavirus,2727
public health,2711
casos coronavirus,2663
coronavirus outbreak,2589
coronavirus death,2540
death rate,2471
due coronavirus,2408
new covid,2402
19 vaccine,2351
porn usa,2351
new normal,2350
amid covid,2314
tested positive,2298
casos confirmados,2281
stay home,2249
positive covid,2136
pandemia coronavirus,2135
donald trump,2119
19 via,1965
due covid19,1945
covid19 cases,1922
coronavirus covid_19,1891
da covid,1885
united states,1877
confirmed cases,1869
long term,1805
second wave,1777
coronavirus via,1762
24 horas,1743
new deaths,1739
first time,1716
19 death,1715
test positive,1712
26 2020,1706
19 outbreak,1702
positive coronavirus,1689
wear mask,1683
gon na,1680
mental health,1668
coronavirus live,1655
boris johnson,1650
gt gt,1644
contact tracing,1612
face masks,1611
pandemia covid,1604
casos positivos,1595
nursing home,1583
join us,1559
19 di,1558
second peak,1543
people died,1520
du coronavirus,1511
impact covid,1510
novel coronavirus,1505
24 hours,1501
19 testing,1490
fight covid,1485
bill gates,1484
live updates,1475
covid_19 coronavirus,1473
pandemia covid19,1470
19 response,1465
post covid,1446
26 05,1428
crisis coronavirus,1427
stay safe,1409
many people,1392
sars cov,1390
wearing mask,1387
19 lockdown,1384
positive cases,1355
may 2020,1345
covid19 crisis,1340
26 mayo,1325
year old,1319
world health,1317
health care,1313
fight coronavirus,1303
spread coronavirus,1299
looks like,1297
meaning behind,1296
19 restrictions,1287
cases covid,1281
coronavirus patients,1279
coronavirus argentina,1266
05 2020,1262
cases covid19,1257
post covid19,1235
25 mayo,1234
prime minister,1224
coronavirus update,1204
19 coronavirus,1203
fake news,1200
corona virus,1196
active cases,1192
últimas 24,1189
000 deaths,1188
care homes,1188
response covid,1187
000 people,1178
mayo 2020,1177
york times,1175
post coronavirus,1171
good news,1169
muertes coronavirus,1162
around world,1144
coronavirus response,1135
covid19 deaths,1134
covid19 lockdown,1130
back work,1120
000 americans,1117
health workers,1117
president trump,1109
last week,1104
000 dead,1090
look like,1090
tip iceberg,1082
covid19 patients,1081
died coronavirus,1078
day weekend,1076
white house,1072
must read,1055
help us,1053
social media,1051
like covid,1048
died covid,1046
19 virus,1041
total cases,1039
face mask,1039
