tweet_id	date	time	lang	country_code
1555403892510302213	2022-08-05	04:02:40	en	US
1555403897681870850	2022-08-05	04:02:41	en	NULL
1555403899258998785	2022-08-05	04:02:42	en	NULL
1555403910009049088	2022-08-05	04:02:44	en	NULL
1555403918561214464	2022-08-05	04:02:46	en	CA
1555403919014117381	2022-08-05	04:02:46	in	NULL
1555403932003758080	2022-08-05	04:02:50	en	NULL
1555403970276835329	2022-08-05	04:02:59	vi	NULL
1555403970943877122	2022-08-05	04:02:59	es	NULL
1555403974916079616	2022-08-05	04:03:00	in	NULL
1555403984965214208	2022-08-05	04:03:02	en	NULL
1555403987922345984	2022-08-05	04:03:03	en	NULL
1555403988102565888	2022-08-05	04:03:03	en	NULL
1555404001826701312	2022-08-05	04:03:06	und	NULL
1555404002594275333	2022-08-05	04:03:06	en	NULL
1555404009741205506	2022-08-05	04:03:08	en	NULL
1555404017701949440	2022-08-05	04:03:10	en	NULL
1555404025637605376	2022-08-05	04:03:12	en	NULL
1555404038413627392	2022-08-05	04:03:15	tl	NULL
1555404041420693506	2022-08-05	04:03:16	en	NULL
1555404046877753344	2022-08-05	04:03:17	ja	NULL
1555404051176722432	2022-08-05	04:03:18	en	NULL
1555404062350360576	2022-08-05	04:03:21	en	NULL
1555404082684248064	2022-08-05	04:03:25	de	NULL
1555404098924584961	2022-08-05	04:03:29	qht	NULL
1555404102384877569	2022-08-05	04:03:30	qst	NULL
1555404105157185536	2022-08-05	04:03:31	en	NULL
1555404110546890752	2022-08-05	04:03:32	en	NULL
1555404115043565568	2022-08-05	04:03:33	in	NULL
1555404115978506240	2022-08-05	04:03:33	en	NULL
1555404123335319552	2022-08-05	04:03:35	en	NULL
1555404139877634048	2022-08-05	04:03:39	en	NULL
1555404146429214720	2022-08-05	04:03:41	en	NULL
1555404152687165440	2022-08-05	04:03:42	en	NULL
1555404155078193153	2022-08-05	04:03:43	en	NULL
1555404168214351872	2022-08-05	04:03:46	qme	NULL
1555404169682362369	2022-08-05	04:03:46	en	NULL
1555404173528936448	2022-08-05	04:03:47	in	ID
1555404206172930051	2022-08-05	04:03:55	pt	NULL
1555404215127777281	2022-08-05	04:03:57	el	NULL
1555404226808782848	2022-08-05	04:04:00	ja	NULL
1555404233805279232	2022-08-05	04:04:02	in	NULL
1555404274837995526	2022-08-05	04:04:11	en	NULL
1555404293833883648	2022-08-05	04:04:16	in	NULL
1555404298258825216	2022-08-05	04:04:17	fr	NULL
1555404309369700353	2022-08-05	04:04:20	es	NULL
1555404317967785984	2022-08-05	04:04:22	fr	NULL
1555404331922255872	2022-08-05	04:04:25	qam	NULL
1555404342076792832	2022-08-05	04:04:27	in	NULL
1555404348993294337	2022-08-05	04:04:29	en	NULL
1555404357734203394	2022-08-05	04:04:31	en	NULL
1555404363413069826	2022-08-05	04:04:32	en	NULL
1555404369566216192	2022-08-05	04:04:34	es	NULL
1555404372103688192	2022-08-05	04:04:34	en	NULL
1555404376956600320	2022-08-05	04:04:36	en	NULL
1555404381247655936	2022-08-05	04:04:37	et	NULL
1555404390231863296	2022-08-05	04:04:39	en	NULL
1555404390634102784	2022-08-05	04:04:39	in	NULL
1555404423106404352	2022-08-05	04:04:47	en	NULL
1555404427707748352	2022-08-05	04:04:48	es	NULL
1555404427758112768	2022-08-05	04:04:48	en	NULL
1555404432304910337	2022-08-05	04:04:49	ja	NULL
1555404440294674432	2022-08-05	04:04:51	in	NULL
1555404456375746561	2022-08-05	04:04:55	en	NULL
1555404478228049920	2022-08-05	04:05:00	en	NULL
1555404478395940864	2022-08-05	04:05:00	es	NULL
1555404483823165441	2022-08-05	04:05:01	en	NULL
1555404485475827716	2022-08-05	04:05:02	en	US
1555404489523220483	2022-08-05	04:05:02	or	NULL
1555404511690342402	2022-08-05	04:05:08	ru	NULL
1555404518287982594	2022-08-05	04:05:09	en	NULL
1555404523354705921	2022-08-05	04:05:11	en	NULL
1555404529784561664	2022-08-05	04:05:12	es	NULL
1555404529901850625	2022-08-05	04:05:12	en	NULL
1555404534830227456	2022-08-05	04:05:13	en	NULL
1555404546591031297	2022-08-05	04:05:16	en	NULL
1555404555898216448	2022-08-05	04:05:18	de	NULL
1555404563502379008	2022-08-05	04:05:20	en	NULL
1555404574781018112	2022-08-05	04:05:23	en	NULL
1555404577813430275	2022-08-05	04:05:24	it	NULL
1555404578891485184	2022-08-05	04:05:24	en	NULL
1555404586860613638	2022-08-05	04:05:26	fr	FR
1555404594565431296	2022-08-05	04:05:28	in	NULL
1555404601205018625	2022-08-05	04:05:29	en	NULL
1555404604330082304	2022-08-05	04:05:30	en	NULL
1555404614006358016	2022-08-05	04:05:32	in	NULL
1555404622164291584	2022-08-05	04:05:34	ja	NULL
1555404652497326081	2022-08-05	04:05:41	es	NULL
1555404653495451649	2022-08-05	04:05:42	qme	NULL
1555404659149381633	2022-08-05	04:05:43	en	US
1555404660558938113	2022-08-05	04:05:43	en	NULL
1555404672352980992	2022-08-05	04:05:46	en	NULL
1555404676912349185	2022-08-05	04:05:47	es	NULL
1555404683103113218	2022-08-05	04:05:49	es	NULL
1555404699435954176	2022-08-05	04:05:53	in	NULL
1555404699834404865	2022-08-05	04:05:53	tl	NULL
1555404713994207232	2022-08-05	04:05:56	en	NULL
1555404717056004101	2022-08-05	04:05:57	qht	NULL
1555404722604875776	2022-08-05	04:05:58	es	NULL
1555404754934644736	2022-08-05	04:06:06	en	NULL
1555404761066745856	2022-08-05	04:06:07	en	NULL
1555404793186861058	2022-08-05	04:06:15	en	NULL
1555404798677114880	2022-08-05	04:06:16	en	NULL
1555404805497135104	2022-08-05	04:06:18	qme	NULL
1555404813508251648	2022-08-05	04:06:20	en	NULL
1555404837486993408	2022-08-05	04:06:25	art	NULL
1555404868164132866	2022-08-05	04:06:33	en	NULL
1555404924246142976	2022-08-05	04:06:46	en	NULL
1555404950146289664	2022-08-05	04:06:52	tl	NULL
1555404953681858562	2022-08-05	04:06:53	qht	NULL
1555404960933855232	2022-08-05	04:06:55	hi	NULL
1555404990251933700	2022-08-05	04:07:02	en	NULL
1555404997109714947	2022-08-05	04:07:03	en	NULL
1555404999005437952	2022-08-05	04:07:04	en	NULL
1555404999223439360	2022-08-05	04:07:04	qht	NULL
1555405007641616384	2022-08-05	04:07:06	en	NULL
1555405024326340609	2022-08-05	04:07:10	qam	NULL
1555405024620068864	2022-08-05	04:07:10	en	US
1555405034560569345	2022-08-05	04:07:12	en	NULL
1555405037710348288	2022-08-05	04:07:13	en	NULL
1555405039572762624	2022-08-05	04:07:14	in	NULL
1555405068190760960	2022-08-05	04:07:20	in	NULL
1555405090516877313	2022-08-05	04:07:26	en	NULL
1555405104060149761	2022-08-05	04:07:29	en	NULL
1555405106136641537	2022-08-05	04:07:29	in	ID
1555405110049660928	2022-08-05	04:07:30	en	NULL
1555405134556979200	2022-08-05	04:07:36	en	NULL
1555405144979902464	2022-08-05	04:07:39	fr	NULL
1555405174130487296	2022-08-05	04:07:46	in	NULL
1555405185945845760	2022-08-05	04:07:49	en	NULL
1555405188222963713	2022-08-05	04:07:49	en	NULL
1555405200546238464	2022-08-05	04:07:52	in	NULL
1555405211451236352	2022-08-05	04:07:55	pt	NULL
1555405225325887489	2022-08-05	04:07:58	en	NULL
1555405228819636225	2022-08-05	04:07:59	en	NULL
1555405232229736448	2022-08-05	04:08:00	en	NULL
1555405232925859840	2022-08-05	04:08:00	en	NULL
1555405237141135360	2022-08-05	04:08:01	en	NULL
1555405239158710277	2022-08-05	04:08:01	en	NULL
1555405246225993728	2022-08-05	04:08:03	en	NULL
1555405248251850752	2022-08-05	04:08:03	en	NULL
1555405256418361345	2022-08-05	04:08:05	en	NULL
1555405257475244032	2022-08-05	04:08:06	en	NULL
1555405274940264448	2022-08-05	04:08:10	en	NULL
1555405279562551298	2022-08-05	04:08:11	es	NULL
1555405301335343105	2022-08-05	04:08:16	qme	NULL
1555405306959904768	2022-08-05	04:08:17	ja	NULL
1555405307722878977	2022-08-05	04:08:18	qht	NULL
1555405323271548929	2022-08-05	04:08:21	ja	NULL
1555405341546131456	2022-08-05	04:08:26	en	NULL
1555405355177259008	2022-08-05	04:08:29	en	NULL
1555405357971034112	2022-08-05	04:08:30	ja	NULL
